1.905061801482265338e+00,0.000000000000000000e+00,-4.773981033253185419e-04,0.000000000000000000e+00.1,9.957459690501713201e-03,0.000000000000000000e+00.2,-0.000000000000000000e+00,0.000000000000000000e+00.3,0.000000000000000000e+00.4,-0.000000000000000000e+00.1,0.000000000000000000e+00.5,-0.000000000000000000e+00.2,-0.000000000000000000e+00.3,0.000000000000000000e+00.6,-0.000000000000000000e+00.4,-2.969009836650393641e-01,0.000000000000000000e+00.7,0.000000000000000000e+00.8,0.000000000000000000e+00.9,-0.000000000000000000e+00.5,0.000000000000000000e+00.10,0.000000000000000000e+00.11,0.000000000000000000e+00.12,-4.599374329610879386e-02,-2.397361306970533304e-02,-0.000000000000000000e+00.6,0.000000000000000000e+00.13,-5.933928896865470204e-02,0.000000000000000000e+00.14,0.000000000000000000e+00.15,-0.000000000000000000e+00.7,-7.164084930527708783e-02,-2.510917440867576067e-01,0.000000000000000000e+00.16,-0.000000000000000000e+00.8,-0.000000000000000000e+00.9,-1.379663173460005110e-01,-0.000000000000000000e+00.10,-0.000000000000000000e+00.11,-0.000000000000000000e+00.12,-0.000000000000000000e+00.13,-0.000000000000000000e+00.14,0.000000000000000000e+00.17,0.000000000000000000e+00.18,0.000000000000000000e+00.19,0.000000000000000000e+00.20,0.000000000000000000e+00.21,-0.000000000000000000e+00.15,-9.260960371201748531e-02,-0.000000000000000000e+00.16,-6.505879446993078075e-01,0.000000000000000000e+00.22,0.000000000000000000e+00.23,0.000000000000000000e+00.24,0.000000000000000000e+00.25,0.000000000000000000e+00.26,-1.473619716576066337e-02,0.000000000000000000e+00.27,0.000000000000000000e+00.28,1.817626172594189737e-01,0.000000000000000000e+00.29,-0.000000000000000000e+00.17,-0.000000000000000000e+00.18,0.000000000000000000e+00.30,0.000000000000000000e+00.31,-0.000000000000000000e+00.19,-0.000000000000000000e+00.20,0.000000000000000000e+00.32,0.000000000000000000e+00.33,0.000000000000000000e+00.34,0.000000000000000000e+00.35,-0.000000000000000000e+00.21,0.000000000000000000e+00.36,-0.000000000000000000e+00.22,-0.000000000000000000e+00.23,-9.663984674691443455e-02,-2.275666039914115563e-02,-5.742192295463511426e-02,5.644327199922281185e-02,-0.000000000000000000e+00.24,-0.000000000000000000e+00.25,0.000000000000000000e+00.37,-0.000000000000000000e+00.26,-0.000000000000000000e+00.27,-0.000000000000000000e+00.28,0.000000000000000000e+00.38,-0.000000000000000000e+00.29,-3.931354009099722463e-02,-0.000000000000000000e+00.30,0.000000000000000000e+00.39,0.000000000000000000e+00.40,-3.103779499133700326e-01,-0.000000000000000000e+00.31,-0.000000000000000000e+00.32,-2.951976938307724826e-02,0.000000000000000000e+00.41,0.000000000000000000e+00.42,-0.000000000000000000e+00.33,-9.503989941666750318e-02,-0.000000000000000000e+00.34
0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,2.646946127208937,-1.0158817520795682,0.0,-0.0,-0.0,-0.28265317478210367,0.0,-0.1990383793113837,-0.0,-0.0,0.06295570921447273,0.021130034100073407,0.0,0.0,0.0,0.0,-0.0,0.04363179903017064,0.0,-0.0,0.0,-0.0,0.0,0.104520762125357,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.3189888801835217,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.2706191690632863,-0.5990369845130121,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.09175130071551718,0.08028163123641073,0.06650030929591354,-0.0,0.0,0.0,0.08687953663744785,0.0,-0.0,0.0,0.06699312366603842,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09663459417835372,0.0,0.20860715594042725,-0.0,-0.0,0.0,-0.0,-0.0
-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.0158817520795682,3.593987732688225,0.0,0.0,0.0,0.0,0.0,-0.39087261449138294,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.1366940276047831,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0017146161439639707,-0.0,0.0,-0.0,-0.0,-0.2968658820400857,-0.0,-0.1376725573951288,-1.8316297932735288,-0.012523889767262895,0.129100547474608,0.013287884832378168,0.11300094049258462,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.007192088858271117,-0.0,0.0,-0.0349860656483951,-0.0,0.0,-0.0,0.0
-0.29690098366503936,-0.0,-0.0,-0.10133556557139808,-0.0,0.0,-0.0,0.0,0.0,-0.11566158077870274,-0.0,-0.004585841037041809,0.0,0.0,0.0,1.6381962977907183,-0.11534466405210173,-0.0272585992595573,-0.0,-0.0,-0.0,-0.0,-0.0,-0.013948892280182668,-0.0,-0.0,0.007240930194251393,0.0,0.0,0.0,-0.10429304201386094,-0.015270956360128155,-0.16159465536423945,-0.20475440235185813,-0.0,-0.0,-0.0,-0.08315256183208045,0.0,-0.37663434533503903,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.055905436471166234,-0.0,-0.2441015218993429,-0.0,0.0,0.232275098770812,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.12896529484947208,-0.0,-0.020314790935247032,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.21020296128083452,0.0,-0.0,-0.030415453282531448,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.08056529462418241
0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.010195692953316732,0.0,0.0,-0.0,-0.0,-0.2104049599095016,-0.0,-0.0,0.0,-0.11534466405210173,1.7985421112235371,-0.2590460489282373,-0.43332735743247486,0.0,-0.07947444397572875,-0.188611607596047,-0.1358104842842138,-0.4845727354142139,-0.0,-0.029814238910624385,-0.0,0.0,0.0,0.0,-0.03852484036752872,0.0,-0.0,-0.0020497674688636923,-0.0,0.0,0.0,0.04728350616275661,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.08701663464926454,0.0,0.0,0.004707428241663316,0.0,0.0,0.0,-0.0,0.05486997452067405,0.0,-0.0,-0.0,-0.17021795480693927,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.331693970730937,0.0,0.0,-0.021960566742043677,0.0,-0.0,0.0,-0.05306687840846815,0.0,0.0,0.0,-0.0,0.0,0.0,0.1223927825769518,0.0,0.0,0.0,0.06708713082769864,0.0,0.06049221103248364,0.0,0.12892856952289788,0.0,0.0,0.0,0.0,0.0,-0.0,0.06543490370594737,0.057787115151505766,0.0,0.04043019392119959
0.0,-0.0,-0.18506968559329076,-0.014071621512582016,0.0,-0.0,-0.16391455620377562,-0.21531825456484996,-0.0032443373293992795,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0272585992595573,-0.2590460489282373,3.9954446052233448,-0.008518151777311331,-0.2001560423355238,-0.18786950230099553,-0.0,-0.3740380255490456,-0.0,-0.0,-0.0,0.0,0.04936999784172448,0.0,0.0,0.0,-0.0,-0.0,-1.1800275653213177,-0.0,-0.26551811964692934,0.0,0.0,0.04492583740828704,0.0,-0.0,0.0,0.0,0.0,0.0,0.049048006769811296,0.0,-0.006668395565981467,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.12171024146314804,0.2745204438390844,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-1.6064020426614531,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.17848567023208323,0.0,0.01324630729885676,0.0,-0.0,-0.0
0.0,0.0,-0.040610843969132955,0.0,-0.0,-0.0,-0.13428561563900257,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.28265317478210367,0.0,-0.0,-0.43332735743247486,-0.008518151777311331,2.035923932126354,0.0,-0.1694516976405892,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.1355217816425094,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.070364146493756,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.02289021604552765,0.002336269240372472,-0.1377987691962496,-0.2831163834136889,0.0,0.0,-0.5883135143626552,-0.0,-0.0,-0.042676247132815696,0.0,-0.0,0.0,-0.0,0.0,-0.06282424200736235,0.0,-0.0,-0.0,0.1012795522836938,0.0,0.0,0.0,0.08449510197303604,0.0,-0.0,0.13619978395236687,0.0,0.0,0.04832602171108856,0.0,-0.12018499069655088,-0.0,0.11467105354058388,0.0,0.0,0.0,-0.0,0.0
-0.0,0.0,-0.0,-0.0,0.2145243686495452,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.10781978150354228,0.0,0.0,0.0,-0.0,0.0,-0.2001560423355238,0.0,3.1582425675394754,-0.0,0.0,-0.0,-0.0,-0.11628261991445547,0.0,-0.0,-0.0,-0.25965198572545833,0.34775341289833683,-0.0,-0.0,0.0,-0.0,-0.32275861805587086,-0.23139889063815167,0.0,0.0,0.0,0.0,-0.023854756914868075,0.0,0.0,0.0,-0.0,0.0,0.0,-0.10790076641087425,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.04697026956067387,-0.0,-0.0,-0.0,-0.0,0.08428283124226235,0.22375825476145184,0.0,0.09529485703799859,0.10098594857710892,0.011481250913682852,0.0,-0.043746355348684075,0.0,-0.0,-0.0,-0.9258496510141933,0.0,-0.11771102014067082,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3767420522405549,-0.0,-0.0,0.0,-0.5556664514852419,-0.18688947363435965,-0.0,-0.26408699470065766,-0.0,-0.0,0.0,0.0,0.0,-0.015988626640787682,-0.0,-0.0
0.0,0.012821707596436463,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.22950126256018571,0.0,0.05883816139824393,0.0,0.0,-0.1990383793113837,-0.39087261449138294,-0.0,-0.07947444397572875,-0.18786950230099553,-0.1694516976405892,-0.0,2.5524766850465577,-0.0,-0.2513216583963787,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.09601099751751803,0.0,-0.0,0.0,0.0,0.08719479517018963,0.0,-0.0,-0.0,-0.0,-0.0,-0.09264836996144957,-0.0,0.0,0.0,0.0,0.04459817680517744,0.0,-0.0,-0.0,0.05706376668146183,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.348619455704788,-0.0,0.0,-0.0,-0.0,-0.0,-1.2424808635281843,0.20527698668567007,-0.0597663143464037,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.02340136795564161,0.0,0.06233828026222553,-0.0,-0.0,0.0,-0.0,0.0
0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.07612559429996316,-0.0,0.0,-0.0,-0.188611607596047,-0.0,0.0,0.0,-0.0,2.617350158259375,-0.02832252732124525,-0.0,-0.0,-0.1378681157233594,0.0,0.0,-0.0,-0.15807455513871646,-0.0,0.0,-0.0,-0.686185493740179,-0.9791104819015458,0.0,-0.0,0.04782405295879093,-0.0,-0.25807686136503394,-0.0,0.0,-0.039131717965628754,0.0,0.0,0.020451087503657032,-0.2159440896137176,-0.0,0.0,0.0,0.027339056090997408,0.1041967731432992,0.34489242033253453,-0.0,0.0,0.002919833863951865,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.04716768134669459,-0.0,-0.0,0.0,-0.31020763503738863,-0.0,-0.0,0.0,0.055876971437736365,0.0,0.0,0.0,0.2508364811940904,-0.0,-0.0,0.05932393768032944,-0.0,0.13500746725687132,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.19314902968396608,0.0,0.0,0.14835296999975875
0.0,-0.0,-0.0,-0.03395660348154765,-0.0,0.0,-0.0,-0.0,0.0,0.2015544430301548,0.00994867503141485,0.0,-0.0,-0.0,-0.0,-0.0,-0.1358104842842138,-0.3740380255490456,-0.0,-0.0,-0.2513216583963787,-0.02832252732124525,2.4073773072693374,-0.0,0.0,-0.0,-0.18341401659762907,0.0,0.0,-0.06187011941266229,0.0,-0.0,0.0,-0.0,-0.0,0.03666301561780685,0.2001040782968561,0.06738003620823498,0.0,-0.0,0.0,0.09396275345832313,-0.0,0.08248547209249987,-0.0,-0.0,-0.5604243115351705,-0.042054405270224894,0.0006406855714847996,0.0,0.0,-0.0,-0.0,-0.05464080673317485,0.0,0.0,-0.0,0.0,0.0,0.03193566887138779,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.22727438229528085,-0.0,-0.8971881913542504,-0.0,-0.0,0.020536582159951983,0.0,-0.0,0.016238008963497346,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.07510249448381201,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
-0.045993743296108794,0.0,0.0,0.0,0.0,0.0,-0.1778129208169637,0.0,0.0,-0.0,0.0,-0.09768638642270883,0.0,0.06295570921447273,0.0,-0.013948892280182668,-0.4845727354142139,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,2.8627304111279304,-0.0,-0.3480969185129968,-0.0,-0.0,-0.0,-0.0,0.0,0.04328926000817269,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.06632549442498502,-0.0,-0.0,-0.0,-0.0,0.24189405566740385,0.16224987719392917,0.0,0.10994658301042765,0.011389881246510336,0.0,-0.0,0.0,0.0,0.10580868146109684,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.021303947181278017,0.2154489151428101,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0757808695129882,-0.0,0.0,-0.3594553009226123,-1.0842015407440673,-0.0,-0.1664091020583423,-0.053509456507721966,0.0,0.0,-0.5907272192302927,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.23371677424931056,0.0,0.0,0.0,0.0,-0.0
-0.023973613069705333,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.3807951603608895,0.0,-0.10702521236363025,0.0,0.021130034100073407,-0.0,-0.0,-0.0,-0.0,0.0,-0.11628261991445547,0.0,-0.0,0.0,-0.0,1.6678884744375655,-0.0,-0.0,-0.06986098854513997,-0.0,0.0,-0.1333662511063331,-0.0,0.0,-0.0,-0.0,-0.0,0.018845031753568813,-0.0,0.0,0.0,0.0,-0.1402563751198089,0.1102485690651269,0.0,-0.0,0.3056566849085707,0.0,-0.0,-0.009939446018525002,0.0,-0.0,0.0,0.10990955254098772,0.0,-0.0,-0.0,0.0,0.0,-0.17399470350537008,0.0,0.0,0.0,0.02577892480267935,0.0,0.0,0.0,0.0,0.05968849073085701,0.0,0.02555443389455792,0.0,0.0,0.04762067530660673,-0.03306785663259664,-0.0,-0.33855577369989537,-0.009792821695596221,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.009680915396800627,-0.0,-0.0,0.0,-0.16801626961037963,-0.0,-0.09555242037385123,0.08418232640647963,0.0,0.014334074067760924,-0.0,-0.0,0.05341589239132285
-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.029814238910624385,-0.0,0.0,0.0,0.0,-0.1378681157233594,-0.0,-0.3480969185129968,-0.0,1.8730853349151824,-0.0,-0.0843858994614535,-0.16233096372977923,-0.0,0.0,0.0,-0.0,-0.0,-0.006173267451649656,0.0,-0.0,0.0,0.0,0.0,0.0,-0.2717951845003234,-0.3354130469167062,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.02684841000349321,0.0,0.0,0.08250414538724826,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.032720123413576184,-0.0,-0.0,0.0,0.01734901856140772,-0.0,0.2664217206159804,0.0,-0.0,0.0,0.015960665126367825,-0.03979163291452104,0.0,0.0,-0.0,-0.6130849009648517,-0.0,-0.0,0.060944105653378815,0.0,-0.058647634612877766,-0.0,-0.0,-0.11169444562857944,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.006497425058782288,0.045594506059801046,0.025874112005829984,0.0,-0.1358949462054984,0.0,0.07709614059260053,0.0,0.0,0.013015914131789217
0.0,-0.006483198535015782,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.3015019760258699,-0.0,-0.010130126907012505,0.0,0.0,0.007240930194251393,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.18341401659762907,-0.0,-0.0,-0.0,2.2994037458154257,-0.27137211988975657,-0.0,-0.11959843675762225,0.0,0.0,0.03084201257993061,0.0,-0.0,0.0,0.0,0.0,0.0,0.003444092003409451,-0.0,-0.0,-0.0,-0.0,-0.5395904416246751,-0.2588753132741989,-0.007059732077595286,-0.09653771211633425,0.0,0.0,0.0381479766559685,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.11914183351252446,-0.04160004607701186,-0.0,0.04113612119306241,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.09387959747824316,-0.0,0.0,-0.07964831294935575,0.030385519059623535,0.0,0.0,0.0,-0.16821365304578187,-0.0,-0.6968972841566486,-0.0,-0.0,-0.0,0.0,-0.0,-0.035781565476263426,0.0,-0.0,0.0,-0.0,-0.0,-0.1939267183365425,-0.0,0.0,0.0
-0.0593392889686547,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.011285713917200728,-0.13299435663957573,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.04936999784172448,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.06986098854513997,-0.0843858994614535,-0.27137211988975657,2.5632061964243285,-0.13677728626791408,-0.0,0.0,0.0,0.0,0.1779555645504897,-0.0,0.0,-0.0,0.027494457820856397,0.06919240571820853,0.0,0.0,-0.0,0.0,-0.09622259179744688,-0.0021356588087619944,-0.0,0.0,-0.24935809259521804,-0.07564366604929065,0.0,-0.0,-0.0,0.10052089010077232,0.0,-0.2667939963967999,-0.0,-0.0,-0.118050803282968,0.0,0.05170806928563335,-0.0,-0.0,-0.011670999445510175,-0.0,0.0,-0.0,0.0,-0.0,0.019694751894714393,0.32562676080806,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.02847813569701531,0.23993967926977303,-0.0,-0.0,-0.0,-0.0,-0.018222501283695857,-0.0,-0.05947565894084568,-1.2472937228453325,0.0,0.06858794961386148,-0.0,0.017639599675875653,-0.0,0.0,-0.0,-0.017500889849011707,-0.0,-0.20259898324997247,0.0,0.0
0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.11559119813407875,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.25965198572545833,-0.0,-0.0,0.0,-0.0,-0.0,-0.16233096372977923,-0.0,-0.13677728626791408,2.560495161896416,-0.0,0.0,0.0,-0.0,0.0,-0.005922421985074564,-0.3507160640480542,-0.2684432101078551,0.0,0.0,0.051174559443780986,-0.0,-0.0,-0.0,-0.0,-0.07357803017341828,0.0,0.08566322426403537,-0.0,-0.051256283376952705,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.015591767331460152,-0.11240681968297032,-0.07233429230267036,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.02404261157235,-0.0,0.08917847984378123,0.0,-0.0,-0.0,-0.0,-0.03714933775822917,-0.0,0.0,-0.4550696134135433,-0.0,-0.0,0.0,0.017481336391917787,0.0,-0.0,0.0,-0.0,0.016032294631192864,0.0,-0.0,-0.0,0.0
0.0,-0.056249292157503475,0.0,-0.0,-0.05257113754976565,-0.0,0.0,-0.0,0.0,0.07454911192710857,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.1355217816425094,0.34775341289833683,0.0,-0.15807455513871646,-0.06187011941266229,-0.0,0.0,-0.0,-0.11959843675762225,-0.0,-0.0,2.260585242988499,0.12255937273344694,0.022892935491563782,0.0,-0.0,0.0,0.1218911288295877,-0.0,0.0,-0.10594455384899504,-0.14237025891181912,-0.0,-0.0,-0.10728111690463976,0.0,0.0,-0.32608277115483336,-0.5210265748715582,0.0,0.0,0.0,0.0,-0.0,0.0,-0.015723184857272317,-0.21714375221237536,0.0,-0.02512244204990731,-0.0,0.0,0.0,-0.03676512766867825,-0.0,-0.2762286501415612,0.0,-0.020113747772641653,0.0,0.0,-0.0,-0.0,-0.0,0.03955076909853569,-0.22134936154052895,-0.0,-0.04492245455985052,-0.0,0.0,0.0,-0.4485938031307408,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.10506869650693625,0.0,0.045273961022856635,-0.17243461850267475,0.0,-0.1583083569310685,0.0,0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.1133155021732366,0.0,-0.01722812353231928,-0.0,-0.0,-0.13803736365031893,0.04363179903017064,0.0,-0.10429304201386094,-0.03852484036752872,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.1333662511063331,0.0,0.0,0.0,0.0,0.12255937273344694,2.016689479589641,0.0,-0.3602702963874917,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.008122790210045904,0.0,-0.0,-0.0,-0.0,-0.5817007397519002,-0.0,-0.0,-0.10704323172292728,-0.0,-0.0,-0.12280471444383669,0.0,-0.0,-0.0,0.0,0.0,0.0502493612768956,0.0,-0.155389311584952,-0.0,-0.0,-0.0,0.0,0.0,0.04480180405954086,0.0,0.0,-0.0,0.0,0.0,0.0612788839376799,0.037134153465356395,0.0,0.0,0.0,0.0,0.00889906713584791,0.06435895496042841,-0.7407648300334515,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.08957868456696065,-0.0,0.0,0.0,0.0,-0.1460596355372545,-0.0,-0.0,-0.03335374318418042,0.0,-0.0,0.0,-0.0,0.0,0.0
-0.07164084930527709,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.04747734199017872,0.0,-0.0,-0.015270956360128155,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.04328926000817269,-0.0,0.0,0.0,0.0,0.0,0.022892935491563782,0.0,3.0562396291612526,-0.11662075741066212,0.0,0.0,-0.14762195621803675,-0.0,-0.4140348030884984,-0.0,0.0,0.0,-0.2266570299770686,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.013327584918333985,-0.0,0.0,-0.12054541774894592,-0.19452242947718207,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.005277946501104625,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-1.767506858936298,0.06344175040293289,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0500443314462377,0.0,-0.427224240880253,0.08945456226689699,0.14308386076248575,0.08022441276713459,0.0,-0.0,0.0
-0.2510917440867576,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.050974590465070274,-0.0,-0.0,-0.0,-0.11679674691715268,-0.0,-0.0,-0.16159465536423945,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.03084201257993061,0.0,-0.0,0.0,-0.3602702963874917,-0.11662075741066212,1.8501033331583947,-0.13344298922382644,-0.17222155889327212,-0.09089304995865363,-0.373502387867597,-0.03506145247117602,-0.0,-0.023628566851169226,-0.0,-0.2224901978776815,-0.16618896874161207,0.0,-0.10127662603311093,-0.0,-0.0,-0.04495709581527913,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0718032249104983,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.20267162011032752,0.0,0.07596210352182498,0.0,0.0,-0.017619041696597795,-0.0,-0.0,-0.0,-0.0,0.25381827076823604,0.0,-0.0,0.0,0.0,0.16894986346326127,-0.05166390573170666,0.0,0.0,-0.005985904350523027,0.0,0.0,0.0,0.0,0.0,0.03286216897377072
0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.1366940276047831,-0.20475440235185813,-0.0020497674688636923,-1.1800275653213177,0.0,-0.0,-0.0,-0.686185493740179,-0.0,-0.0,-0.0,-0.0,0.0,0.1779555645504897,0.0,-0.0,-0.0,0.0,-0.13344298922382644,4.126462795648528,-0.9199699007783432,-0.0,-0.0,0.0,0.0,0.0,-0.21618057191727716,0.0,-0.0,0.23389475971199408,0.0,0.09667105676400753,-0.0,-0.04657327295149708,0.2128856879658858,-0.0,0.0,0.0,0.0,0.0,0.0,0.00878836404978367,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.04152480873621048,0.0,-0.0,-0.9210680713574428,-0.0,0.0,-0.053769484412170554,-0.0,0.0,0.0,0.0,0.30778807208953607,0.16360002650496733,0.0,0.0,-0.0,-0.1579497873044459,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.1265135128765369,0.0,0.0,0.0,0.0
-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.059360362076135695,0.0,-0.3248335359708096,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.32275861805587086,-0.0,-0.9791104819015458,-0.0,-0.0,-0.0,-0.006173267451649656,-0.0,-0.0,-0.005922421985074564,0.0,-0.0,0.0,-0.17222155889327212,-0.9199699007783432,3.67030221811556,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.05456779593102005,0.0,-0.44728178113606054,0.0,-0.00504356208395824,-0.5978557648528249,-0.0,-0.0,0.0,0.0,0.11506655143550162,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.053403818899297885,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.149616979799576,0.0,0.15354504007089767,0.0,0.0,0.0,0.09826459631919644,0.0,-0.0,-0.27172153024985674,-0.0,-0.5612984206387724,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.12999471483964128,-0.0,-0.0,0.0
