1.520623883992997749e+00,-0.000000000000000000e+00,-5.514501030973253254e-02,-0.000000000000000000e+00.1,0.000000000000000000e+00,0.000000000000000000e+00.1,-0.000000000000000000e+00.2,0.000000000000000000e+00.2,2.160249522089310314e-01,-2.771349286587839258e-02,-0.000000000000000000e+00.3,-0.000000000000000000e+00.4,-0.000000000000000000e+00.5,4.153759930427914498e-02,-0.000000000000000000e+00.6,-0.000000000000000000e+00.7,-8.017831717682094572e-02,-0.000000000000000000e+00.8,5.679481404852626536e-02,-7.637917366604381197e-02,0.000000000000000000e+00.3,-4.111137830022595224e-02,-2.478498488570125002e-01,-6.792411045701725325e-02,-9.543149966473177259e-02,3.654309021684889330e-02,4.795992027485063147e-02,-0.000000000000000000e+00.9,0.000000000000000000e+00.4,0.000000000000000000e+00.5,0.000000000000000000e+00.6,-0.000000000000000000e+00.10,-1.329222812981923352e-01,-7.161017836864206829e-03,0.000000000000000000e+00.7,2.028619478428727307e-01,0.000000000000000000e+00.8,-1.487624077164420300e-01,-0.000000000000000000e+00.11,-0.000000000000000000e+00.12,-0.000000000000000000e+00.13,-1.850725915163592417e-01,-0.000000000000000000e+00.14,-0.000000000000000000e+00.15,0.000000000000000000e+00.9,0.000000000000000000e+00.10,0.000000000000000000e+00.11,-0.000000000000000000e+00.16,0.000000000000000000e+00.12,0.000000000000000000e+00.13,-1.730921581006503729e-01,-0.000000000000000000e+00.17,0.000000000000000000e+00.14,0.000000000000000000e+00.15,3.426173001859730144e-02,0.000000000000000000e+00.16,0.000000000000000000e+00.17,0.000000000000000000e+00.18,-0.000000000000000000e+00.18,-4.096637867672251604e-02,0.000000000000000000e+00.19,0.000000000000000000e+00.20,-0.000000000000000000e+00.19,-0.000000000000000000e+00.20,2.379324474665314992e-01,-0.000000000000000000e+00.21,-2.179104513834307852e-02,0.000000000000000000e+00.21,0.000000000000000000e+00.22,-0.000000000000000000e+00.22,0.000000000000000000e+00.23,-0.000000000000000000e+00.23,0.000000000000000000e+00.24,-0.000000000000000000e+00.24,0.000000000000000000e+00.25,0.000000000000000000e+00.26,0.000000000000000000e+00.27,0.000000000000000000e+00.28,0.000000000000000000e+00.29,0.000000000000000000e+00.30,3.040311789911952223e-02,0.000000000000000000e+00.31,0.000000000000000000e+00.32,0.000000000000000000e+00.33,0.000000000000000000e+00.34,0.000000000000000000e+00.35,3.282245282657206831e-01,-0.000000000000000000e+00.25,0.000000000000000000e+00.36,0.000000000000000000e+00.37,0.000000000000000000e+00.38,-5.478225425743125194e-04,7.063827878797995785e-02,0.000000000000000000e+00.39,0.000000000000000000e+00.40,0.000000000000000000e+00.41,0.000000000000000000e+00.42,-0.000000000000000000e+00.26,-2.184700870138588102e-01,-0.000000000000000000e+00.27
-0.0,0.0,-0.18178984924842356,-0.0,0.0,-0.0,0.0029910682170416524,0.0,-0.0,-0.4283677449966437,-0.39116006425797145,2.5749380284708385,-0.08717533151178407,-0.0,-0.0,0.26380383110802863,-0.37307085021920794,0.11911315481240356,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.023714771461503577,-0.5316268671645349,-0.0,-0.0,-0.0,-0.01835718905185795,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033538385266141224,0.013958218801410188,0.0,-0.0,0.0,0.0,-0.18744363283343748,-0.27040387429751167,-0.2606420044330958,-0.3788832270612757,-0.0,-0.0,-0.0,0.0,0.03370064997670411,-0.0,0.0,0.0,0.0,0.04087498915075437,-0.0,0.006391567581059052,-0.02764397430471808,-0.0,-0.0,0.0,0.031553167806291686,0.0,0.1049758841158582,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.25687659015226566,0.0,-0.0,0.0402605684558837,0.0,-0.0,-0.0,0.0,0.0,-0.0
-0.0,0.0,-0.0,-0.0,0.0,0.0,0.04662649430034135,0.0,0.0,0.0,0.009344257868897584,-0.08717533151178407,2.96848571120288,-0.1590020268642122,-0.0723562893050863,0.019847518244987688,-0.4593784873569324,0.0,-0.0,0.7810355863040035,0.0,-0.4169495932559978,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0016567839698837055,-0.0,-0.03393897468374268,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.03438062026147558,0.1157068616889912,0.3574579785933531,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-1.2944681649318732,-0.0,-0.040529503768576045,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0347886976803583,0.08033413050833049,0.0,0.0,0.20080123306763287,0.0,-0.08741689724093107,0.0,-0.0,-0.15681913131666178,-0.16905822650419974,-0.0,-0.0,-0.0,0.0,0.10608069666386308,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0
0.04153759930427914,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.1590020268642122,4.027864011347436,-1.242318186572243,0.0,-0.018282421479520597,-0.0,-1.1605797028662699,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.05122836724816194,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0973177524018127,-0.0,-0.10235438759526892,-0.0,-0.0,-0.0,-0.055465387797278366,-0.0,-0.16130199726551944,-0.0,-0.07367310610226617,0.1117632998562056,0.0,0.0,0.0,-0.0,-0.0,-0.03655630681474367,-0.0,-0.0,0.0,0.0,-0.11625007007851725,-0.15282905558858165,-0.45613909779579287,-0.3646019725224176,-0.18629634258709243,-0.0,-0.3063349472416446,-0.050380147872021816,-0.0,0.0,-0.0,-0.1551716921958778,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0004288109989960053,-0.0,-0.16002294288394536,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.08554220513743149,-0.0,-0.0,-0.0,0.0,0.0,-0.0
-0.0,0.0,-0.06712003310818429,0.0,0.038208359884481354,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0723562893050863,-1.242318186572243,4.1474718657460015,-0.0,-0.5649222585070269,0.0,-0.05913757402777534,0.0,-0.14843971777618264,-0.0,-0.0,-0.0,0.0,0.0,-0.02263307549954236,-0.0,-0.19655773478735547,-0.0,0.030428565553098728,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.06061370232212436,-0.0,-0.0,-0.16135945217238748,-0.05584404887682656,-0.0,-0.0,0.0,-0.0,0.0,0.14118973899372633,0.0,0.0,0.045142451508904016,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-1.7194099538978591,-0.0,-0.161859458513771,-0.0,0.0,-0.0,0.0,-0.018101270318443385,0.0,0.0,0.0,-0.0,0.0,0.1217087103339496,-0.0,0.19017243702421976,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.004188206319893976,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
-0.0,-0.019095280163289128,0.0,-0.0,0.0,0.0,-0.3880236675274985,-0.0,-0.0,-0.0,-0.011618254708886772,0.26380383110802863,0.019847518244987688,0.0,-0.0,1.8385991716000551,-0.0,-0.013465773133597696,-0.0,-0.014067758502216478,-0.0859314572082918,0.0,-0.0,0.0,0.08569745659234647,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.05520060388042101,0.0,-0.0,0.09182383652617264,0.28834849308488725,-0.42135516097897385,-0.0,-0.0,0.10792786159016383,0.0,-0.0,0.0,-0.014865123554422275,0.0,0.23017333410408544,0.0,0.06346559119683014,0.0,0.0,-0.0,-0.28664648094355366,-0.0,0.0,0.0,-0.0568468397586708,-0.0,0.1773808985193838,0.28430837692779803,0.006152419515886069,0.0,0.0,0.0,0.0,-0.11661923639061753,-0.17907481313854393,-0.0,-0.0,-0.0,-0.026844591443960866,-0.07840696068839959,0.0,-0.0,-0.025464505054196517,0.0,-0.0,-0.020143191293124824,-0.20484179000121727,-0.0,0.0,0.04985760080558215,0.0,-0.0,-0.0,0.0,0.0896378452961135,0.0,0.0,0.03851208027606787,0.0,0.15248585374578597,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.08017831717682095,0.0,-0.012007461037166593,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.14569993045920493,-0.0,-0.37307085021920794,-0.4593784873569324,-0.018282421479520597,-0.5649222585070269,-0.0,2.731484051070244,0.0,-0.3386359181221324,0.0,-0.0,-0.08534967053666485,-0.0,-0.0,-0.0,-0.0,0.0,-0.001747940937392892,-0.0,-0.0,0.17354409705986587,-0.0,-0.11119070295212684,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.11337700877158408,0.0,0.0,-0.0,-0.0,0.05661604830675383,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.004936218318799231,-0.2473396387362306,-0.20774546020068296,0.0,-0.0,0.0,-0.5262282675125931,-0.14059580822673892,-0.0,-0.0,-0.0,-0.10056707407483192,0.0,-0.0,-0.0,-0.0,0.0,0.08663777399356953,-0.03462228906654545,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.1534408263644985,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0
-0.0,0.0,0.0,-0.0,-0.04310012509518003,0.0,-0.0,-0.5174334221011369,-0.0,0.025340658691667874,-0.0,0.11911315481240356,0.0,-0.0,0.0,-0.013465773133597696,0.0,3.7003134054047777,-0.0,-0.26682313279470754,0.0,-0.0,-0.0,0.0,0.06855336354504071,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.49221256226922055,-0.4250957454240402,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.07788875138491491,-0.12177754844672165,-0.12627070251399003,-0.10565284270990385,0.0,0.0,-0.3314483641110619,-0.0,0.0,0.0,0.03680435227186905,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-1.5268794862094424,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.016908105083821172,-0.0,-0.09545853009566045,0.0,0.0,0.0,-0.0,-0.0,0.0800753901918932,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0919081997230172,0.0,0.0,0.0,0.27378841143581756,-0.0,-0.0,0.0
0.056794814048526265,0.0,-0.0,-0.0,0.34108860682169434,-0.0,-0.0,-0.18797935316969297,-0.0,0.0,0.22095317649556184,0.0,-0.0,-1.1605797028662699,-0.05913757402777534,-0.0,-0.3386359181221324,-0.0,2.6650789712806646,-0.0,-0.43269535634167666,-0.0,-0.0,0.021827493288475105,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.032352642510854665,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.30325063528007573,-0.0,-0.0,-0.0,-0.0,-0.038606494086887454,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.1767385739126887,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0005066855130272293,0.0,-0.0,0.040885553447778035,0.0,0.0,0.0,0.0,-0.0
-0.07637917366604381,0.0,0.0,0.05460731091364664,0.0,-0.0,-0.9289374381030024,-0.0,-0.0,-0.0,-0.0,0.0,0.7810355863040035,0.0,0.0,-0.014067758502216478,0.0,-0.26682313279470754,-0.0,3.1235164301389595,-0.0,-0.0,-0.01890652226189695,-0.03573717576978116,0.012224171528163652,0.0,-0.0,0.0,-0.566112927279316,0.08275287099720458,-0.0,0.0,-0.06574967505650588,-0.0,-0.24719544061424187,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.3245414838490977,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.05694394027719476,0.0,0.0,-0.0,-0.0,0.0,0.030784251341643636,0.0,0.0,0.0,-0.0,-0.1319474644662616,0.0639809371880925,0.0,-0.0,-0.5286516775256673,0.0,-0.0,-0.09823367752828487,-0.0,0.03168295615250736,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.1599459184144302,0.0,-0.16818610932732664,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.13067083173299848,-0.3212151187568844,-0.0
0.0,-0.15528420140271967,-0.0,-0.0,0.2314129271689477,-0.0,-0.1554026837680214,-0.0,-0.12181428527881846,-0.0,-0.0,-0.0,0.0,-0.0,-0.14843971777618264,-0.0859314572082918,-0.0,0.0,-0.43269535634167666,-0.0,3.184136321597103,0.0,-0.0,0.0,-0.0,0.1105265216397691,-0.19928142683466957,-0.10651556463496704,-0.2557953613370877,0.0,-0.0008777228032913896,0.0,-0.0,0.07715702710640819,-0.0,-0.0,-0.0,-0.0,-0.08772270290421047,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.019233147962289508,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.13160546080078525,-0.246474646423077,-0.0,-0.0,0.0,0.0,-0.8693075455590752,0.0,0.0,-0.0,-0.0,0.0,-0.8594634528168092,-0.0,-0.0,-0.0,0.001497700191882975,0.08251132223074678,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.3416635704655733,-0.0,-0.0,0.0,0.2909076606694668,0.0
-0.04111137830022595,0.29383941120140844,0.0,0.01356548314560169,0.0,0.0,0.06636686415130648,0.0,0.2347358272343808,0.0,0.15119463371442596,-0.0,-0.4169495932559978,-0.0,-0.0,0.0,-0.08534967053666485,-0.0,-0.0,-0.0,0.0,3.533235522897281,-0.283649699425302,-0.05962136994885831,-0.0,-0.0,-0.0,-0.0,0.0,-0.13584535918943663,0.0,0.0,-0.0,-0.6937709797890659,-0.7740829767359747,0.0,0.0,0.0,-0.0848680460277519,-0.0,-0.0,-0.0,-0.6846087153896048,-0.0,-0.0,0.0,-0.03182099582234019,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.1604202684576506,0.0,-0.0,-0.38444953621901673,0.0,0.2160347651637811,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.5464305925185392,-0.1346324537266016,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.03127452639224561,0.0,0.0,-0.0,0.0,0.0,0.19098734867145548,0.0,0.0,0.0960997716191737,-0.0,0.0,0.0,0.07923086062741386,-0.0,-0.0,0.0
-0.24784984885701247,-0.0,0.0,0.0246984677372408,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.01890652226189695,-0.0,-0.283649699425302,2.410314486958628,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.3260853897586249,0.0,0.0,-0.0074531504994177315,-0.0,-0.0,0.0,0.0,-0.0,-0.23298671783962893,-0.02747376001563209,-0.0,-0.0,-0.0,-0.0,-0.16279560012541788,-0.0,-0.14434191263922283,-0.6209371766463211,0.0,0.0,-0.0,-0.0,0.0,0.08794737354699639,-0.0,0.0,0.0,0.0,0.18932861284387567,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.5887776032974119,-0.0,0.0,0.0,0.0377115245397333,-0.13004750360105946,0.0,0.07403461577313245,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.05856729911963273,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0697542333420413,0.0,0.0
-0.06792411045701725,0.0,0.0,0.10724619195067409,-0.0,0.0,0.0,0.1455041690786052,-0.0,-0.08345504475173475,-0.0307907488161388,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.021827493288475105,-0.03573717576978116,0.0,-0.05962136994885831,-0.0,2.439768751527381,0.0,-0.0,-0.0,-0.0,-0.2798231283877675,-0.0,0.0,0.0047310999827996445,-0.0,-0.0,-0.21422116309954656,-0.0,-0.0,0.0,-0.0,-0.24359193613845875,-0.16161091141434059,-0.0013826220786330055,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.14822615989056437,0.0,0.0,0.0,-0.0,-0.0,0.1406093795971299,0.1019038702243048,-0.5473799148318312,-0.0,0.0,-0.0,-0.0,0.08961847495150305,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.2840830932726352,-0.0,-0.0,-0.288536210388513,-0.0,-0.0,-0.0,0.0,-0.0,-0.41584406391594125,-0.07800328925229438,-0.0,-0.0,-0.0,-0.0,-0.0,-0.20024794205237567,-0.2720313010718764,-0.048474005342611926,-0.09039749570589006,-0.0,-0.0,-0.0,-0.07959510263249678,-0.0,-0.0,-0.05525331619579199,0.0,-0.0
-0.09543149966473176,0.0,0.0,-0.0,0.0,-0.0,0.009329915432773199,0.0,0.0,-0.0,0.24257995396232193,-0.023714771461503577,-0.0,-0.0,0.0,0.08569745659234647,-0.0,0.06855336354504071,0.0,0.012224171528163652,-0.0,-0.0,0.0,0.0,1.5686748138915405,0.08257415398472448,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0189366128566215,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.1424819783044213,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14012459957970705,0.17829973967646837,0.1616881375711215,0.0,-0.0,0.0,0.0,-0.0,-0.13838961243366335,0.10476554076844564,-0.0,0.0,0.0,0.036156384592108806,0.0,-0.0,0.0,0.0,0.04498855307845264,0.0,0.0,0.0,0.0,0.0,-0.26373753427016544,-0.21234389336267784,0.1097468574302489,0.0,0.0,-0.0,0.0,0.0,0.0,0.04552233071966738,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.4606146203831993,-0.0,0.0022278282607471386,0.03591223474599888,-0.0,0.0,0.0,0.07639623736944157,-0.0
0.036543090216848886,0.07143939539360683,0.12877112883774244,-0.02240900283157519,0.0,0.11285270597939331,0.0,-0.0,0.0,0.0,-0.0,-0.5316268671645349,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.1105265216397691,-0.0,0.0,-0.0,0.08257415398472448,1.8883699261198224,-0.0,-0.0,0.0,-0.3229413686068951,0.0,0.0,0.08350540886613865,-0.0,-0.44179954664231547,-0.0,0.0,0.0,0.0,0.0,0.0,-0.003706163013331904,-0.0,0.0,-0.0,0.0,0.0,0.03170667976982637,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.08284009181268731,0.0,-0.0,0.0,-0.0,-0.01711679749261789,-0.017789034748439143,9.682472444948301e-05,0.03157442045759167,0.09629386350375771,0.0005152716511163979,-0.0,0.0,-0.0,0.0,-0.0077576381923221745,-0.0,-0.0,-0.34264704394954254,-0.5037122143042286,-0.0,-0.06769044984526541,0.0,-0.11236979183605209,0.0,0.3153687111655584,0.0,-0.0,-0.07000100463007497,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.16840856768912743,-0.0,-0.04850516952552977,0.0,0.0,0.0,-0.0,-0.0
0.04795992027485063,0.0,0.0,0.0,0.0,0.0,-0.0,-0.11500640482539888,-0.22280900369429757,-0.0,-0.0,-0.0,0.0,-0.0,-0.02263307549954236,0.0,0.0,-0.0,-0.0,-0.0,-0.19928142683466957,-0.0,-0.0,-0.0,0.0,-0.0,2.898902789090499,-0.016695775356150033,-0.0,-0.5278342798599769,-0.0,0.0,0.0,0.0,-0.1395996133094296,-0.0,-0.0,-0.2888328822575143,-0.0,-0.0,0.0,-0.2860500311532176,-0.01855773600371403,-0.0,-0.418142956844072,-0.44020738046505287,-0.6790447911291457,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.008152464772656298,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.038819514025333714,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.4737602028406314,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.00896719761153646,-0.0,-0.0,-0.0,-0.17748871267365343,0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.15638158279586958,-0.0,0.0,-0.045585300682376685,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.001747940937392892,0.0,0.0,0.0,-0.10651556463496704,-0.0,-0.0,-0.0,0.0,-0.0,-0.016695775356150033,2.6634735848106663,-0.0,-0.0,-0.06267746008475952,0.0,-0.05838019334658453,-0.0,0.0,-0.0,-0.13983158018969827,-0.0,-0.0,-0.0,0.0,-0.19646313532812157,-0.0,-0.252007149542908,-0.03200440286789668,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.2590125339812612,-0.0,0.0,0.0,0.0,0.0,0.3636891203208346,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.022262497138821096,-0.0693917721629527,-0.0,-0.6160097892870444,-0.0,-0.0,-0.0,0.08346971446951272,0.0,-0.0,0.25540427297023566,0.0,-0.0,-1.3716737540043835,0.0,0.0,0.0,0.13562873115143395,0.0,0.0,-0.0,-0.11095852625722924,0.0,0.0,0.0,0.0
0.0,-0.0,-0.0,0.0,0.16758632286431133,-0.031954589047994864,-0.0,-0.0,-0.0,-0.06505778173934833,-0.0,-0.0,0.0,-0.0,-0.19655773478735547,-0.0,-0.0,0.0,-0.0,-0.566112927279316,-0.2557953613370877,0.0,0.0,-0.2798231283877675,-0.0,0.0,-0.0,-0.0,3.373161261025852,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.08184905356212192,-0.0,-0.0730866148584667,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.07841104996470938,0.0,-0.0,0.0,0.0,-0.09738318391889053,-0.0,0.0,0.15825318554393733,0.07441786050651121,0.06388002218802172,-0.0,-0.0,-0.0,0.0,0.0,0.3872054473366156,-0.07341632690488785,0.0,0.0,-0.11036230766728404,-0.17825264292075255,-0.0,-1.5902579199071212,0.0,0.04026667334935341,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.06656108895840243,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.01835718905185795,-0.0016567839698837055,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.08275287099720458,0.0,-0.13584535918943663,-0.3260853897586249,-0.0,0.0,-0.3229413686068951,-0.5278342798599769,-0.0,0.0,2.191813490007487,0.0,-0.0,0.0,0.1465941440636489,-0.0,0.0,0.0,-0.03396445195038278,-0.0,-0.0,0.1251491900131524,-0.0,-0.4136288648326213,-0.0,-0.2533669068180968,0.0,-0.0,-0.0,0.12084183959682945,0.0,0.08322182048492553,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.12565161456205995,0.0,-0.0,-0.19105273525098035,-0.0,-0.0,0.0,-0.0,0.16602064098668776,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.004932601768469366,-0.49980627488147966,0.0,-0.0,0.0,0.0,-0.0,-0.12930181331890572,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.10467715408365096
0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.05122836724816194,0.030428565553098728,-0.0,0.17354409705986587,-0.0,0.0,-0.0,-0.0008777228032913896,0.0,0.0,0.0,0.0,0.0,-0.0,-0.06267746008475952,0.0,0.0,2.6821952442154617,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.08446815170861395,-0.11429892694283895,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.005389196360315056,0.0,0.0,-0.0,0.005818845359915304,0.0,0.0,0.0,-0.0,0.0,0.21227783661426927,0.14352538137561166,0.0,-0.0,0.0,-0.0,-0.0,-1.6233624830499547,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.030379576742148837,0.0,0.33467507464841756,0.0,0.0,-0.0,-0.0,-0.25371983859594965,0.0,0.0,0.0,0.1058625541870612
-0.0,-0.0,0.0,-0.0,-0.024956039172745744,-0.011939797069122508,0.0,0.0,0.0,-0.0,0.0,0.0,-0.03393897468374268,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0047310999827996445,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.3288701477610614,-0.2979905761961602,0.0,0.1880822187992112,-0.17435342694495143,-0.0,-0.5511262957137686,-0.0,0.0,0.12119248459079204,0.022241523559354767,-0.0,0.0,0.0,0.2165126182340205,0.1897720275327984,0.0,0.0,0.0,-0.12047566747569471,0.0,0.14036588039438483,0.0,-0.0,0.17808981569125154,0.0,-0.0,0.22296670633464744,0.0,-0.0,-0.025860550616381983,-0.0,-0.08228933383636004,0.0,0.0,0.2094225054794198,0.0,0.0,0.0,0.0,0.0,0.13901358897097785,0.0,0.0,-0.0,0.0,-0.0,-0.6873372516702057,-0.6646074640534941,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
