1.991088298691437108e+00,-0.000000000000000000e+00,-0.000000000000000000e+00.1,0.000000000000000000e+00,-0.000000000000000000e+00.2,0.000000000000000000e+00.1,-1.619943288668175205e-02,0.000000000000000000e+00.2,0.000000000000000000e+00.3,-0.000000000000000000e+00.3,-5.349042990467794273e-02,-9.584386166333228735e-03,0.000000000000000000e+00.4,-0.000000000000000000e+00.4,-7.884498256208888334e-02,-4.594159274418190275e-01,-9.696578916797723990e-02,-0.000000000000000000e+00.5,-0.000000000000000000e+00.6,-6.077231370000092843e-03,-8.262309994882648112e-02,-8.960236998839259115e-02,-1.267587427872895467e-01,-0.000000000000000000e+00.7,-3.714599496503864784e-01,-0.000000000000000000e+00.8,-0.000000000000000000e+00.9,-0.000000000000000000e+00.10,-0.000000000000000000e+00.11,0.000000000000000000e+00.5,0.000000000000000000e+00.6,0.000000000000000000e+00.7,0.000000000000000000e+00.8,-0.000000000000000000e+00.12,1.112039997626559917e-01,-4.018484535999680522e-03,0.000000000000000000e+00.9,-1.221193508389877558e-01,-0.000000000000000000e+00.13,0.000000000000000000e+00.10,-0.000000000000000000e+00.14,0.000000000000000000e+00.11,-0.000000000000000000e+00.15,-1.650566642101358172e-01,0.000000000000000000e+00.12,-0.000000000000000000e+00.16,-0.000000000000000000e+00.17,-0.000000000000000000e+00.18,0.000000000000000000e+00.13,-3.048608307030205994e-02,-0.000000000000000000e+00.19,-0.000000000000000000e+00.20,-0.000000000000000000e+00.21,-0.000000000000000000e+00.22,0.000000000000000000e+00.14,-0.000000000000000000e+00.23,1.696938747582415336e-02,0.000000000000000000e+00.15,-0.000000000000000000e+00.24,0.000000000000000000e+00.16,2.323166581736161099e-02,0.000000000000000000e+00.17,-0.000000000000000000e+00.25,-2.491918590029362501e-01,-4.022077194831846780e-02,0.000000000000000000e+00.18,-2.956751520428309646e-02,-2.496777748315322579e-02,-0.000000000000000000e+00.26,-1.102243104220658465e-01,-0.000000000000000000e+00.27,0.000000000000000000e+00.19,2.205464205536626365e-01,-0.000000000000000000e+00.28,-0.000000000000000000e+00.29,0.000000000000000000e+00.20,-2.223195232735385996e-01,-2.276779804509868749e-02,2.105820925278897304e-01,0.000000000000000000e+00.21,-0.000000000000000000e+00.30,-1.409479382072312825e-01,-0.000000000000000000e+00.31,0.000000000000000000e+00.22,-0.000000000000000000e+00.32,-0.000000000000000000e+00.33,-0.000000000000000000e+00.34,-0.000000000000000000e+00.35,-1.237791625194056971e-01,-0.000000000000000000e+00.36,-0.000000000000000000e+00.37,-0.000000000000000000e+00.38,0.000000000000000000e+00.23,0.000000000000000000e+00.24,-0.000000000000000000e+00.39,-0.000000000000000000e+00.40,0.000000000000000000e+00.25,-0.000000000000000000e+00.41,-0.000000000000000000e+00.42,-0.000000000000000000e+00.43
-0.009584386166333229,-0.0,-0.0,-0.1956288192614164,-0.005022802662760536,-0.0,-0.0,-0.0,-0.0,-0.1383467477468575,-0.32439645659543687,1.7927287108834886,-0.0,-0.07542134749106062,-0.11504657091174444,0.0,-0.21370297176362416,0.0,-0.0,-0.0,-0.1933443056000172,0.0,-0.03845571444041138,-0.0,-0.0,-0.0,-0.0,0.0,-0.009434789115015326,0.0,0.05869139162177011,0.0,-0.0,0.0,-0.02821015781106984,0.3030278069842344,0.0,-0.0,-0.0,-0.03506703448087883,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.046587623519694366,0.07884963106482534,0.04739297613539251,-0.0,0.2650774380804967,-0.0,-0.0,0.0,0.0,-0.16590192354692676,-0.18938159993795525,0.12673035985756395,-0.019283355256750647,-0.05951196077339877,0.0,-0.25297785935355144,-0.0016458751672465493,-0.02076070580468648,0.0,-0.0,-0.0,0.0,0.0,-0.013270443818726326,0.0,0.0,-0.0,-0.0,0.011977493501741952,-0.0,-0.13489460689928628,0.0,0.20622805548350956,-0.05631232192305384,-0.0,-0.0,0.0,-0.0,-0.013178706692692768,-0.0,0.0,0.0,-0.0,-0.0015541054439442504,0.0,-0.012219251255735903,0.12221490314562918,0.23525199544253111,-0.0,-0.2305755761155502,-0.0,0.0,0.0
0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0827584595922329,-0.0,-0.0,-0.0,0.0,-0.0,2.6358419936344086,-0.1099753009946652,0.0004987817304496553,0.0,-0.0,0.0,-0.4977532314356042,-0.0,-0.3799158147004008,-0.26116861668749985,-0.0,0.12006438857331762,0.0,-0.024944464992282943,-0.0,0.0,-0.15286633745906827,-0.0,-0.0,-0.16516841646677427,-0.0,-0.0,-0.15609689331408208,0.07291508756455198,0.0,-0.0,0.0,-0.05816137530209697,-0.0,-0.19659026625835824,-0.3454933461066663,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.08631030781515761,-0.17505669294755527,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.08582309199840837,0.0,0.0,0.0,-0.1412680685522598,0.0,0.0,-0.0,-0.5260776686320746,-0.0,0.0,-0.0,-0.0,0.23114254168656245,-0.0,-0.05119464335992371,0.0,-0.0,0.0,-0.0,-0.08436757138727195,-0.0,-0.05197792757623533,-0.0,-0.005612165118676981,0.0,-0.038478321051812925,0.0,-0.0,0.0,0.0,-0.23461104762030807,-0.0,0.0,0.0,-0.0,-0.0
-0.0,0.012021164233565288,-0.0,0.0,0.0,-0.08504883457482773,0.0,0.056723565577615535,-0.0,0.11973502109722504,0.20819452947503936,-0.07542134749106062,-0.1099753009946652,2.484652606119428,-0.0,0.0,-0.10057309569080164,0.014405523557653436,-0.9828483072729337,-0.0,-0.19566120152241112,-0.04801321230622005,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.21839471845984532,-0.007846788093942144,-0.052498209207577855,0.05674042924613675,0.0,-0.0,-0.3670812635814232,0.04420679758721986,0.06719790087787886,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.18690537814462313,0.0,0.2309287332715834,-0.0,0.2177020165414132,0.0,0.0,-0.0,-0.0,-0.0,-0.1958468037028835,0.0,-0.0,-0.12115707975234706,-0.10081054984884824,-0.0,0.0,-0.08871729065579521,0.0,0.0,-0.0,0.19605217598947955,0.0,-0.0,-0.04480279545539151,-0.0,-0.0,-0.0,-0.0,0.0,-0.2291897478010216,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.017139249788620747,0.0,0.0,0.0
-0.07884498256208888,0.0,0.0,0.07569794121669478,-0.11791874494773708,-0.10128822183554828,0.0,-0.0,0.0,0.0,0.0,-0.11504657091174444,0.0004987817304496553,-0.0,2.302245458096094,-0.0,-0.0,-0.0,-0.0,-0.07919275869005735,-0.0,0.0,-0.3744320017342688,-0.25474115928475966,-0.0,0.07263791583872563,0.03752276159472405,-0.3954214917613741,-0.43923533313575674,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23523052995676447,0.0,0.11524745387799656,0.000923599953274311,-0.0,0.0,-0.0287566234843021,0.0,-0.0,0.0,0.0,0.0,0.17921266364847804,-0.17011909986764304,-0.0,-0.10009690061310005,0.08290539499773805,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.07404334832240254,-0.09197980693801072,-0.0,-0.0,0.0,0.0,-0.185702972331838,0.08493895965658892,-0.0,-0.0,0.0,0.0,-0.1806276430334288,-0.05631654454755097,0.18026808024790497,-0.0,-0.0,-0.0,0.10624815314630182,0.0,0.0,0.0,0.0,0.0,-0.07588381451010372,0.0,-0.15795884527277965,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.1440929583057563,0.062066344768760495
-0.459415927441819,-0.0,-0.1553591160151575,0.03686450024823908,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,1.9400186059161548,0.0,-0.034148655883569246,0.0,-0.0,-0.0,-0.0,-0.02647785993210453,0.06064694396463191,-0.4381875402244816,-0.0,-0.0,0.0,0.0,-0.0,0.032694872743677245,-0.0,-0.6036301837659884,-0.14477001165766684,-0.0,-0.0,-0.0,0.0,-0.18282890549214,-0.04070673346996263,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.005280388413771118,-0.09024606010721997,-0.009252328727280601,0.0,0.0,0.0,-0.062478978464801535,0.0,-0.0,-0.0,-0.0,0.06960583130313137,-0.06334667948888936,0.0,0.17923096766621252,0.0,0.2074258269883336,-0.0,-0.0,-0.014924871048073612,0.0,0.0,0.0,0.0,-0.0,-0.15367534750567025,0.0017022870743159109,-0.0,0.042733145097768405,0.21222665010327887,0.0,-0.04259010469558002,0.0,-0.0,-0.0,-0.00701551223466894,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.004287763524915991,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.012510602501485748,-0.0
-0.09696578916797727,0.0,-0.0,0.0,0.08935084269577072,0.0,-0.0,0.0,0.0,-0.11560782929660252,-0.01399968841782731,-0.21370297176362416,-0.0,-0.10057309569080164,-0.0,0.0,2.3010960461116854,-0.0,-0.512585012089798,-0.10011404860380448,-0.0,-0.0,-0.0,-0.1774830980732352,-0.05235635637742066,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.025077285168366686,-0.0,0.0,-0.0,0.09238236406263134,-0.0,-0.0,-0.2318470210467306,0.0,-0.014042120561195547,-0.0,0.0,0.0,-0.0,-0.09292909458112186,-0.05588567900437281,0.0,0.0,-0.0,-0.0,-0.5722826840168406,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.043809467599607195,-0.1073177036849031,-0.014358918221926215,0.0,-0.0,0.0,-0.0,-0.0,-0.16026465673141943,-0.0,0.0,-0.0,0.0,0.00391559347708847,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.03078880084611993,-0.0,0.0,0.0,0.0,0.0,-0.0633856560236669,-0.15844732582398757,0.0,-0.08515764648790569,0.05147876642721354,0.06699746857605057,0.0,0.0,0.0,-0.0,0.14587964986188914,0.244582836682674
-0.0,-0.0,-0.03400052150711803,0.02555635700981464,0.0,0.0,-0.0,-0.0,-0.0,-0.0577702568528615,-0.1885959026229987,0.0,0.0,0.014405523557653436,-0.0,-0.034148655883569246,-0.0,3.143275735483558,0.0,-0.0,0.0,-0.0,0.020290580214683437,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.08681621030286314,0.0,-0.0,0.0,-0.20466371373831072,-0.0,-0.5354915491908073,0.0,0.0,-0.0,-0.0,-0.298007749590568,-0.0,0.0,0.0,-0.0006045119708496958,0.0,0.0,0.07007811345473186,-0.0,-0.0,0.0,-1.2668489632767808,-0.0,-0.17844257517837983,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2184596180087243,0.0,-0.1409839501079324,-0.0,-0.0,0.10981770633659955,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.23560586878151613,-0.0,-0.0,-0.05882472054495484,0.01254910649737303,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.13486612383446772,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.12212948262327872,0.0,0.0
-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.4977532314356042,-0.9828483072729337,-0.0,0.0,-0.512585012089798,0.0,2.9505891672811204,-0.0,-0.0,-0.3981076477754639,0.0,0.0,-0.0,-0.2501058151075182,-0.15300520949785879,-0.0,-0.308793077860218,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.013657730906891846,-0.0,0.0,-0.0,-0.0,-0.21185904886004844,0.0,-0.0,0.0,-0.0,0.1993928158640756,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.026515658995658005,-0.0,0.0,0.0,0.14904786920430096,-0.0,0.0,0.0,-0.0,-0.1101214577429706,-0.0,0.0,-0.0,-0.0,-0.2130191893825643,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.14465265374436795,0.0,0.015990997014447526,0.0,-0.0,-0.0,-0.0,-0.051690454041258285,-0.0,-0.31535730430456965,-0.0,-0.0,0.13697251675833064,-0.0,0.0,0.0,0.09798036725445512,-0.0
-0.006077231370000093,-0.0,-0.0,0.01252797347257134,0.0,0.0,0.051514240924871085,0.0,0.18693252477817,0.0,0.0,-0.0,-0.0,-0.0,-0.07919275869005735,-0.0,-0.10011404860380448,-0.0,-0.0,2.653572807803107,-0.6592680358183377,-0.043118533117137745,0.0,0.0,-0.0,0.24903436179837188,-0.0,0.0,-0.42879926393815754,0.0,0.0,-0.0,-0.0,0.14977369250203343,-0.0,0.04061736182659713,0.1855652761537916,-0.0,0.0,-0.0,0.0,0.06265533397781754,-0.0,0.0,-0.0,0.0,0.044870980776563055,-0.0,-0.0,-0.2273306161287897,0.06761745031942878,-0.0,-0.15488499602511815,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.05666493074538912,0.0,-0.0,-0.0,-0.4448519475304032,0.0,-0.0,0.0,0.2271044816819864,0.0,-0.0,-0.0,0.0802267068409147,0.18200136448124607,-0.0,-0.06284903798066226,0.0,0.038136401211382606,-0.1048754502867376,-0.0,-0.0,-0.0016455978390876203,-0.12363841856594814,0.0,0.070786237798318,-0.0,-0.0,0.0,-0.0,0.27199595031169527,0.0,-0.45371854893545926,-0.2351707364868625,0.0
-0.08262309994882648,-0.0,-0.018742109032099177,0.0,0.0,-0.0,-0.0,0.0324996292336988,-0.10592634950050998,0.0,0.0,-0.1933443056000172,-0.3799158147004008,-0.19566120152241112,-0.0,-0.0,-0.0,0.0,-0.0,-0.6592680358183377,2.7095324577935016,-0.14431122027796103,-0.0,0.3234003916523828,-0.0,0.0,-0.06091284641013436,-0.0,-0.2728743296684335,0.0,0.0,-0.0,-0.1119052693246922,0.0,-0.01969014085674023,0.0,0.0,-0.06632858529417175,0.0,-0.0,0.0,0.03097512655778864,-0.12868840193477227,0.0,-0.0874405907309843,0.0012085519384716513,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.47278575801354666,-0.012634885327773496,-0.0,0.0,-0.2036712875375912,0.0,-0.0,-0.038261889658851175,0.0,0.0,0.1221026383041842,0.0,-0.0,0.23836702642213548,-0.0,-0.0,-0.06447528405639244,0.0,0.0,0.0,0.0,-0.0,-0.1174758560395642,0.0,0.2551241202655243,-0.0,-0.0,-0.12719438960337187,0.0,-0.0,-0.0,-0.06888385469600482,-0.1680717725402464,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.2631028796521203,0.0,-0.0,-0.0
-0.08960236998839259,-0.0,-0.0,0.0,-0.0017922327438800133,0.0,-0.2483032286595688,-0.0,0.0,0.0,-0.0,0.0,-0.26116861668749985,-0.04801321230622005,0.0,-0.0,-0.0,-0.0,-0.3981076477754639,-0.043118533117137745,-0.14431122027796103,2.248008170125538,0.0,0.0,-0.08075344808982142,-0.10280319911932093,-0.03640631826148258,-0.0,-0.0,0.0,-0.0,0.06532960341196421,0.0,-0.3678185995790352,-0.0,0.0,0.0,0.0,0.033118178314395945,-0.08627778683800717,-0.0,-0.0,-0.603721766887271,-0.027300603559973612,-0.0,0.0,-0.0,0.0,-0.0,-0.03551283457727112,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.11115705568863112,-0.0,0.024282633237723,0.0,-0.0,0.09135787857616298,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.09386968124709816,-0.0,-0.1572591516757131,-0.033127226266420375,-0.152509850402215,-0.04983282209370009,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.2855240670752822,0.0,-0.0,-0.0,-0.019465986894213725
-0.12675874278728955,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.03845571444041138,-0.0,-0.0,-0.3744320017342688,-0.02647785993210453,-0.0,0.020290580214683437,0.0,0.0,-0.0,0.0,1.5193884690161803,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.12412950619185319,0.2340200394035456,-0.008352824516721027,-0.06997045322788957,0.0,0.0,-0.24323898540500885,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.00012811914662274292,-0.15886140559483855,-0.20552444340630757,0.0,0.0,-0.017654745814661223,0.12171997897631172,-0.07358212545800477,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.04524681830640561,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.02299600545592741,0.3704314943861785,0.0,-0.0,0.0,-0.004833820398126683,-0.0,0.0,0.0,0.0,0.0,-0.18008470902876916,-0.09561940305958547,0.0,-0.0,-0.13495951592177374,-0.04334434720728498,-0.0,-0.0,0.10059076178446635,0.0,-0.0,-0.0,0.0,0.0,0.07349497901338296,-0.09316601064942703,0.0,-0.027788735080911085,-0.0,-0.0,0.0
-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.014325908411009766,-0.2896406389132333,0.003877439911736753,-0.30344888496752503,-0.0,-0.0,0.12006438857331762,0.0,-0.25474115928475966,0.06064694396463191,-0.1774830980732352,-0.0,0.0,0.0,0.3234003916523828,0.0,0.0,2.8023868189205574,-0.0,0.0,0.0,-0.004434910925626234,-0.0,0.0,-0.0,0.0,0.08619396963085779,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.04934273298593594,-0.0,0.0,-0.0,0.0,0.023529582275893905,-0.0,-0.03236818901298829,-0.0,-0.0033884518839578286,0.15547146884586568,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25461066612894806,-0.0,-0.0,-0.2293307673257364,0.0,-0.3104643702223047,-0.0,-0.13259436213248682,0.0,-0.0,-0.0,0.0,0.0,-0.2136807577056654,0.0,0.0,-0.0,-0.0,-0.008036598606392118,0.0,-0.0,0.0,0.0,0.07395873235021877,0.0,-0.43521325569303915,-0.20389298176883464,-0.14940589037080626,0.0,0.0,-0.0,0.20224000674233353,-0.0,-0.0,-0.0,0.0,-0.0
-0.3714599496503865,0.06395288122482795,-0.0,0.05340178859654799,-0.136536968606013,-0.0,-0.0,-0.0,0.0,-0.211300678638552,-0.5141771983445115,-0.0,0.0,0.0,-0.0,-0.4381875402244816,-0.05235635637742066,-0.0,-0.0,-0.0,-0.0,-0.08075344808982142,0.0,-0.0,2.4057155583517567,-0.0,-0.0,0.0,0.07708010310138355,0.0,0.0,0.0,0.3683787250340277,-0.0,0.0,0.0,0.0,-0.011489570105913456,-0.2551275176042157,-0.09255320508823348,0.0,-0.0,-0.45071941141346167,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0009526349410417572,0.0,-0.0,0.07589646449448545,0.08940052779994882,-0.0,-0.0,0.0,0.2321764086391252,-0.017413708760596502,0.0,0.0,0.0,0.06987362116755673,-0.0,-0.05979900499266393,-0.17756808313141564,0.0,-0.0,0.19153199617450165,-0.0,0.0,-0.14147809467959585,-0.0,0.0,0.0,0.0,0.06553978903271347,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.24247711613761627,-0.0,-0.0,0.0,0.0,0.0
-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.247764423555648,0.0,-0.0,-0.0,-0.0,-0.0,-0.024944464992282943,-0.0,0.07263791583872563,-0.0,-0.0,-0.0,-0.2501058151075182,0.24903436179837188,0.0,-0.10280319911932093,0.0,0.0,-0.0,3.5557630542680294,0.0,0.0,0.0,0.05568083200236704,-0.0,-0.0,0.0,-0.13134148129657217,0.0,-0.0,-0.0,0.029818328733397455,-0.16651571900009549,0.0,-0.0641952109698978,-2.1691875024758613,-0.0,-0.0,0.07629848852811887,0.0,-0.028356184908489408,-0.0035404477922095674,-0.047593620123021006,-0.0,-0.254197734643554,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.11025396540585652,0.0,-0.0,-0.04219357068069136,-0.0,0.0,-0.0,0.16152230496143707,-0.054491401114805264,0.0,0.0,-0.06665504913286137,0.0,-0.1646485331052409,0.35321366275440513,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.1465932419860478,0.0,0.0,0.0,-0.0,0.0836663295844465,0.0,0.0,0.0,0.0,-0.0,0.0,-0.2289059633456848,0.0,0.0,0.0,-0.0003244768182813237,0.0917326128330244,0.006473789629828504,0.0,-0.0
-0.0,0.0,0.0,-0.0,0.0,0.17421007558262125,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.03752276159472405,-0.0,-0.0,-0.0,-0.15300520949785879,-0.0,-0.06091284641013436,-0.03640631826148258,-0.0,0.0,-0.0,0.0,2.180341125546061,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.240303725716475,-0.09744932728885197,0.0,0.03068933832798742,-0.2098725455567821,-0.0,-0.019469116005440244,0.0,0.0,-0.2333998298322855,-0.014923158340163556,-0.6524866613321328,-0.48658988010959087,-0.2132668131743554,-0.05527728971640655,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.26290516109584133,-0.015162109203675734,0.016619195746021595,0.0,0.0706562420618052,0.059986287134167406,0.0,0.11565484106063129,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.21825908618453452,0.0,0.0,0.07443376488494585,0.0,0.2010434553760816,-0.15253688521602743,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.19591198115015648,0.02657208231587487,0.0,-0.22664963550977335,-0.0,0.0,0.0,0.0,0.14099648230516748,-0.22751754392198187,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.06488386000683018,-0.0,-0.09755246428143335,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3954214917613741,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.004434910925626234,0.0,0.0,0.0,2.041344078385316,-0.06920487237316005,-0.0,-0.19580121544526172,0.07744821239182739,-0.0,-0.0,-0.04188940057575514,-0.0,-0.011976909177204767,0.0,0.0,0.0,-0.0,0.0,0.1004447797419858,-0.03886511095372448,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.028615258874345944,0.0,0.0,-0.0,-0.0,-0.0013822358659530522,-0.0,0.0,-0.04578949007978485,-0.1240091797179264,-0.0,-0.0,0.0,0.05125344256848092,0.0,-0.061100115045141526,-0.019800667813317664,-0.022621585320589856,-0.09873454749126179,-0.0,-0.0,-0.0,-0.26290831489420674,0.07135610853852951,-0.3877542991140207,0.0,-0.0,0.0,-0.1425193819540999,-0.0,-0.0,0.0,-0.35870517315862305,-0.0,-0.0,-0.209464021050976,-0.2621306726914294,-0.0,-0.16790889964515093,-0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.1854152555148912,0.0,-0.009434789115015326,-0.15286633745906827,-0.21839471845984532,-0.43923533313575674,0.0,-0.0,0.0,-0.308793077860218,-0.42879926393815754,-0.2728743296684335,-0.0,-0.0,-0.0,0.07708010310138355,0.0,0.0,-0.06920487237316005,2.360713902053542,0.0,0.018612629560044055,-0.0,-0.0,0.0,-0.1050558383553132,0.0,0.0,0.050224364178129054,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.18256105392950348,0.0,0.006365348593352412,0.0,-0.33599396255373964,-0.0,-0.1320725795580506,-0.015756822872051685,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.3111363490815885,-0.2460240253917188,-0.0,0.0,0.04365314256953224,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.07763261852521214,-0.0,-0.0,-0.02215489947436012,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.17286268931483711
0.0,0.0,0.0,-0.0,-0.00450682364292713,-0.0,0.0,-0.0,-0.0,0.008835459135898475,0.4229377459426279,0.0,-0.0,-0.007846788093942144,-0.0,-0.0,0.0,0.08681621030286314,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.05568083200236704,-0.0,-0.0,0.0,2.0021991019955374,-0.0,0.23082348953418613,-0.12527294095879707,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.007518661520395034,-0.0,-0.0,-0.0,0.0,0.0,-0.03567936709383924,-0.09812591884592663,0.0,-0.0,-0.0,-0.052395966188685736,0.0,-0.0,-0.0,-0.13143571020215644,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.5450584227003086,0.05408080533317405,-0.005717493564588577,0.0,0.08156398256675622,-0.0,0.0,-0.48353575971946944,-0.0,-0.16909171099486625,0.0,0.0,-0.21202376727796224,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.19483462623596892,-0.16620166088343163,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.005238805862796208,-0.006081334175341939
0.0,0.04882696815745238,-0.0,-0.0,0.0,-0.041858353000355675,0.0,-0.0,-0.0,0.0,0.053276325923482505,0.05869139162177011,-0.0,-0.052498209207577855,0.0,0.032694872743677245,0.0,0.0,0.0,0.0,0.0,-0.0,0.12412950619185319,-0.0,0.0,-0.0,-0.0,-0.19580121544526172,0.018612629560044055,-0.0,1.737718197595526,0.0,0.10399229223263938,-0.0,-0.0,-0.0,-0.0,-0.05756750657404501,0.17094865419605784,-0.0,-0.00662127661759592,-0.0,-0.0,-0.026167404062142637,-0.6587801991058617,0.009249153690457325,-0.22320754218091496,-0.09702441737513932,-0.1301345360481424,-0.0,-0.3265392220386447,-0.0,0.0,-0.1658487723978309,-0.022119108787337183,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.04331553483110239,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.01613795019808877,0.0,0.0,0.36451585861519353,0.12791435435179274,-0.0,0.0
