2.233882938237128801e+00,-0.000000000000000000e+00,-1.920001637385938265e-01,0.000000000000000000e+00,0.000000000000000000e+00.1,0.000000000000000000e+00.2,-0.000000000000000000e+00.1,8.499321531216940881e-03,0.000000000000000000e+00.3,-3.725091856250948852e-01,-3.759403713949142634e-01,-0.000000000000000000e+00.2,0.000000000000000000e+00.4,-0.000000000000000000e+00.3,0.000000000000000000e+00.5,-4.980675654757077409e-01,-1.535104815615333414e-02,0.000000000000000000e+00.6,-0.000000000000000000e+00.4,0.000000000000000000e+00.7,-0.000000000000000000e+00.5,0.000000000000000000e+00.8,-0.000000000000000000e+00.6,-0.000000000000000000e+00.7,-0.000000000000000000e+00.8,-7.040441294250840421e-03,8.586839946707265636e-02,4.900215543284796443e-02,7.166724306942814926e-02,0.000000000000000000e+00.9,-0.000000000000000000e+00.9,0.000000000000000000e+00.10,3.783288025020340936e-03,0.000000000000000000e+00.11,1.135400982796476582e-01,0.000000000000000000e+00.12,1.886266897579861601e-01,0.000000000000000000e+00.13,-0.000000000000000000e+00.10,-0.000000000000000000e+00.11,-0.000000000000000000e+00.12,1.443752493093357347e-01,-0.000000000000000000e+00.13,-1.443483106234626778e-01,0.000000000000000000e+00.14,0.000000000000000000e+00.15,0.000000000000000000e+00.16,0.000000000000000000e+00.17,-0.000000000000000000e+00.14,-0.000000000000000000e+00.15,0.000000000000000000e+00.18,0.000000000000000000e+00.19,0.000000000000000000e+00.20,6.438015426458214285e-02,1.066284872188229121e-01,-0.000000000000000000e+00.16,0.000000000000000000e+00.21,0.000000000000000000e+00.22,9.862735172034851894e-02,2.224824090955034028e-01,0.000000000000000000e+00.23,0.000000000000000000e+00.24,-0.000000000000000000e+00.17,-1.150190109934921823e-01,-0.000000000000000000e+00.18,-0.000000000000000000e+00.19,-0.000000000000000000e+00.20,0.000000000000000000e+00.25,0.000000000000000000e+00.26,0.000000000000000000e+00.27,-0.000000000000000000e+00.21,0.000000000000000000e+00.28,-1.492865581270245469e-02,0.000000000000000000e+00.29,0.000000000000000000e+00.30,7.406996032246071504e-02,0.000000000000000000e+00.31,-0.000000000000000000e+00.22,-2.065895910854048667e-01,-0.000000000000000000e+00.23,0.000000000000000000e+00.32,0.000000000000000000e+00.33,1.039010527440468873e-01,0.000000000000000000e+00.34,1.314259308478397253e-02,-5.237996537204567954e-02,-6.895678095429959298e-02,0.000000000000000000e+00.35,0.000000000000000000e+00.36,-0.000000000000000000e+00.24,0.000000000000000000e+00.37,0.000000000000000000e+00.38,0.000000000000000000e+00.39,0.000000000000000000e+00.40,0.000000000000000000e+00.41,-0.000000000000000000e+00.25,1.306306888591135529e-01,-7.973565808513803643e-02,-0.000000000000000000e+00.26,0.000000000000000000e+00.42
0.0,0.0,0.09441993515569516,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.30482484351973366,-0.144239192419197,-0.0,-0.0,-0.0,-0.0,-0.18607819843084333,-0.11946713589940693,-0.02156328388692646,1.7590966435083977,-0.0,0.0,0.0,-0.4957367143053724,-0.12984013765816035,-0.0,0.0,0.0,0.00487637762764746,-0.03623880604411655,-0.02885959023237694,-0.0,-0.0,0.07100486010387855,0.0,-0.11784832505586897,-0.04034496576869335,-0.0,-0.09057745535725145,-0.0,-0.03983619203456884,-0.0,0.0,-0.0,-0.10956452311438004,-0.0,0.16645014540601624,-0.0,0.17711572887736132,0.031315808550919005,0.06405872874722152,-0.007651856426710502,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.19823308044890237,0.0,0.0,-0.0,-0.0,-0.0,-0.18815433918131524,-0.0,0.0,0.33379358640595896,0.0,0.07253324115596782,-0.050718271299794816,0.3140622371586953,0.0,0.0,-0.0,0.0,-0.0,0.258431806269436,0.0,0.11617675588677528,0.06861398310841331,0.1019375045486264,-0.0,-0.0,0.0,0.0681634648923369,-0.11484461285212529,0.0,-0.0,-0.0,0.0,0.008297250287764568,0.0,0.0,0.0
-0.0,0.0,0.3024510174994634,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.320154363244702,-0.0,-0.02810797495525529,0.0,-0.3288886651880768,-0.0,-0.0,-0.0,-0.0,2.9371482356076486,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.4396330307631058,-0.0,-0.17132817037893125,-0.2202639465943469,-0.04195293564933741,-0.0,0.0,0.0,-0.0,-0.2377780713830785,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.1401809020137182,-0.0,0.0,-0.0,0.02935391966587047,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.32824524045005543,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.05722390960553484,-0.12413420989302844,-0.3728704176175825,-0.0,0.0,-0.0,-0.08818514109726734,0.0,0.0,0.0,-0.0,-0.11254964839994248,-0.0,-0.09732348878545334,-0.378420499933948,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0
-0.0,-0.13320481773196174,-0.013779094148201672,-0.0,-0.0,-0.157686801169215,-0.019110602711916887,-0.0,-0.05224408747243715,-0.0,-0.12868365297384826,-0.0,0.0,-0.0,0.0,-0.01745938373778795,-0.576800521370296,0.0,-0.0,0.0,-0.0,0.0,-0.0,2.7222290080738487,0.0,0.0,0.0,0.4142761011737361,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.7932425496339622,-0.04875697678750401,0.0,-0.05468026281688665,-0.0,-0.0,0.13267438170187443,0.0,0.0842641211391726,-0.0,-0.0,-0.0,-0.0,-0.3792550583661075,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0035897206560269127,0.0,0.0,-0.0,0.037222841233875446,-0.0,-0.10916792067995536,0.0,0.1137831395394388,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.05113266456917072,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.13575308428465263,-0.1036752385232878,-0.0,0.0,-0.7246000692186813,-0.0,-0.554878613879513,0.0,0.0,0.0,-0.0,0.35255617823108204,-0.0,0.0,-0.12569198764846765,-0.0,0.0,0.0,0.0,3.776973240001408,-0.7040323921210633,0.0,-0.0,-0.0,-0.0,0.1664949882205825,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.3921417361541431,0.3322252137798524,-0.0,0.0,-0.5486649247492984,0.0,0.0507334047662157,0.04950312943338427,0.0,0.0,-0.0,0.03638274361842351,-0.0,0.0,0.0,0.0,0.0,-0.0,0.11470399009193465,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.5500374830828492,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.2557967701595642,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.00704044129425084,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.4554695443317029,-0.49198474261509534,-1.2199636823795554,-0.0,0.0,0.0009247703651041701,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.4957367143053724,0.0,0.0,-0.7040323921210633,3.630952462431887,-0.0,0.0,0.0,0.0,0.12631726947513733,-0.0,0.0,0.0,-0.0,0.2273056621428919,0.16163185224510304,-0.0,0.0,-0.0,0.0,-0.0,-0.03307389062188553,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.032090277241253726,0.0,0.0,0.1141929214364797,0.0,0.0,0.0,0.3084042118863368,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.05280698986471272,-0.0,0.05792883679793883,0.0,0.0,-0.006413499413170673,-0.0,-0.0,0.0,0.0,0.0,0.0,0.02889493532359224,0.0,-0.0,0.0,0.0,-0.0,0.013215044990637708,-0.0,-0.0,0.0,0.0,-0.0,0.049908163382264725,0.0
0.08586839946707266,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.018684658579736592,0.0,0.0,-0.0,0.0,0.0,-0.12984013765816035,0.0,0.0,0.0,-0.0,3.494305215108263,-0.20448398175607668,0.0,0.0,0.09540905211116568,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.2209814805978772,-0.6165168192117945,-0.16477701256782507,0.007585572005758995,-0.0,0.0,0.0,0.0,0.0,0.0,0.26356362991373217,-0.0,-0.09450460745469158,-0.22340083960318993,-0.0,-0.0,0.0,0.0,0.003571056286215508,0.0,0.1737619204621149,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.4825249134222364,0.0,0.0,-0.14339143985504868,0.14630352986527156,0.0,0.0,0.0,0.0,0.0,-0.0,-0.6671810290976351,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.2537555744190403,0.0,-0.08028715455621654,-0.8893278277387083,-0.0,0.0,0.0,0.0,0.0
0.04900215543284797,0.0,0.013833761544710492,0.0,0.0,0.1084355273918377,0.2172151077643024,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.023105173042083926,0.0,0.007160117465644223,-0.0,0.0,-0.0,-0.0,0.4142761011737361,-0.0,0.0,-0.20448398175607668,3.73121425501928,-0.0,0.0,0.0,-0.09679424805815696,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.4569198927091016,-0.0,-0.3226445693436696,0.0,-0.0,0.0,0.27134373593186967,-0.0,0.0,0.0,0.013705373268369432,-0.0,-0.11364578445928988,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.4578670632185017,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.10797232489054975,-0.1163516268146688,-0.0,0.0,0.0,-1.3640446849092427,-0.0,0.0,-0.0,0.0,-0.0,-0.06574034689749249,-0.0,-0.0,-0.0105420158812977,0.0,0.0,0.0
0.07166724306942815,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.07200660049087702,0.0,-0.08428198085630317,0.0,-0.13857146424256053,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,2.8155372870311832,-0.1498806608356086,-0.0,-0.0,0.023900013970016665,-0.0,0.0,-0.0,-0.4930845325566263,-0.0,0.0,0.0,0.0,-0.0,0.0,0.30155798695691344,0.0,0.0,-0.0,-0.030910914163036363,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.18002423714973717,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.07457979824124043,-0.0,-0.0,-0.0,-0.025033957851937183,0.0,0.0,-0.0,-0.0,-0.0,-0.12368745315851744,-0.0,-1.1581250282567184,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.04154050611919071,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.41178784125343343
0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.08501952718825127,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.4396330307631058,0.0,-0.0,0.0,0.0,0.0,-0.1498806608356086,3.0841621452932646,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.05661509787964565,-0.0,0.1903432848790838,-0.0,-0.0,-0.0,-0.4247895004324535,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.00842972173581832,-0.0,-0.0,-0.07251143538683195,-0.0,-0.0,-0.0,-0.28635973942521004,0.0,-0.0,-0.0,-0.0,-0.0,-0.0707613676760861,-0.3124531517692909,0.1536832242572931,-0.0,0.0,-0.0,-0.5411711260102817,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.523682033739872,-0.11540213226959792,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.47752138454577625,-0.0,-0.16322401179572663,0.0,-0.0
-0.0,0.0,0.0,0.33976722948991606,0.024659060801208048,0.0,0.23901587751223188,0.11108560835721656,0.0,0.0,0.0,0.06915039164734854,-0.0,-0.0,-0.0,0.0,-0.08068186382696635,8.838747742532569e-05,-0.0,0.0,0.0,0.00487637762764746,-0.0,-0.0,0.1664949882205825,0.12631726947513733,0.09540905211116568,0.0,-0.0,0.0,2.6153764432910727,-0.0,-0.06342210503299793,0.0,-0.0,0.0,0.0,0.0,-0.20662860094832144,0.0,0.0,0.0,-0.06385582628929602,-0.0,-0.5529045470191891,0.0,0.0,0.0,-0.06504404855261148,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06984212842101147,0.0,0.005608356382041982,0.0,0.15730940282101602,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0649029264267381,0.0,-0.023654061667036205,-0.0,0.09297768495667447,-0.0,0.0,-1.027429098896622,0.0,-0.0,0.006104296561162769,-0.0,0.0,-0.0,0.0,-0.0224956385083692,0.0,-0.0,-0.0,-0.042797359927310645,0.0,-0.0,-0.0,0.17527980384614583,-0.15081159697153745,-0.0,0.0,-0.0,-0.0
0.0,0.0,0.12635808752471217,-0.00023161905702336893,-0.0,-0.0,0.0,0.0,0.10375204397760476,-0.0,0.05114641424968181,-0.0,0.0,-0.0,0.0,-0.0,0.16316389273971088,0.0,0.08372667148138563,-0.0,0.0,-0.03623880604411655,-0.17132817037893125,0.0,-0.0,-0.0,0.0,-0.09679424805815696,-0.0,-0.0,-0.0,2.051170219948375,-0.4042512571597203,0.0,-0.1397469395249304,0.020797621754367075,0.0,-0.4537407448461114,-0.22946343675554493,0.0,0.0,-0.5894114828816716,-0.01344488073473892,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.011149654558967824,0.0,-0.0,-0.0,0.0,0.0,-0.08573584710629094,-0.0,0.0,0.1234782675461469,0.0,-0.0,0.04180595330849907,0.0,0.02158837028222328,-0.0,-0.0,0.20432510023489997,0.05120561832702337,-0.2583774220790327,-0.0,-0.0033110630590619835,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.24975505860348776,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.003918485001142021,0.0,0.0,-0.0,0.0,0.2561148592669892,-0.0,-0.08196754721481601,0.05458094013100605,0.0
0.003783288025020341,0.0,0.00029668471248911645,-0.0,-0.0,-0.0,0.0,0.0,0.025865929974343,0.16231153190831726,0.19263049233481028,0.0,0.0,-0.0,0.0,-0.1578536825772274,0.0,0.0,0.0,-0.0,0.0,-0.02885959023237694,-0.2202639465943469,0.0,0.0,0.0,0.0,-0.0,0.023900013970016665,-0.0,-0.06342210503299793,-0.4042512571597203,1.5653633333300518,-0.0,-0.0908942651698115,0.0,0.0,-0.07119522006344847,-0.24209443522978313,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.21227271787525537,0.0,0.0,-0.0,-0.0,-0.03167626379196436,-0.0,-0.0,-0.1985988970745016,0.0,0.0,0.1234390028802006,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0435517928084077,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.12598891360285872,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.03637930875472486,-0.0,0.0,0.0,-0.0,0.0,-0.8412113049438951,-0.5592896966216965,-0.0,-0.0,-0.0,-0.04195293564933741,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,2.905611944386176,-0.0,-0.11571789244292952,-0.05384440825354469,-0.0,-0.1268107492583517,-0.0,-0.8413446254341232,0.0,-0.0,-0.0,-0.0,0.0,-0.17517036603843827,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.27371131977230384,0.0,0.0,-0.024762800977522818,0.0,0.0,-0.0,-0.0,0.0,0.1559581343422143,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.028863243424365807,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.1161538601079682,0.0046542143411385075,0.0,0.0,-0.0,-0.0,0.0,0.07569365725181955,-0.23212233378103744,-0.2560368768869084
0.11354009827964764,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.33149151010172995,0.018899452288500512,0.0,0.03278089316853546,-0.0,0.0,-0.0,-0.0,0.12674268525515456,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.1397469395249304,-0.0908942651698115,-0.0,1.8749116611676568,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.4372545394711058,0.0,-0.06095414757497482,0.0,-0.26380506665115977,0.0,-0.0,0.0,0.173484153570884,-0.0,0.0,-0.022167525441551712,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.020429392413366436,0.0,-0.0,0.0,0.10184270947343808,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0216978017485934,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.2214153090888988,-0.48479020709340315,0.018120227789630614,0.0,0.23217661479327337,-0.0,0.0
0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-1.08586284930107,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.580187854124188,-0.0,0.0,-0.0,0.07100486010387855,0.0,0.0,0.0,0.2273056621428919,-0.0,-0.0,-0.0,0.0,0.0,0.020797621754367075,0.0,-0.11571789244292952,-0.0,2.9573630501536967,-0.14822100291799237,0.02693837248779979,0.0,0.030748940813936757,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3188463797563528,-0.0,-0.0,-0.0,-0.0,-0.0,-0.08383008758505385,-0.0,-0.018441664686573763,0.0,-0.19438866717880712,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.04942604141648869,0.0,0.17589161412970988,0.0,0.0,0.0,-0.07884116819544022,-0.0,-0.0,0.0,-0.0,-0.030624771979017137,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.15371626525276327,-0.3400470337983403,-0.17812317868274088
0.18862668975798616,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.020704181291557,0.0,-0.181250307393748,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.16163185224510304,-0.0,-0.0,-0.4930845325566263,-0.0,0.0,0.0,0.0,-0.05384440825354469,0.0,-0.14822100291799237,1.7759847942470728,-0.0,0.0,-0.0,-0.0,-0.07894605734511569,0.0,0.0,-0.0,0.0,-0.09425939378424684,-0.0,0.07461335013645749,-0.09884128780812126,-0.12319818888442433,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.029942860818275144,-0.0,0.0,0.0,0.014570015422200887,0.0,0.0,0.0,-0.3697593345205044,0.0,0.0,0.3038222504644039,-0.0,-0.0,0.010864321438446995,0.0,0.023950655516917514,-0.0,-0.0,0.0,-0.0,0.0,0.040231627310654494,-0.04207929227878816,-0.0,0.0,0.0,-0.39468322240612735,0.0,-0.0,-0.0,0.0,0.0,0.10225487739529351,-0.0,0.008096021110606606,0.0,0.0,0.09587887115110784,-0.0,-0.0
0.0,0.0,0.0,-0.0,-0.0,-0.04793564686374117,-0.0,-0.0,0.0,-0.0,0.02675769948091911,0.0,0.1785071191144285,-0.01604900423864679,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.10519609174511108,-0.11784832505586897,-0.0,-0.0,-0.3921417361541431,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.4537407448461114,-0.07119522006344847,-0.0,-0.0,0.02693837248779979,-0.0,1.7494282578007896,-0.0,-0.0,-0.1883516048422292,-0.0,0.0,0.0,0.13767979546053052,0.0,-0.0,0.0,0.0,-0.02648834805607113,0.0,-0.0,-0.0,-0.0,-0.04768974284141353,-0.0,-0.0,-0.0,0.0,0.19324096748178465,0.0,0.0,0.0,0.0,0.0,-0.0,-0.008433266726117886,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.029557245840325663,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.009372829638936195,0.1395705969336914,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.17156755522368872,0.0,0.0,0.0298818115510172,0.06593819912633385,0.0,0.0,-0.0,-0.0
-0.0,0.0,0.5379420833235459,-0.0,0.04767354905240834,0.0,0.0,0.0,0.0024434447715604296,0.0,0.015346531266572276,0.0,-0.0,-0.3336499254947224,0.0,-0.17100552344159345,-0.0,-0.0,-0.0,-0.0,0.0,-0.04034496576869335,-0.2377780713830785,-0.0,0.3322252137798524,0.0,0.0,0.0,0.0,-0.0,-0.20662860094832144,-0.22946343675554493,-0.24209443522978313,-0.1268107492583517,0.0,0.0,0.0,-0.0,2.239677562945938,-0.0,-0.18176910527527465,-0.0,-0.22254392625608993,0.0,-0.016949241162787305,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.08325759545307891,-0.0,-0.0,-0.0,-0.0489117105446116,-0.0,0.0,-0.0,0.0,0.0,0.0,0.3309691605786724,0.07914548800979444,0.0,-0.10590125121119084,0.0,0.0,-0.0,-0.0,0.0,0.11321124067858632,-0.0,-0.0,0.0,0.0,0.0,-0.26189934926813657,-0.0,0.0,0.0,0.0,0.2974547813816902,0.0,0.0,-0.07587575763789593,0.0,-0.0,-0.0,-0.0,-0.0,-0.18586777949707417,0.0,0.16712327516710573,0.0,0.0,-0.0,-0.07314441407781697,-0.0
-0.0,-0.3378038605727597,-0.0,-0.04142216682054471,-0.0,-0.0,-0.8632437757725374,-0.0,0.0,-0.7845288556151003,-0.0,-0.0,0.0,-0.0,0.0,-0.4302211173001128,-0.0,0.0,-0.03447645856067167,-0.0,-0.0,-0.0,0.0,-0.7932425496339622,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.030748940813936757,-0.0,-0.0,-0.0,3.635118749525803,-0.5220390015798748,-0.0,-0.23517415502743327,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.01400835822316396,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.04891036406848287,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.036141010037000126,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.0,-0.0,-0.5068096633672841,-0.0,-0.0,-0.14158990917691566,-0.33405087345225387,-0.0,-0.0,-0.0,-0.0,-0.11169760511553646,-0.0,0.0,-0.0,-0.0,-0.14169138623594915,-0.31077666659856273,-0.0,-0.0,-0.09057745535725145,-0.0,-0.04875697678750401,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8413446254341232,0.0,-0.0,-0.0,-0.1883516048422292,-0.18176910527527465,-0.5220390015798748,3.310030415351838,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.4892930384362984,-0.0,-0.0,-0.21111661706751808,-0.0,-0.0,-0.0,-0.0,-0.20539931218082455,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.022006167830909917,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.011505161540463157,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.12653831809513183,0.04241663999699856,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
0.1443752493093357,-0.0,0.0,-0.12387873581741116,-0.0,-0.0,-0.0,-0.0,0.10826490390628812,-0.05067040708171434,0.22361407145200524,-0.0,-0.0,0.0,0.0,-0.0,0.05457035932699534,0.0,0.3171471677877588,-0.0,-0.0,-0.0,0.0,0.0,-0.5486649247492984,-0.0,0.0,-0.0,-0.0,-0.05661509787964565,0.0,-0.5894114828816716,-0.0,0.0,-0.0,0.0,-0.07894605734511569,-0.0,-0.0,-0.0,-0.0,2.5104163036199503,-0.40743140294438096,0.118062599647259,-0.16761988665058103,0.0,0.0,-0.0,0.13378152504219928,-0.0,-0.0,-0.08705048392056584,-0.15890591273067367,-0.0,-0.0,0.0,0.0,-0.0,0.022793012899283822,-0.0,0.119949697567873,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.7227168419623464,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.03484102587033031,0.15970220300659427,-0.0,0.0,0.0,-0.02288377049990161,0.24650402332881016,0.06287033797415781,-0.0,-0.0,0.0,0.0
-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.08059038294136718,-0.0,0.0,-0.0,0.0,0.031091943754444767,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.03983619203456884,-0.0,-0.05468026281688665,0.0,-0.03307389062188553,-0.0,0.0,0.0,-0.0,-0.06385582628929602,-0.01344488073473892,0.0,-0.0,-0.4372545394711058,0.0,0.0,0.0,-0.22254392625608993,-0.23517415502743327,0.0,-0.40743140294438096,1.9444783318288172,0.0,-0.5702461285902779,0.0,-0.0,0.021643981363666777,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0676736551781176,0.007166237323589653,0.0,-0.0,0.0,0.0,0.004877939989007843,0.0,0.0,0.13373560952973043,0.0,0.0,-0.0,-0.0,0.0,0.0,0.11595727168670351,0.0,0.0,0.0713124768342264,0.0,0.0,-0.0,0.0,0.0,-0.5409375431183613,0.0,-0.0,0.0,0.12537931328406288,0.0,-0.0,0.15476280878172854,0.0
