2.239450097824960295e+00,-2.881961708950515622e-01,-6.040988722018923729e-02,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,0.000000000000000000e+00.1,0.000000000000000000e+00.2,-6.711217756757420494e-02,-0.000000000000000000e+00.3,-0.000000000000000000e+00.4,0.000000000000000000e+00.3,-0.000000000000000000e+00.5,-0.000000000000000000e+00.6,-6.820186459145703983e-01,0.000000000000000000e+00.4,2.252005264198599088e-02,-0.000000000000000000e+00.7,6.865474640809393625e-02,0.000000000000000000e+00.5,0.000000000000000000e+00.6,0.000000000000000000e+00.7,0.000000000000000000e+00.8,-3.161471381687123994e-02,-0.000000000000000000e+00.8,1.846826206655392821e-02,0.000000000000000000e+00.9,0.000000000000000000e+00.10,-0.000000000000000000e+00.9,-8.998938087947346010e-02,-2.720156220203731601e-01,-0.000000000000000000e+00.10,-0.000000000000000000e+00.11,-0.000000000000000000e+00.12,0.000000000000000000e+00.11,0.000000000000000000e+00.12,-1.834075246280918170e-01,-0.000000000000000000e+00.13,-0.000000000000000000e+00.14,0.000000000000000000e+00.13,0.000000000000000000e+00.14,-2.670099855148964571e-02,-1.575472180343426634e-02,0.000000000000000000e+00.15,0.000000000000000000e+00.16,0.000000000000000000e+00.17,0.000000000000000000e+00.18,-4.847266756332548748e-02,-0.000000000000000000e+00.15,-3.667415530208962271e-01,-0.000000000000000000e+00.16,-0.000000000000000000e+00.17,8.307297833412229104e-02,-0.000000000000000000e+00.18,-0.000000000000000000e+00.19,2.047791058026274535e-01,2.292071664883828241e-02,-1.554071053542931125e-01,-0.000000000000000000e+00.20,0.000000000000000000e+00.19,0.000000000000000000e+00.20,0.000000000000000000e+00.21,-0.000000000000000000e+00.21,-0.000000000000000000e+00.22,-0.000000000000000000e+00.23,0.000000000000000000e+00.22,-0.000000000000000000e+00.24,0.000000000000000000e+00.23,0.000000000000000000e+00.24,-0.000000000000000000e+00.25,0.000000000000000000e+00.25,0.000000000000000000e+00.26,-0.000000000000000000e+00.26,1.540881651199585700e-01,2.628477947173979423e-01,1.133294109485017270e-01,0.000000000000000000e+00.27,-3.478609095438648519e-02,-0.000000000000000000e+00.27,0.000000000000000000e+00.28,0.000000000000000000e+00.29,-0.000000000000000000e+00.28,0.000000000000000000e+00.30,0.000000000000000000e+00.31,-0.000000000000000000e+00.29,0.000000000000000000e+00.32,-4.237838056812283372e-02,1.698927212132888762e-02,0.000000000000000000e+00.33,-2.151682032530853259e-02,-0.000000000000000000e+00.30,-0.000000000000000000e+00.31,-0.000000000000000000e+00.32,-0.000000000000000000e+00.33,-0.000000000000000000e+00.34,0.000000000000000000e+00.34,0.000000000000000000e+00.35,-6.004080799490565945e-03,-0.000000000000000000e+00.35
0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.2855315643275496,-0.057926644224062795,-0.09950473245923025,-0.0,0.0,-0.31362449266587494,-0.0,-0.0,-0.0,0.0,-0.32455860173714446,-0.0,0.0,0.03565989848489073,2.295716457635881,-0.18273993245439224,-0.20362967947396884,0.0,-0.06380927090022499,-0.07420716886238293,-0.0,0.021066101606243105,-0.0,-0.0,-0.0,-0.0,-0.03685770589348539,-0.3174742821180947,0.0,0.3903417048571052,0.0,-0.0,-0.0,-0.0,-0.0,-0.05037860316882897,0.003645458356714432,0.0,-0.0,-0.2688551496125856,-0.0,0.03205057074459863,0.19442619260663843,-0.26220216662348167,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.19321521834317903,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.17577982924025187,-0.5118889360506188,-0.0,-0.0300043458002931,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.20907610305509647,0.0,0.0,0.0,0.0,0.0,0.0,0.06093961619888556,0.06023138143384866,0.0,-0.0,0.15441400688705945,0.0,0.0794097065345777,0.0,-0.0,-0.0,0.0
0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.008114496630736127,-0.03200693517454651,-0.0,-0.0,0.0,-0.6495683362844351,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.18273993245439224,3.41721155251728,-0.03450033076382129,-0.0,0.0,-0.0,0.0,-0.0,-1.1971633735623717,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.2099140324246672,-0.37698269440050813,0.0,0.015714096734030052,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.08855160243503385,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-1.0295848950009703,-0.0,0.0,0.0,-0.15342172245167487,-0.09357614988788449,0.0,-0.0,-0.0,0.10186087161085544,0.0,0.02614983409746509,0.061429467077844475,-0.0,0.05107688945879728,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0
0.0,-0.0,-0.12981229942736344,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.2442257079708471,-0.21447602140495137,-0.0,-0.0,0.0,-0.0,-0.2510067359522608,-0.0,-0.0,-0.0,-0.0,-0.20362967947396884,-0.03450033076382129,2.059883640021667,-0.0,-0.2691038266709749,0.0,0.009765411606135367,-0.19808670663351097,-0.0,-0.0,-0.08811696984245433,-0.0,-0.23714320629319144,0.0,-0.0,0.0,0.0,-0.0,-0.06975048919223255,-0.0,-0.0,-0.0,0.2791209880558527,-0.0,0.09916468196748669,0.0,0.0,0.029073589681792474,0.044155237045785056,-0.0,0.0,-0.0,0.0,0.0,-0.0030441756359092654,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.09222543890008461,-0.0,-0.0,0.0,-0.0,-0.0,-0.06446175286504609,0.0,0.0,-0.03047448188392841,0.0,-0.10760059961680433,-0.24490453914125165,-0.0023670650675331525,-0.0,-0.0,-0.0,0.0,-0.12435952090160796,-0.0,-0.0,-0.058530451349498795,-0.0,0.0,-0.0,0.19061185969921657,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
-0.03161471381687124,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.16920903043390387,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,1.9741156578849557,-0.15700696261296287,0.25187783151856563,0.0,-0.16798046443674564,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.40654027417496097,-0.0,0.0,0.033869201881492506,-0.2952375622629015,-0.0,-0.0,-0.0,0.0,0.07006499546481433,0.0,-0.0,0.0,-0.0,0.0,0.06611506925014969,0.09973469802677357,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.13934086843244467,0.03550697868873347,0.04893663106353685,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.1405390319779229,0.0,-0.0,-0.0,-0.0,-0.2362000194246808,0.0,-0.16432176327743675,0.0,0.0,-0.0,0.0,0.0,-0.012637661410142073,-0.0,0.0,-0.2833559797608328,-0.0,-0.26160266321515285,-0.0,-0.0,0.0,0.0,-0.0,0.018913278688448512
-0.0,-0.0,-0.06427178258122111,0.0,0.0,-0.0,0.012162480419912256,-0.0,-0.0473272441530604,-0.24220694296886564,-0.04524382334009849,-0.5051354970373294,0.0,0.0,0.0,-0.0,0.048999062538492816,0.0,0.08257694363071602,0.0,0.0,-0.06380927090022499,0.0,-0.2691038266709749,-0.15700696261296287,2.1505750195805367,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.03637913205592217,-0.0,0.0,0.0,-0.1807241850510035,-0.0,-0.0,-0.0,-0.07923635108602291,0.0,-0.07147932378412675,0.030011954420097815,0.0,0.047567081149387895,0.0,0.0,-0.0,0.0,0.0,0.001986518806416507,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.08735284570099494,0.0,0.0,0.0,0.0,0.0,0.0,0.146967279254016,-0.04151882653230365,0.0909743473711166,-0.0,-0.0,-0.6914493440217859,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.08178669026758599,0.0,0.2548199666889218,-0.0,0.0
0.018468262066553928,0.0,0.18293874141552804,-0.08209458719726188,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.004085755129701145,-0.0,0.050178372958439355,-0.1238239578176403,-0.1856878832710196,-0.07420716886238293,-0.0,0.0,0.25187783151856563,-0.0,2.695077825548133,-0.33044876942574486,0.0,-0.0,0.07967894697565692,0.0,0.0,0.14698531360537456,-0.5712749732673188,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.047303432750308495,-0.07614241021736963,-0.8677737175973005,-0.06593577104041327,-0.06831345415316609,0.0,-0.0,0.0,-0.0,-0.0,-0.062235993771997226,-0.0,0.0,-0.0,-0.1555108674930759,0.0,-0.0,-0.0,-0.0,-0.09580023744289232,0.0,-0.0,-0.0,-0.0,0.0787675099863776,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.08451673969823056,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.31854429752646485,0.0,-0.0,-0.05605273756602982,-0.0,0.0,-0.0,0.07919703425803219,0.0,0.0,0.0,-0.0,-0.09255923080352385,-0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.005488580559954895,-0.0,-0.0,0.0,-0.10139973755097276,-0.0,-0.0,-0.04152247961655225,0.0,-0.0,0.06206587448798297,0.0,0.01942286691173073,-0.04375954433583161,-0.0,0.0,0.009765411606135367,0.0,0.0,-0.33044876942574486,2.5314641116598415,0.0,-0.08133492328402886,0.0,0.05326441453755261,-0.0,0.0,-0.25047485185106594,-0.0,-0.032765529976404695,0.0,0.0,0.18733970731319144,0.0,0.0,0.1534031708039901,-0.0,-0.03704302126060028,-0.4757885140287564,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.10201083287448744,0.0,0.0,-0.0,0.0,0.0,0.18186293308758367,0.14095864804613206,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.2819550002598419,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.7295745539859139,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.2666999950763332,-0.0,-0.0,0.0
0.0,0.0,-0.06633163049376738,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.009450978605084861,0.0,-0.0,-0.0,0.0,-0.0,-0.21402816654266607,0.0,-0.0,-0.02456049783962416,0.021066101606243105,-0.0,-0.19808670663351097,-0.16798046443674564,-0.0,0.0,0.0,2.556766356221983,0.0,0.0,0.0,-0.0,-0.0,0.04200682497259869,-0.0,-0.36424832066882074,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.14417272761551628,-0.14265367385010272,-0.13041356191239384,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3093179863916492,-0.0,-0.0,-0.0,-0.10673398363193023,-0.004436164800161698,-0.5376244639788347,-0.0,-0.0007518500688348876,0.0,-0.0,0.0,-0.0,0.0,0.0,0.017750706517874436,-0.28170102857437057,0.0,-0.47092427048395546,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0
-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.17901786288433277,0.0,-0.0,-0.2121510836691712,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-1.1971633735623717,-0.0,0.0,0.0,-0.0,-0.08133492328402886,0.0,3.2223594458681664,-0.0,-0.0,-0.0032183596526350364,0.13749270733314223,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.32958886066083115,-0.06402303020988764,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.04542064652163936,-0.0,-0.0,0.0,-0.11050314274068276,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.1186456512045722,0.0,-0.0,0.0,0.0,-1.1173987049596907,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.2361872448536568,0.0,0.0
-0.08998938087947346,0.08806287003726566,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.07967894697565692,0.0,0.0,-0.0,2.608580872290065,-0.3965757382245124,-0.2557258501937698,-0.0,0.0,0.13965294479492224,0.0,-0.0,0.0,-0.0,0.004044547222490431,-0.32217054319568894,-0.3109035446021011,-0.0,-0.0,-0.0,-0.0,-0.0030196913663083982,0.0,0.0,-0.01504748454763677,0.04520068119985929,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17756075435452573,0.03806483876480045,0.1358568933080298,0.0,-0.0,0.0,0.04097953415293335,0.0,-0.0,-0.0,0.0,0.0521873363980187,0.0,-0.0,0.0,0.0,0.009090264247082983,0.0,-0.0,-0.9444947057062755,-0.16568773482898083,-0.0,0.0,-0.18922320085494304,0.0,0.0,-0.020428952109347972,0.05545697810307883,0.0,0.0,0.0,-0.1321290930825235,-0.0,0.0,-0.10335157124169397,-0.0,-0.0,0.0,0.0,0.0,0.05308213212805882
-0.2720156220203732,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.1702721812003321,0.0,-0.0,-0.010336974756683276,-0.0,0.0,-0.0,-0.0,-0.08811696984245433,-0.0,-0.0,0.0,0.05326441453755261,0.0,-0.0,-0.3965757382245124,2.675480021303269,-0.22254515454544807,-0.0,0.0,0.0,0.0,-0.06818260033772183,0.0,-0.3345785957417536,0.0,-0.19415604710273096,-0.2896533740856785,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.16052088077951843,0.0,-0.0,0.06338776883750469,0.0,-0.026503706071420247,0.2699351857500054,-0.0,0.0,0.0,0.0,0.11348575784622852,0.0,-0.13355464922897756,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.13020927784820488,-0.0,0.0,0.002061933066520446,0.0,-0.0,-0.0,-0.642115000786649,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0730347756222059,-0.0,-0.1420873285349784,-0.0,0.0,0.0,-0.0,-0.0
-0.0,0.0,-0.026400283639243106,-0.1924087696544947,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.04112685468424505,-0.3481400637638632,0.0,-0.0,0.0,-0.17454473377831184,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0032183596526350364,-0.2557258501937698,-0.22254515454544807,1.756610915514422,0.0,0.0,-0.0,-0.0,-0.0,-0.12533542969898803,-0.0,0.0,-0.0,-0.0,0.0,-0.13120299755828488,-0.0,0.0,0.0,0.043609278048396,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.11713731373939576,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03593405582831008,0.0,0.06293664434959287,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.12211611979135244,-0.0,-0.0,0.0,-0.0,0.10999551677541568,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.2432211266440125,0.0,-0.0,-0.1422042460517046,-0.0,0.0,-0.03369336833234443,-0.0,0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.08069949581067909,0.018375801484728747,0.0,0.0,0.02447846692650713,-0.0,-0.0,-0.3279633842316662,-0.661055402538108,-0.13175821537486412,0.1174803184896911,-0.03685770589348539,0.0,-0.23714320629319144,-0.0,-0.0,0.14698531360537456,0.0,-0.0,0.13749270733314223,-0.0,-0.0,0.0,2.3087568499991953,-0.4201043385643077,-0.0,-0.1807741166145188,0.044226149427440326,0.0,0.0,-0.03964057479313165,-0.0,-0.4496406421065049,0.0,-0.0,0.0,-0.0,-0.08215197112896018,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.02739177799098194,0.009695159710414557,-0.0,0.0,0.11715155648047468,0.022528399383895278,0.0,0.0,0.0,0.0,0.0,-0.0,-0.24618826758811607,0.0,0.0026115529740720345,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.10889174826604764,-0.0,-0.0,-0.0,-0.24785110421598672,0.0,-0.0,0.11628839787606332,-0.0,-0.0,0.0,-0.0058772217613256555,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.05904964916526658,0.2081797007873572,-0.0,-0.17038708804297314,-0.0
-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.11745697964715245,0.0,-0.0,-0.0,-0.0,0.0,-0.20392146111334764,0.0,-0.0,-0.0,0.057670095321710656,0.0,-0.0,-0.0,0.0,-0.3174742821180947,0.0,0.0,0.0,-0.03637913205592217,-0.5712749732673188,-0.25047485185106594,0.04200682497259869,0.0,0.0,0.0,0.0,-0.4201043385643077,2.039584350550945,-0.01882020883853983,-0.0,0.04281756406404624,-0.0,0.0,-0.06501988924441675,-0.0,-0.5350352877226021,-0.03635638325285458,-0.3816223300176194,-0.0,-0.02126082671633739,-0.06081901052765634,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.046792091407096496,0.0,-0.0,-0.0,0.06422010045761137,0.0,0.19317522122505149,0.0,0.0,0.0,-0.0,0.06453119972017415,0.0,0.0,0.0,0.06344957312191842,-0.0,0.0,-0.10689135902189174,-0.0,-0.05377530300881709,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.06545114351001934,-0.0022944507547482205,-0.0
0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.398277678757688,0.0,0.0771093303572454,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.18413765057039047,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.13965294479492224,0.0,-0.0,-0.0,-0.01882020883853983,3.096960141035355,-0.7083916948003905,-0.0,-0.0,0.119726721005067,-0.0,-0.0,-0.0,0.0,-0.22705326077934915,-0.0,0.0,-0.0,0.0,-0.6428749269569195,0.17427197079246157,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.09731477546018093,0.0,0.0,-0.01345173349811728,0.0,0.0,0.0,0.0,-0.0,-0.15117942672653317,0.0,0.0,0.0,-0.0,0.0,0.0,0.18400281343620384,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.14620984363269912,0.0,0.014903601792389096,-0.0,0.0,-0.3053274480811944,0.0,-0.7504332330872617,-0.0,0.0,0.0,0.13236446063220184,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.3764992381494434,0.0,0.04371508170270894,0.06928592962671071,-0.0,0.09125589321021328,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.3903417048571052,0.0,0.0,-0.0,0.0,-0.0,-0.032765529976404695,-0.36424832066882074,0.0,0.0,0.0,-0.0,-0.1807741166145188,-0.0,-0.7083916948003905,3.6153149347066607,-0.0,0.0,0.1535151377287816,-0.0,0.0,0.0,-0.0,-0.08860110968954567,-0.0,0.0,-0.0,-0.0,-1.0169454192683804,0.007078897653566018,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.09779383464342473,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.09560165761360019,-0.0,-1.2094580483959971,-0.017560585846057204,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.10589735612333896
-0.1834075246280918,-0.0374139822462894,-0.10507037384268723,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.40654027417496097,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.06818260033772183,-0.0,0.044226149427440326,0.04281756406404624,-0.0,-0.0,2.475205394933355,-0.5768090437734182,0.0,-0.0,-0.33900843892508964,-0.0014966904701884211,-0.11313129475612663,-0.0,-0.0,-0.10126340989081556,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.059948102013461485,-0.0,-0.0,0.025924264583715034,-0.0,0.09147594435324845,0.11200158198764852,0.1790611546770229,0.0,0.0,-0.026483630558487292,-0.0,0.0,0.0,-0.12847797638574163,0.2928624970584377,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.14511406319482795,-0.0,-0.5300653114681092,0.0,-0.13168042009003203,-0.0,0.0,0.0,-0.0
-0.0,-0.0,-0.3609814622341014,0.0,-0.0,-0.0,0.0,-0.0,-0.03881747267363797,-0.34648310291491874,-0.0,-0.0,-0.0,-0.0,0.03960880775552341,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.1807241850510035,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.12533542969898803,0.0,-0.0,-0.0,0.0,-0.5768090437734182,2.2448890029211275,-0.20765484087935288,-0.30985138933295425,-0.0,-0.17725731445854345,-0.0,-0.051321993623211326,0.0,-0.017261776112213786,-0.0,-0.17174731481908515,-0.0,0.0,0.0,0.19340830398422035,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.3000819970283137,0.0,0.05344030370694193,0.0,0.0,0.0,0.0,-0.0,0.06615243590648975,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.01963506100928577,0.0,-0.0,0.0,0.25436554315740956,-0.0,-0.12859092274712935,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0
-0.0,-0.0,-0.0,0.038783185469391294,0.1983722018857652,-0.0,-0.5465602947631512,-0.0,-0.11654126461324509,-0.07250700228067619,-0.38156802029634274,0.0,0.0,-0.0,0.0,-0.10546856216778984,0.0,0.0,-0.0,0.015697582450301218,0.0,-0.0,-0.0,-0.06975048919223255,0.0,-0.0,0.0,0.18733970731319144,0.0,-0.0,-0.0,-0.3345785957417536,-0.0,0.0,0.0,0.119726721005067,0.1535151377287816,0.0,-0.20765484087935288,2.203117434833074,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.011999697733143178,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.16507985195977623,0.02202513341851637,-0.0,0.014736440130154295,0.0,0.0,0.04404457186477912,0.0,-0.0,-0.0,0.11329769388632982,-0.10003574107745455,-0.0,-0.0,0.0,-0.0,0.0,-0.25512486952314045,-0.06567698951515011,0.0,0.0,0.0,-0.0,0.30368640367132893,0.0,0.0,0.0,-0.0,-0.1672197079669702,-0.0,0.0,0.0,0.0,0.0,0.03806489540472782,0.030462396579837955,0.014383851952669875,-0.2969653593627304,0.0,-0.0,-0.0,0.0,0.0,-0.011735931287429335,-0.0
0.0,-0.03156940372740224,-0.0,0.0,-0.0,-0.04140705656219838,-0.15040986103142784,-0.0,-0.0,0.0,-0.010000544289229167,-0.0,-0.1299323832240528,-0.0,-0.0,0.0,-0.054511743062306765,-0.0,0.0,-0.1357732303915631,-0.10573726521742643,-0.0,0.0,-0.0,0.033869201881492506,-0.0,-0.0,0.0,-0.0,0.0,0.004044547222490431,0.0,0.0,-0.03964057479313165,-0.06501988924441675,-0.0,-0.0,-0.0,-0.30985138933295425,0.0,1.9966550643980217,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.05290857408329944,-0.3561299102491423,0.0,-0.0,0.0,-0.0,-0.017659965507082355,-0.0,0.0,-0.03432809882507537,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.020900431825627633,0.0,0.0,-0.0,0.3376377576343121,0.0,0.0,0.196389425598334,0.05888759792491686,0.05671633365894867,0.2186568627095016,0.11740606797844869,0.0,0.0,-0.32945137382434614,0.0,0.05554668274974496,0.01651915990216086,0.0,-0.0,0.0,-0.0,-0.03981401757826802,-0.0,0.0,0.0,0.0,0.0,0.0,0.012082613890932455,0.05003274089259461,-0.0,-0.3535668539499745
0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.05842932032242579,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03388277409826086,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2952375622629015,-0.0,0.0,0.0,0.0,0.0,-0.32217054319568894,-0.19415604710273096,-0.0,-0.0,-0.0,-0.0,0.0,-0.33900843892508964,-0.0,-0.0,-0.0,2.1783562834555528,-0.7257596556077869,-0.13761052798810283,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.027036985383407264,0.0,0.0,0.0,-0.0,-0.1084329979154596,-0.0,0.0,0.0,0.16308711969844486,0.03673098362369763,0.0,0.0,0.0,0.06922814664396562,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.020570267957406876,0.018742609897908356,0.24315138565137287,0.0,0.014354392364486155,0.0,-0.0,-0.0,0.0,0.0,-0.008585620351205052,0.03475806213405868,0.0959841081976041,-0.0,0.0,0.0,-0.0,0.04004540104800191,0.046200967716710735,-0.05923742382566802,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
