1.701357753195509304e+00,0.000000000000000000e+00,-0.000000000000000000e+00,0.000000000000000000e+00.1,0.000000000000000000e+00.2,-0.000000000000000000e+00.1,0.000000000000000000e+00.3,-0.000000000000000000e+00.2,0.000000000000000000e+00.4,-0.000000000000000000e+00.3,-0.000000000000000000e+00.4,-8.816237711464601501e-02,-0.000000000000000000e+00.5,-0.000000000000000000e+00.6,0.000000000000000000e+00.5,-2.308526466534771282e-01,-0.000000000000000000e+00.7,-0.000000000000000000e+00.8,-0.000000000000000000e+00.9,-0.000000000000000000e+00.10,1.542620005774663350e-01,-6.258202484560410062e-02,-1.372319381977227248e-02,-0.000000000000000000e+00.11,-8.309530178725083038e-02,-0.000000000000000000e+00.12,0.000000000000000000e+00.6,0.000000000000000000e+00.7,-0.000000000000000000e+00.13,0.000000000000000000e+00.8,-0.000000000000000000e+00.14,-0.000000000000000000e+00.15,-2.823676630407213617e-01,0.000000000000000000e+00.9,-0.000000000000000000e+00.16,-0.000000000000000000e+00.17,0.000000000000000000e+00.10,-0.000000000000000000e+00.18,1.781305589876430728e-01,9.230793782089746768e-02,0.000000000000000000e+00.11,0.000000000000000000e+00.12,1.720736523965319103e-03,-0.000000000000000000e+00.19,-9.586624520106748482e-02,-0.000000000000000000e+00.20,0.000000000000000000e+00.13,-0.000000000000000000e+00.21,-2.879671314210012767e-01,-0.000000000000000000e+00.22,-5.318845456453397125e-01,0.000000000000000000e+00.14,0.000000000000000000e+00.15,1.558962010183236324e-01,0.000000000000000000e+00.16,-0.000000000000000000e+00.23,-0.000000000000000000e+00.24,0.000000000000000000e+00.17,0.000000000000000000e+00.18,-0.000000000000000000e+00.25,0.000000000000000000e+00.19,0.000000000000000000e+00.20,-0.000000000000000000e+00.26,-0.000000000000000000e+00.27,0.000000000000000000e+00.21,-0.000000000000000000e+00.28,-0.000000000000000000e+00.29,0.000000000000000000e+00.22,0.000000000000000000e+00.23,-0.000000000000000000e+00.30,-0.000000000000000000e+00.31,-0.000000000000000000e+00.32,0.000000000000000000e+00.24,4.772487754223279921e-02,-0.000000000000000000e+00.33,-0.000000000000000000e+00.34,-9.550903696585846814e-02,0.000000000000000000e+00.25,0.000000000000000000e+00.26,-0.000000000000000000e+00.35,0.000000000000000000e+00.27,0.000000000000000000e+00.28,0.000000000000000000e+00.29,-0.000000000000000000e+00.36,-1.267125620863102271e-02,-4.287320012146932091e-02,0.000000000000000000e+00.30,0.000000000000000000e+00.31,-0.000000000000000000e+00.37,7.665304001427809821e-02,0.000000000000000000e+00.32,-4.701393200257609345e-02,0.000000000000000000e+00.33,0.000000000000000000e+00.34,1.175536318726264490e-01,-0.000000000000000000e+00.38,-0.000000000000000000e+00.39,-0.000000000000000000e+00.40,-2.099486754759201726e-02,0.000000000000000000e+00.35
-0.08816237711464602,-0.19177583905239387,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.46637733960758937,-1.1712118801314453,3.127663730270719,-0.0,-0.04664669121136614,-0.0,-0.0,-0.11857495250234323,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.3578554065000738,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.1527730173108779,-0.0,0.0,0.0,0.0,-0.0,-0.2531951220333992,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.13094913498812674,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.1900410125336152,-0.0,0.0,0.0,-0.0,-0.3346019868458982,-0.29921158073828785,-0.0,-0.0,-0.0,-0.08653879892751011,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.1869357013312896,-0.0,-0.10736323579835388,-0.0,0.0,-0.027047332411242592,0.0,-0.0,-0.0,-0.0,-0.040559512857320394,-0.11614645445681104,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.018246500372416426,-0.0,-0.0,-0.0,-0.07278182545661843,-0.0
-0.0,0.0,0.0,-0.0,0.03668253761991696,-0.0,-0.0,0.0,-0.08612698685905852,0.0,-0.0,-0.0,3.7893968931778814,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.04503317347837407,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.2707377297493573,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.06704334749095395,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.10680474551230956,-0.0,0.0,-0.08691329668877254,-0.0,-0.0,-0.0,-0.17907034875622782,-0.3954306544900162,-2.0325904849969296,-0.13554737958827937,-0.009534048481787486,-0.0,-0.0,-0.0,-0.259689070014177,-0.0157676511337241,-0.0,-0.16067813572547243,-0.01963506941649489,-0.0,-0.15105251214465543,-0.01160591343450869,-0.0,0.0,-0.0,0.0,0.0,0.05748556643756793,0.0,0.01903124200933145,0.0,0.0,-0.0,0.0,0.1246968423911648,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.13426020929148816,-0.0
-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.10320864400296696,-0.04664669121136614,-0.0,3.792395891059624,-0.47890896738300515,-0.019734729470232047,-0.20776321111790427,-0.0,-0.4837258102919509,0.0,-0.0,-0.0,-0.06530961118443873,-0.0,-0.0,-0.0,0.22144358661704647,0.0,0.0261373084533084,0.0,-0.0,-0.007047205927699977,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0069812080400567895,0.0,-0.0,-0.0,0.0,0.07226047138079393,-0.0,-0.0,-0.0,-0.0,-0.21101415689949107,-0.0,-0.13084637912175315,-0.0,0.0,0.04079496192317531,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.00998686619213228,-0.9089480323483377,-0.23427646129718707,-0.829495777912175,-0.0,-0.16935013625147538,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.1176103493487772,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.01357244771673538,-0.0,0.0,-0.0,-0.0027417416629953503,-0.11580268199787358,-0.0,-0.0
0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.06167078994187477,-0.0,-0.0,-0.47890896738300515,3.7210808646655087,0.0,-0.0,-0.0,-0.08139846541971808,0.0,-0.27541870872526386,-0.03566096836947471,-0.2858590525592952,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.5674621168867118,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.13633285814235713,-1.8734794984125531,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.10169739802134016,0.002609569417742912,-0.0,0.0,0.0,-0.14706366924127431,0.0,-0.0,0.0824685249213015,0.05430539638364062,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.07443878681230512,0.0,0.0,-0.0
-0.23085264665347713,-0.21393056748837783,-0.0,0.0,0.0,0.0,-0.29892283445352247,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.019734729470232047,0.0,2.272960764501694,0.0,-0.3125231008282994,-0.0,-0.07845556698086154,-0.0,-0.0,-0.27545083438082285,-0.02215232446213262,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.29067959259563325,-0.06817201235311814,-0.4666664659687027,-0.05626942768853569,-0.11057279441417801,-0.0699333941297332,0.029527044051154056,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.07867612775044074,-0.0,0.0,0.0,-0.0,0.0,0.08787979220435325,-0.3062733962051094,0.0,-0.20612099241258763,0.0,0.0,0.0034533329459917935,-0.0,0.0,0.0,0.0,0.0,0.0653815365035161,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.02535735853042773,-0.0,0.0,-0.18491681819074277,0.0,-0.0931703508408914,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.02140483807477765,0.14079740041564928,0.0,0.0,-0.0,-0.0,0.0,0.0,0.07033060521651129,0.07336908419055561,0.0,-0.0,0.0,0.23479370174927688
-0.0,0.06960427059983726,-0.0,0.0,-0.0,-0.0,0.048244899741124725,-0.0,0.0,-0.0,-0.02692400035742418,-0.11857495250234323,-0.0,-0.20776321111790427,-0.0,0.0,2.3916749661249774,-0.2029883773864144,-0.3327383280164448,-0.0,-0.07498449592632515,-0.13569223039543246,-0.0,-0.20431537296216293,-0.0,-0.029608561143534422,-0.0,-0.05966681562644328,0.012705708927420139,-0.0,0.0,0.0,0.0,-0.0,0.02973907358384564,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.10381207835056296,0.0,-0.0,0.0019605382009864943,-0.0,-0.0,-0.0,-0.02902452712546399,-0.017861231787393125,0.0,0.0,0.0,0.001449586030244788,0.0,-0.08797557696194623,0.0,0.006385375953019398,-0.0,-0.0,-0.0,-0.0,-0.0,-0.2605364750764718,-0.0,-0.0,0.0,-0.43925517988824087,-0.0,-0.1214623526169466,-0.11274925409872956,0.0,-0.0,0.08757920175021573,-0.29346073589980604,-0.0,0.0,-0.07249133957036995,0.0544241782698484,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0
-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.5300256031989374,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.3125231008282994,-0.2029883773864144,2.3081350454992324,-0.0,-0.23258143225717368,-0.0,-0.0,-0.2430198938202741,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.25973507252824485,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.08841692465067603,-0.0,0.0,0.01664041158110096,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.9612677862218385,-0.0,0.0,-0.028505731354506625,0.31772426940825915,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0653906850790556,0.0023311543021694876,0.0,0.0,0.0,0.0,-0.0,0.0,0.11020802639934968,0.0,0.0,-0.0,0.0,0.0
-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.11940921687245427,-0.0,-0.0,-0.0,-0.4837258102919509,-0.08139846541971808,-0.0,-0.3327383280164448,-0.0,2.8407800121819213,0.0,-0.6705345052265119,-0.0,0.0,0.0,0.03068123590712025,0.0,0.09658762045883516,0.0,0.004504962630970516,0.018094266040398817,0.0,-0.0,-0.006245585961606317,-0.04486079905185583,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.002853795467198869,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.13679963526326502,-0.0,-0.0,0.15219358275052808,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.36316944106237087,-0.014243712935548663,-0.0,-0.0,-0.7576921773992026,-0.0,-0.04895006835315489,-0.0,-0.0,-0.0,0.0,-0.0,0.11026115694871874,0.0,0.0,-0.0,-0.0,0.02830696178118844,0.0,0.0,0.0,0.04293783798420346,0.0,0.0,0.018723021465077847,0.0,0.0,-0.0,0.009790828706333143,0.0,0.0,0.0,0.0,-0.0,0.0,-0.025326849418871488,-0.0
-0.0,0.0,0.0,0.3753395615101214,0.0,-0.0,-0.0,0.0,-0.006136937622801628,0.0,0.13105574374766324,0.0,0.0,0.0,0.0,-0.07845556698086154,-0.0,-0.23258143225717368,0.0,1.9574970275155428,-0.0,0.0,-0.0,-0.14924096008378784,-0.0,-0.0,-0.17227883423962348,0.0,-0.18043622710457785,0.0,-0.03919402377428367,0.0,-0.0,-0.0,-0.0,-0.5903612746487099,0.0,0.0,0.0,-0.08835022958458517,-0.0,-0.0,-0.0,0.0,-0.15452805042571668,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.03116107126295981,0.0,-0.0,-0.0032648692037300447,0.0,-0.0,0.08440397616292995,0.0,-0.0,0.0,0.19181776743475207,0.0,-0.0,0.0,-0.09852082276887197,-0.0,0.0,-0.0,-0.4865707515520776,0.0,0.0,0.05750099926617856,-0.0,0.0,-0.0,0.14047852557402785,0.0,0.02845771706464088,0.0,-0.0,-0.0,0.0,-0.044147841397536254,0.17775820650239743,0.030352444004204823,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.12418188154548428,0.0,-0.0,-0.0,-0.0175099750096617,-0.0,-0.03789744237574089
0.1542620005774663,0.0,0.0,0.0,0.17073932089007088,-0.0,-0.04465355488088632,0.0,-0.054012849789783275,-0.0,-0.0,-0.0,-0.04503317347837407,-0.0,-0.27541870872526386,-0.0,-0.07498449592632515,-0.0,-0.6705345052265119,-0.0,3.071735930567852,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.001946655953574957,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.05803133635817211,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.1712843563519793,-0.0,-0.0,0.0,-0.0,-0.0,-0.14844131359601714,-0.0,-0.0,-0.0,-0.0,-1.2319048737810083,0.0,-0.3326676412360248,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.1336691481055697,0.0,0.04363958990201041,0.0,0.0,0.41142562974484553,0.0,0.0,0.0,0.026239072645353884,-0.0,0.0,-0.0,0.0034943543881078274,0.0,-0.0,0.0,0.0,-0.04492565646994428,-0.0
-0.0625820248456041,-0.0,-0.0,-0.0,0.0,0.0,0.1433195293350068,-0.2230765153112144,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.03566096836947471,-0.0,-0.13569223039543246,-0.0,-0.0,0.0,0.0,2.2989193149450062,-0.3179104479994864,-0.07369825378285859,-0.0,-0.43081206095028984,-0.0,-0.0,0.0,-0.12899144110538235,0.0,0.12962972400886008,-0.0,-0.016884664792880033,-0.3413092854123536,0.0,0.0,0.004111633745908591,0.18391156447485893,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.08814722561435005,-0.0,0.0,0.0,-0.0,-0.0,-0.13822385571084903,-0.0,0.0,-0.0,-0.011932859460580196,-0.0,-0.19406677220615468,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.6716786784676171,-0.0,0.0,-0.17256561983237514,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.13395557743404363,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.013723193819772272,0.0,-0.0,0.010169225372299195,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.06530961118443873,-0.2858590525592952,-0.27545083438082285,-0.0,-0.2430198938202741,0.0,-0.0,0.0,-0.3179104479994864,2.3979038117857687,-0.0,-0.0,-0.0,-0.10727167672222544,0.0,-0.0,-0.37734697902859726,0.0,-0.0,0.0,-0.0,-0.27764144577559,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.07544397568877174,-0.0,-0.18871016286729408,-0.7974407345082845,-0.0,0.0,-0.14165895541568843,0.0,0.0,0.00010647150262523236,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.1832537783244068,0.058661546261572495,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.06810972371175951,0.0,0.0,0.0,0.3171502233627917,-0.0,-0.0,-0.0,0.09308847751458145,0.009364289878623309,0.019320210701847744,0.0,-0.0,0.0,0.0
-0.0,-0.0,-0.0,0.0,-0.14808828096963558,-0.0,0.0,-0.0,0.0,-0.04291241390578021,-0.1380828834407706,-0.0,0.0,-0.0,0.0,-0.02215232446213262,-0.20431537296216293,-0.0,0.0,-0.14924096008378784,0.0,-0.07369825378285859,-0.0,1.9430050968997052,-0.014996694555801004,-0.30932268043848904,-0.24847483523180236,-0.13315781573838145,-0.0,-0.15075158638213043,-0.0,0.0,-0.0,-0.12235911539564534,-0.07129546780070997,-0.19365708501306084,0.0,0.0,-0.017257443784652902,-0.18495259496713576,0.0,-0.0,-0.08911968583003672,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.09938777123714594,0.009605443441064376,0.05541126333484529,-0.0,-0.02509615554523657,0.0,0.0,-0.08336811096152742,0.0,-0.032448528294085295,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.013155440608764366,-0.10162507675871278,-0.0,-0.0,-0.06827479499083292,0.0,0.0,-0.22369126971934253,0.0,-0.0,-0.002837952397757074,-0.00855390857973571,-0.0,0.044499503534180286,-0.10850477864714488,0.0,-0.0,0.17657794823466133,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0
-0.08309530178725083,-0.0,-0.1206483262057602,0.0,-0.0,0.0,0.1922568951968562,0.0,0.0,-0.3503791851629009,-0.0,-0.3578554065000738,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.03068123590712025,-0.0,-0.0,-0.0,-0.0,-0.014996694555801004,2.309734714507711,-0.36827899844608625,0.0,-0.0,0.0,-0.0,-0.0,-0.3219016509099975,-0.0,0.0,0.0,-0.0802205066143926,0.18411433103615127,-0.007671119541048291,0.0,-0.0,0.0,-0.4223469692428719,0.2903875220628748,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.02163437278151096,-0.20602563147080116,0.0,-0.0,0.013157283198310703,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.057069186707068446,0.16238936130902945,-0.0,-0.0,-0.0,0.14637551317788267,0.0,0.0,-0.0,-0.1147544486202886,-0.0,-0.16478384027486692,0.0,-0.23146231174825804,-0.0,-0.0,0.0,-0.13854328181254613,-0.18464463488011337,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.04469710672596904,0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.002274097466732735,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.029608561143534422,-0.0,0.0,-0.0,0.0,-0.43081206095028984,-0.0,-0.30932268043848904,-0.36827899844608625,2.332442519329444,-0.0,-0.4715276453643353,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0247984695404087,0.0,-0.0,0.0,-0.0,0.11525799188407244,-0.06847859009534817,-0.0,-0.016922416034118908,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.17033857635303978,0.0,-0.116002720742258,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.02006537278474925,0.0,0.0,0.0,-0.0,-0.0,-0.005390152924714044,-0.0,-0.0,0.0,-0.30488562729981566,-0.1408496446169469,-0.1819792964281416,-0.16228809863641736,0.19852883177530736,-0.0,-0.22154743568077093,0.0,0.0,-0.01453984317518055,-0.0,-0.121548464350425,0.0,-0.0,-0.0,0.0,0.05183369553180878,-0.0,-0.0,0.0,0.0,-0.0032573574171410463,0.05032010863996885,0.0,-0.0,0.0
0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0020982135999913164,-0.0,0.0,0.2186752378362408,0.0,0.0,0.22144358661704647,-0.0,-0.0,-0.0,-0.0,0.09658762045883516,-0.17227883423962348,0.0,-0.0,-0.10727167672222544,-0.24847483523180236,0.0,-0.0,1.8698212466879804,-0.05136970109975786,-0.0834088553897303,-0.3472064082804745,-0.0,0.0,0.0,0.09424680670000617,-0.19645855658292272,-0.0,0.0,-0.0,-0.0114473466180401,-0.0,0.0,0.0,-0.06653502539620032,-0.0,-0.0,-0.2397063919769564,0.0,-0.0,0.1353370126782082,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.05677854602613025,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.1813271004154441,0.013146150174663142,-0.0,-0.0,-0.3332997343798157,-0.0,-0.0,0.0,-0.0,0.09589585224394524,0.0,0.0,-0.26853228719020095,0.0,0.0,-0.0,0.0,-0.11653977440235268,0.0,-0.0,0.0,0.042344156199355,-0.0,0.0,0.0,0.0,0.08846874419669205,0.0
0.0,0.0,0.035568896276497224,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.13570496415496533,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.05966681562644328,0.0,0.0,0.0,0.0,-0.0,0.0,-0.13315781573838145,-0.0,-0.4715276453643353,-0.05136970109975786,1.711979078585657,-0.08406596731535838,-0.0,0.03182044728883514,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.16784681037405555,0.0,-0.14579508509904604,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04056629275149748,0.0,0.0,0.0,-0.11776069072420292,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.04873923533378188,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.021838922298547368,-0.0,0.0,-0.0,-0.06684387896372533,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.14751366335134702,-0.0,-0.0,-0.37375279919767407,-0.0,-0.0,0.15088358793901246,-0.0,-0.0,-0.0,0.0,0.0,0.050573651761176446,0.15811226878800003,0.0,0.0
-0.0,0.0,0.0,0.0,0.14291863195699392,-0.0,-0.1653053650361459,-0.0,-0.3472275666096748,0.0,0.13675544844775467,0.0,0.0,0.0261373084533084,0.0,-0.0,0.012705708927420139,0.0,0.004504962630970516,-0.18043622710457785,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0834088553897303,-0.08406596731535838,1.9716329005198263,0.0,-0.0,0.0,0.0,-0.0,-0.40592496222847774,-0.0,-0.0927797850389384,0.0,-0.0,-0.19183690822207444,0.0,0.0,-0.06657763987687948,-0.0,-0.19543473790312424,0.0,0.0,0.0,0.0,0.0,0.2822643929140886,0.006573352549959144,-0.0,0.04258690095318509,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.049599930083976417,0.0,0.00610504709153682,0.0,0.16226602116443986,-0.0,0.0,-0.07437094501821766,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.5877270592393918,0.0,-0.0,0.0100744226867052,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0526962405132298,0.0,-0.0,0.0
0.0,0.0,-0.0,0.0,-0.0,-0.0,0.03637010777860049,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.5674621168867118,0.0,-0.0,0.0,0.018094266040398817,0.0,0.0,-0.12899144110538235,-0.37734697902859726,-0.15075158638213043,-0.0,-0.0,-0.3472064082804745,-0.0,0.0,2.2973998774600286,0.1933085840096052,-0.0,0.03419668584210752,0.08843151422988521,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.1120784535679346,-0.0,-0.0,0.0,-0.0,-0.0,0.047586102675528125,0.2768447602202701,0.007517828077241648,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.05410852694645758,0.0,0.0,-0.0,-0.0,0.14897106327634227,0.0,0.06034342815491813,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.7095453570297063,0.1023743316646092,-0.0,-0.0,0.0,0.15006922657965924,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.10661603527915584,0.0,-0.0,0.0,0.0,0.10181113528814283,0.0,0.0,0.0,0.0
-0.0,-0.04024081688968332,-0.0,0.19738456573951407,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.29067959259563325,0.0,0.0,0.0,-0.03919402377428367,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.03182044728883514,-0.0,0.1933085840096052,1.565496373054999,-0.0,-0.16079232622885528,-0.0,0.0,-0.0,0.004596131671877649,0.02794881284123452,0.05703582904830336,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.11843849874779136,0.05397878959018116,0.0,0.1348641876858027,-0.16132345457470743,0.0,0.0,0.0,0.0,0.0014657792545898535,0.05241105163352551,0.0,-0.0,0.0,-0.04204633347729894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028076896413018006,0.0,-0.0,-0.0,0.0,0.2049902091154804,0.0,-0.0,-0.0,0.0,-0.2590317348729447,0.02371093139992568,-0.0,0.0,-0.012356222821157172,-0.0,-0.0,0.04726345161789039,-0.0,-0.0,0.0,0.0,-0.08536908879948432,0.0,0.0,-0.0,-0.37482689108491846,-0.4417056200484244,-0.158853776564044,0.0,0.0,0.0
-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.1527730173108779,0.0,-0.007047205927699977,-0.0,-0.06817201235311814,0.0,0.0,-0.0,0.0,0.0,0.12962972400886008,-0.0,0.0,-0.3219016509099975,0.0,0.0,-0.0,0.0,-0.0,-0.0,3.6106752542450264,-0.32134846568335185,0.0,0.0,-0.0,0.0,-0.2692479039980447,-0.0,-0.0,-0.0,-0.0,0.09076693474530392,0.3413499320168505,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.15221654658551514,0.04352071327684327,0.0,0.0,0.0,0.0,0.0,0.0,0.0002742562435353203,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.1452588927497711,0.0,0.3102851863662494,-0.0,0.0,0.0,0.1849914727169256,-0.0,-0.0,-0.0,-2.224694210277573,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.110584333865991
-0.28236766304072136,-0.0,-0.2702977421861519,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.4666664659687027,0.0,-0.0,-0.006245585961606317,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.03419668584210752,-0.16079232622885528,-0.32134846568335185,1.7619561031759536,-0.06265744860948064,-0.0,-0.0,0.09332170139044736,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.00749883396979269,-0.0,-0.003375957138893581,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.07521018262838126,0.012168791465251278,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0762375726490409,-0.0,0.0,-0.0,0.0,-0.2185971475159109,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.017681190999348187,0.0,-0.0,-0.2390013131957448,-0.0,0.050870434477264026,-0.0,-0.03601323558755249,0.05445275538763522,-0.0,0.0,0.0,0.0
