2.376367053977695765e+00,-0.000000000000000000e+00,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,-0.000000000000000000e+00.3,0.000000000000000000e+00,-6.514093614728691528e-02,0.000000000000000000e+00.1,0.000000000000000000e+00.2,-9.190605267487779451e-03,-3.316199892936282090e-02,0.000000000000000000e+00.3,0.000000000000000000e+00.4,0.000000000000000000e+00.5,0.000000000000000000e+00.6,-4.768500377405799906e-01,0.000000000000000000e+00.7,-0.000000000000000000e+00.4,0.000000000000000000e+00.8,-2.037098164055140825e-01,0.000000000000000000e+00.9,0.000000000000000000e+00.10,0.000000000000000000e+00.11,-0.000000000000000000e+00.5,-0.000000000000000000e+00.6,0.000000000000000000e+00.12,0.000000000000000000e+00.13,9.317529632780967297e-02,-0.000000000000000000e+00.7,7.647083789103714668e-02,-0.000000000000000000e+00.8,-2.022603072040866368e-01,-0.000000000000000000e+00.9,-0.000000000000000000e+00.10,0.000000000000000000e+00.14,-0.000000000000000000e+00.11,0.000000000000000000e+00.15,0.000000000000000000e+00.16,2.391262056292371985e-01,0.000000000000000000e+00.17,-0.000000000000000000e+00.12,5.546946144103052229e-02,-0.000000000000000000e+00.13,0.000000000000000000e+00.18,-6.172978081975213221e-02,0.000000000000000000e+00.19,0.000000000000000000e+00.20,-3.722976829160213469e-02,-0.000000000000000000e+00.14,-0.000000000000000000e+00.15,-8.319679715062205938e-01,0.000000000000000000e+00.21,-0.000000000000000000e+00.16,-0.000000000000000000e+00.17,1.486287103568715018e-01,-0.000000000000000000e+00.18,1.550682302527928678e-02,7.309412396452140588e-03,-0.000000000000000000e+00.19,0.000000000000000000e+00.22,-0.000000000000000000e+00.20,1.248455160008946491e-01,-0.000000000000000000e+00.21,-0.000000000000000000e+00.22,-0.000000000000000000e+00.23,-0.000000000000000000e+00.24,-2.589177521542270766e-01,1.468425222625524273e-01,1.688070501288336245e-01,0.000000000000000000e+00.23,0.000000000000000000e+00.24,0.000000000000000000e+00.25,-0.000000000000000000e+00.25,-4.262448540947525594e-02,-0.000000000000000000e+00.26,0.000000000000000000e+00.26,0.000000000000000000e+00.27,0.000000000000000000e+00.28,-1.048850792890093780e-01,0.000000000000000000e+00.29,0.000000000000000000e+00.30,0.000000000000000000e+00.31,0.000000000000000000e+00.32,0.000000000000000000e+00.33,0.000000000000000000e+00.34,0.000000000000000000e+00.35,0.000000000000000000e+00.36,2.785572623579886109e-01,-0.000000000000000000e+00.27,-0.000000000000000000e+00.28,-0.000000000000000000e+00.29,-0.000000000000000000e+00.30,-0.000000000000000000e+00.31,0.000000000000000000e+00.37,-0.000000000000000000e+00.32,1.399884068565598536e-02,0.000000000000000000e+00.38,-0.000000000000000000e+00.33,-2.450762115012072306e-01,-0.000000000000000000e+00.34
0.0,0.0,0.0,0.0,0.13635294835823805,0.0,-0.0,-0.0,-0.0,-0.08649019952576381,-0.21659807104598436,4.105219474812306,-0.28898354089182654,-0.18039571902130672,-0.0,-0.0,-0.3586834334943353,-0.0,-0.014383167342002488,0.0,-0.0,-0.0,-0.0,-0.8342127320603102,-0.06774694134922471,-0.08137391939445734,0.0,-0.028490298791223525,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.2822676810408421,0.022217565186040594,0.0,0.0,0.0,0.0,-0.0,0.21450435837304327,-0.0,0.0,0.0,0.0,0.0030106632292939304,0.0,-0.0,-0.0,0.0,0.0,0.17881135297574677,-0.0,-0.0,-0.0,-0.21287103470126728,-1.2995962662501364,-0.006299501385300659,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.2463651099042793,-0.34688144846316643,-0.0,-0.0,0.0,0.0,-0.0,0.049926781697036064,0.0,0.0,0.0,0.0,0.0,-0.0,0.017938576155846188,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.049545400218655965
0.0,-0.0,0.11516917370759008,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.28898354089182654,4.080737719435896,-0.0,-0.13652469063006473,-0.0,-0.0,0.0,-0.0,0.04328875099574108,-0.0,-0.26675700702022814,-0.0,-0.0,-0.0,-0.0,-0.0,-0.01962296182797424,-0.05708752754647752,0.0,-0.0,0.0,-0.0,-0.0,-0.03011468997735104,0.0,-0.0,-0.0,-0.0,-0.0,-0.24171664230824644,-0.03346645530459815,-0.0,-0.04558779727238924,0.0,-0.20372809746670423,-0.3143835214225297,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.22752961202048225,0.0,0.0,-0.0,-0.0,-0.2928699948203203,-2.091535120943659,-0.6365600171703228,-0.0,-0.0,-0.3891450579914112,0.0,-0.0,-0.0,0.0,0.0,-0.010952564166074898,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.001562446761841946,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.05378087351692307,-0.07002358533405892,0.0,0.0,-0.0
0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.3356312990600911,-0.0,-0.18039571902130672,-0.0,2.387883290493852,-0.0,-0.0,-0.0,0.0,-0.4564907835492684,0.09816207198480056,-0.0,0.0,-0.20984902914908107,-0.13414087498702723,-0.0,0.08385991504662334,0.0,-0.05559585202534829,-0.19568683960629377,0.0,0.0,-0.0,-0.0,-0.1218949799420304,0.0,0.0,-0.0,0.0,0.1107388826515291,0.2071092287058982,0.0,0.09730114900718051,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.07608812795167526,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.010588757851044154,-0.0,0.0,-0.0,-0.0,-0.35973107085601613,-0.38013306533241664,-0.0,0.0,0.10608997939235436,-0.08668886848293425,-0.0,-0.0,0.0,-0.02754274439840335,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.06878264777117478,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.024680136026993343,0.0,0.0
0.0,0.0,0.0,0.0,0.16798493166668124,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.13652469063006473,-0.0,3.468032835961505,-0.0,0.0,0.07345556241030743,-0.0,0.007159520904292152,-0.16423850173457857,-0.0,-0.0,-0.0,-0.0,0.0,0.04660534510148005,-0.0,-0.2603454735846144,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.09888035495048077,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.11529363380024801,-0.0,-0.19661051408320424,-0.05957857023619127,-0.049350500863238486,-0.16101237568473356,0.0,-0.24449925867260663,-1.8238919985803728,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.17775518425384254,0.0,-0.0,-0.0,-0.0,-0.0,-0.03093588736916536,-0.0,-0.0,0.0,-0.0,0.0,-0.20060665718599363,0.0,-0.0,0.0,0.0,-0.0,-0.19419929162908328,-0.0,-0.0,-0.0,-0.0,-0.0817693167115113,0.0,0.48571409203755694,-0.0
-0.47685003774058,-0.2533764694531326,-0.0,-0.0,-0.0,-0.0,-0.36727367285762663,0.0,0.0,-0.006352907430703279,0.0,-0.0,-0.0,-0.0,-0.0,2.2978000305960338,-0.0,-0.07029319657461751,-0.0,-0.0,-0.0,-0.19074051953946144,-0.08618817259401894,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.1939271895108812,-0.10848363755309567,-0.15711489594512904,-0.6145760577313764,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.06861101336465268,0.0,-0.08990696300015771,-0.0,0.0,-0.0,-0.0,-0.4675040779541101,-0.0,0.0,-0.2040153082592802,-0.0,-0.4277560563577532,-0.0,-0.0,-0.020816804881620413,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.12353085303039844,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.008554343933703919,-0.0,0.0,0.04048193221194992,0.35515211754686604,0.12049594086463272,0.0,-0.0,0.13809873778078163,0.0,-0.0,0.0,0.0,0.0,-0.0,0.06193530253935188
0.0,0.0,0.03476693194365978,0.0,0.0,0.0,-0.0,0.0,0.027344759207487922,0.0,0.13736788496271957,-0.3586834334943353,-0.0,-0.0,0.0,-0.0,4.679035720172933,-0.029893685205792487,-2.1683991843079493,0.007183454904921084,-0.13648400990515835,-0.45942728390655446,-0.12196163686593356,-0.2990588497246225,-0.0,0.0,-0.0,-0.0877077249716205,-0.0,0.0,0.0,-0.0,-0.0,-0.1720946518235958,-0.0,0.0,-0.0,0.0,0.0,0.3646549007827316,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2196116291133025,-0.0,-0.0,0.0,-0.5165740880957737,-0.0,0.0,-0.1517666847372862,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.4856117780320851,0.0,0.028789033231660953,0.0,0.0,0.1996232755270572,0.10664674347129696,0.0,-0.0,0.0,0.0,0.0
-0.0,0.0,-0.0,0.0,-0.0,-0.3926815278911658,-0.0,-0.0,-0.0,0.2679480052761172,0.0,-0.0,0.0,0.0,0.07345556241030743,-0.07029319657461751,-0.029893685205792487,2.9940453595142174,-0.0074996571969749804,-0.46968520954773346,-0.0,-0.5969873152225125,-0.3275975989635034,-0.07192503021149405,0.005861732424465155,-0.0,-0.0,0.0,0.02705801629185148,-0.0,0.0,0.0,0.0,-0.7315136131821662,-0.0,-0.37220405531950856,0.0,0.19234242974449192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030437591990524367,0.0,0.02097841729285397,-0.0,-0.0,-0.0,-0.7509901093594281,-0.0,-0.0,-0.0,0.10017126376417028,-0.0,-0.0,-0.0,-0.0,0.0,0.07764343001246032,0.0,0.0,0.37964908074866,0.0,0.0,0.0,0.0,0.11209202615937441,-0.0,0.0,0.0,0.0,0.0,0.014217805579476522,0.0,0.03117170484135639,0.2247627539979402,0.0,-0.0,0.0
0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.014383167342002488,-0.0,-0.4564907835492684,-0.0,-0.0,-2.1683991843079493,-0.0074996571969749804,5.684873120281389,0.0,-0.4825622994800524,-0.2292932709144848,-0.5820274983901974,-0.18663810583630097,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.10626064871710356,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-1.3803566375772576,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.03492984266520693,0.08717779635066547,-0.0,0.11448699214744557,0.06001358774654469,0.5288907715006675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0702527442850445,0.0,0.03849726241631235,-0.0,0.24473663947651733,0.0,0.0
-0.20370981640551408,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1590686115095926,-0.0,-0.0,0.15667373679404936,-0.0,0.0,0.04328875099574108,0.09816207198480056,0.007159520904292152,-0.0,0.007183454904921084,-0.46968520954773346,0.0,2.7659263772253726,0.0,0.0,-0.0,0.0,0.0,-0.10580620241557843,-0.09727692707956312,0.0,0.0,-0.0,0.0,0.0,0.12600956752018388,0.0,0.0,-0.39375386865254214,0.0409093683065255,0.12274725824631964,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.48014669657070086,-0.0,-0.0,-0.0,0.0,-0.1383279417275692,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.032004747752810384,0.0,0.0,-0.2233544107243692,-0.21502943846354092,0.0,-0.03798182439652107,0.0,0.0,0.0,-0.08349190403384607,0.0,0.0,0.0,0.053255080267793055,0.0,0.0,0.20793845977658507,-0.0,0.0,0.0,0.0379751456369164,-0.6039595227115809,0.0,0.0,0.0,0.0,0.0,0.18870589080875036,0.0,0.0,-0.2665989650962963,-0.35804086388130457,-0.0
0.0,0.06609242555639239,0.0,0.0,0.333293605386159,0.0,-0.0,0.0,0.0,-0.0,0.1439065630121558,-0.0,-0.0,-0.0,-0.16423850173457857,-0.0,-0.13648400990515835,-0.0,-0.4825622994800524,0.0,2.549575983893277,-0.03630249855187176,-0.266312849607346,-0.18015624763529012,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0008568964866298165,-0.0,0.0,0.1590814704385543,-0.0,-0.0,-0.1292039757251881,-0.0,-0.0,0.0,0.0,-0.0,0.1982912938349418,-0.0,0.0,0.0,0.0,-0.0,0.1634813869878066,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.37750930471864497,0.0,-0.0,-0.21278770939034344,-0.0,-0.0,-0.27934141939587626,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.02371007128260275,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.030053082658278205,0.0,0.09388412706878312,-0.0
0.0,-0.0,0.11390475019943631,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.26675700702022814,0.0,-0.0,-0.19074051953946144,-0.45942728390655446,-0.5969873152225125,-0.2292932709144848,0.0,-0.03630249855187176,2.501465885797616,-0.08595454244404942,-0.0,-0.0,-0.1403298278766265,-0.0,-0.004304901826354394,0.0,-0.08315221927931955,0.0,-0.0,-0.0,-0.04937006783101476,-0.5210532874753062,0.0,0.0,-0.0,-0.0,-0.16467106063041614,-0.0,-0.0,-0.21430629267891008,0.0,0.12361038845068596,-0.0,-0.06813502036405568,0.0,0.059648287061461296,0.05923836097663105,0.11647076681061524,-0.0,0.0,-0.0,-0.0006528546479207234,0.0,0.0,0.0,0.02444507194659432,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.094869459325426,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.16471833721278703,0.0,-0.0,0.0,0.03722187013487593,0.0,0.0,-0.0,0.30407507011047646,0.0,0.07367797980021233,0.0,0.0,-0.0,0.0,0.0263652211038397,-0.0,0.0,0.0,0.0,0.0,0.0006400751657651745
0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.1591288535421856,-0.0,-0.0,-0.20984902914908107,-0.0,-0.08618817259401894,-0.12196163686593356,-0.3275975989635034,-0.5820274983901974,-0.0,-0.266312849607346,-0.08595454244404942,3.0269906611242825,-0.0,-0.16031753827215114,-0.0,-0.24238944376089425,-0.0,-0.0,-0.26492630747230994,-0.0,-0.11533730524231849,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.12294304149781995,-0.0,0.0,0.0,0.0,-0.01912581989078425,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.7853877731241955,0.0,-0.0,-0.0,-0.0,-0.4420200953959312,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.10794227221034255,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.014280872358091707,-0.0,-0.0,-0.16436624581679807,-0.2463160475903217,-0.8342127320603102,-0.0,-0.13414087498702723,-0.0,-0.0,-0.2990588497246225,-0.07192503021149405,-0.18663810583630097,0.0,-0.18015624763529012,-0.0,-0.0,3.8860839679437498,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.19054611605401825,0.0,0.0286133414105082,0.0,-0.0,0.15932638481572356,0.0,0.0,0.0,0.0,0.0,0.21804165458028543,0.02545023977373837,0.0,0.24496163939879737,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.14950973259599623,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.3168606260525896,-0.0,-0.0,-0.7687797803403782,-0.0,-0.0,-0.22064328457880475,0.0012960258554854283,0.0,-0.31145535791288403,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22597003998005605,-0.0,0.12276067393836308
-0.0,-0.17696446915554107,-0.0,0.0,0.0,0.0,-0.0,0.0,0.029376485266083715,-0.013098461176625836,0.0,-0.06774694134922471,-0.0,-0.0,-0.0,-0.0,-0.0,0.005861732424465155,-0.0,0.0,-0.0,-0.0,-0.16031753827215114,-0.0,1.597264455203752,-0.24286726611593523,-0.0,-0.0,-0.02673311048031184,-0.0,-0.0,-0.15356945041816636,0.0,0.1360518392013974,0.0,0.0,0.0,-0.005130889038774154,-0.0,0.0,0.019677308108464287,0.0,0.0,0.0,0.0698975953571889,-0.0,-0.0,-0.0,0.09075338230473981,0.04539582908323981,-0.0,-0.0375210200893701,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.34593585257733694,0.1476460700661086,-0.12182256621162472,0.0,0.1897042134585352,0.0,0.0715309470421587,0.0,0.0,-0.0,0.0,0.0,0.1384030091052619,0.0,-0.0,-0.0,-0.0,-0.21513643600888613,-0.03525170432605258,0.0,-0.21457473202823,0.0,0.0,0.0,-0.0,0.012308444741489927,0.0,0.0,0.0,0.0,0.11588027075376987,0.0,0.0,-0.0,-0.05686775816692593,0.0,-0.0,-0.0,0.0,0.0,0.0,0.17451268120393315
0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.1591411314505823,-0.08137391939445734,-0.0,0.08385991504662334,0.0,0.0,0.0,-0.0,0.0,-0.10580620241557843,0.0,-0.1403298278766265,-0.0,-0.0,-0.24286726611593523,2.3928347526932794,-0.3661340379974953,-0.07994305107458363,-0.0,-0.39767814462568096,0.0,-0.0,0.0,0.09012618250943596,-0.0,0.0,0.21386798655162137,0.0,0.0,-0.0,0.0,-0.23305391765762665,-0.0,0.0,0.05104348892212953,0.0,0.0,0.0,0.04966537819035452,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.2014108222134517,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.05841021150570916,0.0,-0.0,-0.05158132906750588,-0.0,-0.41098914538279774,-0.3634605544434623,-0.0,0.0,0.0,-0.0,0.12170586428745168,0.0,0.0,-0.0,0.0,0.1657722106733043,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.24178784489717847,-0.0,0.0,0.0
0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.1408765846453266,0.0,0.0,0.0,-0.0,0.0,0.04660534510148005,-0.0,-0.0,-0.0,-0.0,-0.09727692707956312,0.0,-0.0,-0.24238944376089425,0.0,-0.0,-0.3661340379974953,2.9527449445455294,-0.7771899661927725,-0.0,-0.6249075772940146,-0.0,-0.030763917770647162,-0.0,-0.0,-0.2001684215499972,-0.0,-0.0,0.0,0.0,0.1837244720359132,0.0,-0.0,-0.0,-0.0,-0.257067223148256,-0.0,-0.6218370574804151,-0.21526078701896909,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.007690980481078145,0.0,0.0,0.20155235791642184,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.08258677673527241,0.0,-0.0,0.0,-0.0,-0.03643948088484029,0.0,0.0,0.0,0.13459826470813682,-0.0,0.0,-0.42004480413804274,0.0,0.0,-0.0,0.0,0.16330673242953725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09443399659369,0.0,0.0
0.09317529632780969,-0.0,0.07775990196863179,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.028490298791223525,-0.01962296182797424,-0.05559585202534829,-0.0,0.0,-0.0877077249716205,0.0,-0.0,0.0,0.0,-0.004304901826354394,-0.0,-0.0,-0.0,-0.07994305107458363,-0.7771899661927725,3.0187619030959887,-0.2602253646133376,-0.05932315383673449,-0.0,-0.0,-0.06159258780238026,-0.0,-0.22516887727157384,0.0,-0.12921268855688403,-0.0,0.0,0.0,0.0,-0.027885271930716736,-0.05047765237230227,-0.2592036860800704,-0.0,-0.012728655865239793,-0.05508491463510003,-0.0,0.0,-0.0,0.0,0.0,0.041312463858976634,0.0,-0.06406539746510577,0.0,0.0,-0.0,-0.0,-0.08727141068743455,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.23647047396429607,-0.07000428367003404,-0.020448995413549793,0.0,0.0,-0.02000063310032133,-0.0,0.0,-0.0,-0.41331112765897454,-0.0,-0.3957727630673909,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.63972059110918,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0402132229944366,-0.0,0.0,-0.0,-0.05708752754647752,-0.19568683960629377,-0.2603454735846144,-0.0,-0.0,0.02705801629185148,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.02673311048031184,-0.0,-0.0,-0.2602253646133376,2.154543141572597,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.3464312446315324,-0.18172827143969747,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.033379250207936334,-0.0,0.0,0.0,0.0,-0.0,-0.2014230912603907,-0.0,0.0,0.06138487729000466,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.1525475296259945,-0.0,-0.0,0.0,-0.0,-0.9419220398884735,-0.0,0.0,0.0,0.0,0.0,0.0,0.20538569591283395,0.0,-0.0,-0.0,-0.0,-0.0,-0.038008610066339696,-0.0,-0.17348605154400157,-0.0,0.0,-0.0,-0.0,-0.03015654360570188,0.08765006307624995,0.0,-0.0
0.07647083789103713,-0.0,-0.0,0.0,0.0,-0.03834105465970918,0.0,0.0,0.0,0.27657949137292,0.012356661484298023,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.08315221927931955,-0.26492630747230994,0.0,-0.0,-0.39767814462568096,-0.6249075772940146,-0.05932315383673449,-0.0,2.8855190230530248,0.10747304014431248,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.5446432180644917,-0.0,0.0,-0.31938532920436574,-0.0,-0.0,-0.0,-0.054559784660431314,-0.6575349949463484,-0.0,0.12988051427809935,-0.0,-0.0,-0.0,0.0,0.03988549181119203,-0.2476017976999084,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.054800314831500975,0.07520203843596214,-0.06099247627963311,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.5623589292746165,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.06809057815152754,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
-0.0,-0.02862411606298509,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.1939271895108812,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.10747304014431248,2.65478302882994,-0.39615377752335706,-0.0,-0.0,-0.0,-0.2609389821587796,-0.01991466688189085,-0.0,0.0,0.06717051283554695,-0.0,-0.05300460355610939,-0.0,-0.10090188859007088,-0.0,-0.0,-0.0,-0.34169986356122806,-0.0,-0.0,-0.062412622136180165,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.4020217348769524,0.0,0.0,0.0,-0.013144986089053144,-0.0,0.08959106301880113,-0.014148484938043285,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.7584616352909908,-0.189165601720074,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.16223061102704256,-0.0,-0.23178157798645344,-0.0,-0.3520229939392339,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
-0.20226030720408664,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.11500327958648585,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.10848363755309567,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.11533730524231849,-0.0,-0.15356945041816636,-0.0,-0.030763917770647162,-0.0,-0.0,-0.0,-0.39615377752335706,2.8397694462274248,-1.1741702754019667,0.0,0.0,0.0,0.0,-0.4318230966097951,0.0,0.0,0.0,-0.0,-0.09583580348523203,-0.0,-0.2694265391528379,-0.0,-0.0,-0.016492077791619486,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1195017488925483,0.0,-0.0,-0.0,0.0,-0.0,0.1619283849074848,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.05544735531408936,0.0,-0.0,0.0,-0.0,-0.0,-0.25775416727533984,0.0,-0.0,-0.0,-0.13522650466156963,-0.45838132591342823,-0.0,0.002705946723131157,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
-0.0,-0.0,0.0,-0.3405575656405908,-0.0,-0.0,0.16878755716081922,0.2390604125294956,0.0,-0.05039575761884488,0.0,0.0,-0.0,-0.0,-0.0,-0.15711489594512904,-0.0,0.0,-0.0,0.12600956752018388,-0.0008568964866298165,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.06159258780238026,-0.0,-0.0,-0.0,-1.1741702754019667,2.945812611000492,-0.0,-0.0,0.20701775379948528,-0.18323598175649905,-0.3661080632549832,0.0,-0.0,-0.0,0.0,-0.648508972799866,0.0,-0.0833513846807277,-0.0,-0.0,-0.0,0.04350407844445157,0.0,0.0,0.0,-0.0,-0.0035459203755280164,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.14280101505109452,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.11542725042819482,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.4529763523463868,-0.0
