1.736647337954921877e+00,-0.000000000000000000e+00,0.000000000000000000e+00,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,-0.000000000000000000e+00.3,0.000000000000000000e+00.1,-0.000000000000000000e+00.4,0.000000000000000000e+00.2,0.000000000000000000e+00.3,-0.000000000000000000e+00.5,-0.000000000000000000e+00.6,-0.000000000000000000e+00.7,-0.000000000000000000e+00.8,-0.000000000000000000e+00.9,-2.424676811417127709e-01,0.000000000000000000e+00.4,-0.000000000000000000e+00.10,0.000000000000000000e+00.5,-1.089745856897617188e-01,0.000000000000000000e+00.6,-0.000000000000000000e+00.11,0.000000000000000000e+00.7,0.000000000000000000e+00.8,-2.442303681883926936e-01,-0.000000000000000000e+00.12,-0.000000000000000000e+00.13,-1.081511603022266982e-01,-0.000000000000000000e+00.14,-0.000000000000000000e+00.15,-0.000000000000000000e+00.16,-9.365141988656107419e-02,-6.019800146788179679e-02,0.000000000000000000e+00.9,-6.528035612206731014e-04,-0.000000000000000000e+00.17,-0.000000000000000000e+00.18,-0.000000000000000000e+00.19,-0.000000000000000000e+00.20,-0.000000000000000000e+00.21,-0.000000000000000000e+00.22,-1.900050670141948672e-01,0.000000000000000000e+00.10,-0.000000000000000000e+00.23,1.921050038234473414e-02,-0.000000000000000000e+00.24,-0.000000000000000000e+00.25,-0.000000000000000000e+00.26,-1.989236147716087408e-02,-0.000000000000000000e+00.27,-4.233427823784916555e-01,-0.000000000000000000e+00.28,-0.000000000000000000e+00.29,-9.690333604062872919e-02,0.000000000000000000e+00.11,-0.000000000000000000e+00.30,-0.000000000000000000e+00.31,5.825254916378164172e-02,-0.000000000000000000e+00.32,-0.000000000000000000e+00.33,-0.000000000000000000e+00.34,-0.000000000000000000e+00.35,0.000000000000000000e+00.12,-0.000000000000000000e+00.36,0.000000000000000000e+00.13,-0.000000000000000000e+00.37,-0.000000000000000000e+00.38,3.778029120502672533e-02,1.603402659860392598e-01,0.000000000000000000e+00.14,-0.000000000000000000e+00.39,3.112850543607825413e-02,0.000000000000000000e+00.15,0.000000000000000000e+00.16,1.312134498357831469e-01,-0.000000000000000000e+00.40,-0.000000000000000000e+00.41,0.000000000000000000e+00.17,0.000000000000000000e+00.18,-0.000000000000000000e+00.42,2.042431042798581176e-01,0.000000000000000000e+00.19,0.000000000000000000e+00.20,-0.000000000000000000e+00.43,1.597500976226071123e-01,1.303866560559947541e-01,0.000000000000000000e+00.21,-0.000000000000000000e+00.44,-0.000000000000000000e+00.45,5.486537411906809540e-03,-3.145098430218749574e-01,-1.559896350574591639e-01,0.000000000000000000e+00.22,0.000000000000000000e+00.23,0.000000000000000000e+00.24,-0.000000000000000000e+00.46,0.000000000000000000e+00.25,0.000000000000000000e+00.26,-1.963718424076224822e-01,-0.000000000000000000e+00.47
-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.7511018709625482,-0.5511142429903024,3.6128524599369833,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.05062366328992319,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.1692688738439847,0.0,-0.0,-0.0,-0.05259262505333702,-0.0,-0.08961322518400042,-0.0,0.0,0.0,0.0,-0.0,-0.3837037586748025,-0.0,-0.9461815753730235,-0.0,-0.3271425488944242,-0.33914074112950254,-0.0,-0.0385627678610847,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.40856800480507693,-0.08822682287568312,-0.0,-0.0,-0.0034251097773469567,-0.0,0.0,-0.0,0.09715047794835155,0.03527152761926218,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.34635106535864046,0.0,0.0,0.0,0.0
-0.0,0.0,0.0,-0.0,0.009704004900355945,0.0,-0.0,-0.0,-0.0,-0.0,-0.08201737561152797,-0.0,4.233828896163128,-0.7665522941540489,-0.18923994878992287,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.1049231684494367,-0.0,0.1823903113169051,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.12351253706231297,0.0,-0.10144619468675883,-0.0,0.0,0.18153779036639503,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.11953378643409111,-0.0,-0.12147275249486404,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-2.170392699351054,-0.3972372519745356,-0.0,-0.04761653706660286,-0.0,0.0,-0.08482350133606006,-0.0,0.0,0.0,-0.0679231499159429,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.23500644561873704,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.1864636937005866,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0,0.0,0.0,0.05395036096078551,0.0,0.0,-0.0,-0.0,-0.033539954075608766,-0.0,-0.0,-0.0,-0.7665522941540489,4.9419907156449225,-0.6397204707817076,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.02131574366827855,0.0,0.0,0.0,0.015689421913580442,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.09431885782179972,-0.0,-0.10654610881762049,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.11650359957198524,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.05406217274098992,-0.0,-0.0,-0.0,-0.0331497766375909,-0.6259204383751146,-1.6316404777969988,-0.14518897727196148,-0.7102564831998229,0.0,-0.18761682356039527,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.08014543850555286,-0.0,0.0,0.0,0.0,-0.0,0.30510266713180023,-0.0,0.0,0.0,-0.0,-0.0,-0.16672104999002643,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
-0.0,0.0,0.08320767636594606,0.0,0.0,0.025943349049140623,-0.0,-0.0,-0.0,-0.0,-0.06318549091301792,-0.0,-0.18923994878992287,-0.6397204707817076,3.470203054266193,8.38413682659584e-05,-0.0,0.0,-0.0,-0.0,-0.21004017446493967,-0.0,-0.0002560110494624196,0.0,0.0,0.0,0.0,0.0,-0.26217469932776594,-0.15614427692258517,0.3661915674706232,0.0,-0.0,0.0,-0.019137579886494345,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.1491194832045702,-0.007611886523113902,-0.10457140316966052,0.0,-0.139803343090456,-0.0,0.0,-0.0,0.0,0.12239204555265402,0.0,0.0,-0.0,-0.018052877655075707,-0.029334015696092588,-0.0,-0.0,-0.11315958319064896,-0.02188297867448988,-0.2032810147334219,-1.179260362382251,-0.0,-0.0,0.0,0.0,-0.12761084040223472,-0.0,-0.22469860943291575,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.2801553511010413,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.2424676811417128,-0.0,0.0,-0.12502340963601027,-0.0439340024991764,0.0,-0.0,-0.0,0.06482554733645537,0.0,-0.0,-0.0,0.0,0.0,8.38413682659584e-05,2.3394011301665345,-0.11926761123713046,-0.2929830109574672,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.06081457554051274,-0.0,-0.33126568823217406,-0.0,-0.19768514605416593,0.0,0.0,0.0,0.0,-0.06821212274035841,0.0,-0.3123524975776623,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.12079943595088752,-0.013315597011728481,-0.001389256501562656,-0.7741725246681934,-0.0,0.0,-0.0,-0.0,0.25502290269298866,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.039797553461651834,-0.027330890583952706,-0.0,-0.09263612805489992,-0.3689096104175336,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.13166570868903557,-0.0,0.04287727456240902,-0.06419088145524447,0.0,0.0,0.36623400552994306,-0.0,-0.0,0.15351483916721617,-0.0,0.0,-0.0,0.0,0.009428288729081594,-0.0,0.019124671015658703
0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.11926761123713046,2.6005020066918614,-0.0,-0.2927517675319769,-0.0,-0.15616337779761963,-0.02760545320290611,-0.0,-0.39360847777575936,-0.0,-0.05003016107668747,-0.0,-0.0,-0.03267686102491889,-0.0,-0.0,0.15735939598229307,0.0,-0.0,-0.09976303534364513,-0.0,-0.0,0.0,0.08204528555341926,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.006850466564867387,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.014850240007669676,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.2776887127092757,0.0,-0.0,-0.030095393311018934,-0.0,-0.11597572676894564,0.17935251269194408,-0.685817039212718,-0.0,-0.14523258713807427,-0.16368683105834592,0.0,0.0,-0.0479873516931304,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.19819561189569876,0.0,0.14863635003116407,-0.0,0.32769591431793305,0.0,0.0,-0.0,0.0,0.09328167643335453
-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.10549105644441428,-0.0,-0.2387455685576345,0.24699211550251332,-0.0,0.0,0.0,0.0,0.0,-0.2929830109574672,-0.0,2.96754861629848,-0.3338748765134259,-0.0,-0.0,-0.0,-0.39985738833710416,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.5774822593945553,-0.32192035979646744,-0.21880455846976704,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.020047128156019795,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.041938418839285854,0.0,-0.0,0.0,-0.0,-0.0,-0.18264747574072887,-0.9910827920630612,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.015722637269492273,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.13315619385695232,-0.08430722225728014,0.0,0.0,0.10637954871731437,0.0,0.0,0.0,0.08315669398978846,0.13273701961339107,-0.0,-0.0,0.0
0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.2927517675319769,-0.3338748765134259,2.639203009540601,0.0,-0.3219216272588687,-0.04741930240672326,-0.2014146618657235,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.2714492560602152,-0.0,0.0,0.0,0.08240775908650384,0.0,0.0,-0.0,0.0,0.0,0.058484927483183485,-0.0,0.0,-0.1382027857375656,-0.0,0.0,0.0,0.0,0.07955480473677604,-0.0,0.155354029307442,0.0,-0.05819173289158917,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.015517295497710065,-0.0,0.0,-0.7300873901265331,-0.17607842403360066,-0.16917730156396282,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.055384475817684894,-0.0,-0.0,0.0,-0.011161491826620795,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3286184261200273,0.24043756371266797,0.0,-0.0,-0.0,0.0
-0.10897458568976172,0.0,0.0,0.03399805382974941,-0.0,-0.0,-0.09268402182913509,0.0,0.0,-0.06911127928922671,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,2.332864282533851,-0.0,0.0,-0.0,-0.06510672346701787,-0.0,-0.0,-0.1533002073698365,0.0,-0.22182881733818052,-0.0,0.07594046282783076,0.0,0.0,0.0,0.0,-0.1924914202624431,0.0,-0.0,-0.0,-0.0841913582522326,-0.1241591621284666,0.0,0.03647888787991228,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0634749727669558,-0.0,0.0,-0.11806618429274093,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.07410616436347332,-0.0,-0.0,-0.0,-0.0,-0.0,-0.11416094668439976,0.0,-0.0,-0.0,-0.17590412732480964,0.0,-0.0,-0.0,-0.0,-0.0,-0.3930192653737021,-0.0,0.22194245160003429,0.0,0.0,-0.0,0.0,0.02592921291436785,-0.08529941231298757,0.0,0.0,0.0,-0.6237031720503422,-0.0,-0.0,0.0,-0.0,0.009369893573764138,-0.0,-0.12262416663419468,-0.0,-0.2813457947334074,-0.08978488306463361,0.0
0.0,0.0,0.0,-0.0,0.19529747605735337,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.21004017446493967,0.0,-0.15616337779761963,-0.0,-0.3219216272588687,-0.0,2.808544335774232,-0.0,-0.4599060497720477,0.0,0.06940428325295621,0.0,-0.07309001689040764,0.0,-0.08627775024955257,0.0,0.0,0.03437522515863326,-0.0,0.0,-0.02514844452751606,0.0,0.0,0.0,0.0,0.05294848329087725,0.0,0.0,-0.0,0.0,-0.06838387291543008,-0.0,-0.0,-0.08665197054653163,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.12284259163455354,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0662099662610878,-0.0,-0.42301322416795506,-0.7771911724842797,-0.013047556702231008,-0.2568957158418409,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.04872651604664544,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.00017816882260868533,0.0,0.0
-0.0,0.0,-0.15334244339696573,-0.0,-0.0,-0.0,-0.14035096057343627,-0.0,-0.0,0.0,-0.0,-0.0,-0.1049231684494367,-0.0,-0.0,0.0,-0.02760545320290611,-0.0,-0.04741930240672326,0.0,-0.0,2.3142446597714708,-0.13063645498433696,-0.0,-0.0,-0.2578093260258207,0.0,-0.0,-0.0,-0.8349313475300472,-0.09825248898183843,0.1463284235160597,0.0,-0.0,-0.31080333411258165,0.0,-0.0,0.0,-0.0,-0.06156656012695669,-0.0,-0.0,-0.0849548706737022,0.0,0.10317843311997084,0.0,-0.055193343981900435,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.026897135858801893,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.1977008206053321,-0.0,0.0,0.006767748465775952,0.0,0.0,-0.0,0.34420469160815514,0.0,0.0,0.0,0.0,-0.0,0.009063291288919363,-0.0,0.0,0.0,0.07085565459196949,0.0,0.04319899594281554,0.0,-0.0,-0.0,0.0,0.23169934887071003,0.2634730118862761,0.0,0.09220501111747968,0.0
0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.09689405445673377,-0.15950026759756103,0.0,-0.0,0.0,-0.0,-0.02131574366827855,-0.0002560110494624196,0.0,-0.0,-0.39985738833710416,-0.2014146618657235,-0.0,-0.4599060497720477,-0.13063645498433696,2.711734106718968,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.2230122643130218,0.0,0.0,0.0,-0.0,-0.0,0.0,0.08853927926864791,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.1385529894416352,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.06604204922469054,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.02366975164094483,-0.0,-0.0,-0.7721217325377907,0.0,0.0,0.0,-0.0,-0.10652721492475246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.054664603502862834,0.380813213499432,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.20524698300097363,0.0,-0.10676778271113484,-0.0,0.0
0.0,0.0,0.0,0.016302428503499396,-0.2861509353642353,0.0,-0.0,0.039284637039094725,0.011895355848872307,-0.0,0.0,-0.05062366328992319,0.1823903113169051,0.0,0.0,-0.0,-0.39360847777575936,0.0,0.0,-0.06510672346701787,0.0,-0.0,0.0,2.4185456208248506,-0.06457008521489278,-0.4293948675408489,-0.1727846560095059,-0.0,-0.06720948311889063,-0.0008087968290367822,-0.0,0.0,0.08904268392711907,0.0,-0.0,-0.0,-0.2707566761741177,0.0350986507589495,0.0,-0.17650079619643788,-0.0,-0.0,-0.14185073878167295,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.1761693760359722,-0.0,0.0,-0.0,-0.0,0.1271974615719902,0.0,0.0,0.0,0.0,-0.0,0.15431315569150517,-0.01302132925344141,-0.0,0.0,0.0,0.0,0.0,0.0,0.010945276556432425,0.0,0.0,-0.0,0.0,-0.2007505961278825,-0.0,-0.15995220737618424,-0.0,0.0,0.0,-0.3912761449634975,0.0,0.0,0.0,-0.12502641990938143,0.0,-0.17030315885222297,-0.0,-0.0,-0.08281495754528388,0.22427972824353937,0.0,0.12231479552832676,-0.0,0.0,-0.0,-0.0,-0.0,0.05251769156861355,0.0
-0.2442303681883927,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.022213924187782397,-0.0,-0.08722432274169786,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.06940428325295621,-0.0,0.0,-0.06457008521489278,1.7884715545939829,-0.15378367369406756,-0.0,-0.12360758300837515,-0.09525310398618121,-0.0,0.0,-0.18724859160146967,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.047044645434745354,0.07738070693036278,-0.09598043921224307,0.0,-0.0,0.05737749550717484,0.025990710327102717,0.0,0.16025639911731868,0.0,0.06594552844613494,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.09491493825438227,-0.1916800655770388,-0.0,0.0,0.0,0.0,0.12466947176980955,0.0,-0.0,0.1106843158856977,0.0,0.08834852467103091,0.0,-0.0,0.025977560737459455,0.0,0.0,-0.46046272880610184,-0.03787173102688677,-0.0,0.0,-0.0,0.0,0.18641552430150948,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.14944457907733988,0.0,0.06919736744082934,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.4710070430268329,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.05003016107668747,0.0,0.0,-0.0,0.0,-0.2578093260258207,0.0,-0.4293948675408489,-0.15378367369406756,2.6267620540910497,-0.21516547497319957,-0.22557966961790127,-0.0,-0.0255127869320604,-0.0,0.06566751596229232,0.08804629144661523,0.010157549527372436,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.17080626315278916,-0.0,-0.0,0.0,0.0,0.049306599840592165,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.022028109507152022,0.0,-0.0,-0.0,-0.24168736904237564,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.6368573230665665,-0.0,-0.25014555209430767,0.0,-0.0,-0.0,0.0,0.0,-0.02424807373287653,-0.049551093589946325,-0.0,-0.0053980720997050605,0.0,-0.0,-0.0,0.1233836712995276,0.0,0.11518220478305286,-0.0,0.0,0.0,0.0,0.0,0.0,0.15997590655379923
-0.0,-0.0,0.0,-0.2845474633917752,-0.020449085218758607,-0.0,0.0,0.0,0.05641192016484002,-0.09628065931958726,-0.0,-0.0,0.0,0.015689421913580442,0.0,0.0,-0.0,0.0,0.0,-0.1533002073698365,-0.07309001689040764,0.0,-0.0,-0.1727846560095059,-0.0,-0.21516547497319957,1.9699249375573755,-0.45358868483184533,-0.0,-0.04200104851778081,-0.0,0.0,-0.0,0.0,-0.0761529764264843,-0.06634206225805948,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.49726229402743327,-0.0,0.0,-0.06003717076961208,-0.0,-0.0,0.0,-0.06866163955502154,-0.0,-0.0,-0.1294877992913449,0.1535781949889355,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.027121848199585102,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.3880621622870848,0.0,-0.0,-0.0,-0.0,-0.0,0.008214943013575986,0.023409381266922293,0.11072214845998708,-0.0,0.0,-0.0,-0.0,-0.00024366574263410485,0.0,-0.0
-0.10815116030222668,-0.0,0.0,-0.01499170440566046,-0.05843737835412016,-0.023492085039199632,0.08300268815995784,0.0,0.0,-0.0,-0.050507355214385166,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.12360758300837515,-0.22557966961790127,-0.45358868483184533,2.647620009176185,-0.1071717804316843,-0.5160634895217509,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.22548782302396325,0.0,-0.3674697642557914,0.0,-0.0,0.0,0.0,-0.0011668591494975967,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0726586814228807,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.044404578383943315,0.0,-0.08392810434457043,-0.0,-0.46875757744262736,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.1061178609413962,-0.7779400748920157,0.0,0.0,0.0,0.0,0.02481481046647016,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0
-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.12439601430381753,-0.0,-0.0,-0.04468447813331445,-0.0,-0.0,-0.0,-0.0,-0.26217469932776594,-0.0,-0.03267686102491889,-0.0,0.0,-0.22182881733818052,-0.08627775024955257,-0.0,-0.0,-0.06720948311889063,-0.09525310398618121,-0.0,-0.0,-0.1071717804316843,2.0706358122335873,-0.0,0.0,-0.0,-0.0,0.0,-0.12063066981919839,-0.028922814956156916,-0.11130407313589688,0.0,-0.0,-0.2539660126112064,0.0,-0.10251195603689,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.1286443075401781,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.1018310619008318,-0.3008208406789986,-0.0,-0.0,-0.0,-0.2147866335186621,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.47862959918459086,-0.0903192353486341,0.0,0.0,-0.0,0.0,0.03206030589802028,-0.0,-0.0,0.04359565305173346,-0.048106151907799086,-0.0,-0.0,0.0,-0.0,-0.06873881117632903,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.1198900504713062,0.0,-0.0,0.0,-0.18191939056784623,-0.0,-0.0,-0.0,-0.15614427692258517,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.8349313475300472,-0.2230122643130218,-0.0008087968290367822,-0.0,-0.0255127869320604,-0.04200104851778081,-0.5160634895217509,-0.0,2.017823612720752,0.0,0.0,0.0,-0.027469381763671984,-0.0,-5.634111193985342e-05,-0.046869431941608745,-0.0,-0.0,-0.13754801240333395,-0.0,0.0,-0.0,-0.0,0.25767173981105745,-0.0,-0.21251507839778744,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.1319965475099238,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.01164222708641886,0.1663767085447521,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.1332798861172257,0.0,0.0,-0.06506567980978212,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.1459433278666252,0.06873310424988821,0.0,-0.0,-0.010017768296692504,0.0,-0.0
-0.0,0.0,-0.09184282509954288,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3661915674706232,-0.06081457554051274,-0.0,0.0,-0.0,0.07594046282783076,0.0,-0.09825248898183843,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,1.7347352973322892,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.2844070516084736,-0.17085970558001773,-0.00896284910958325,-0.020850733815860945,0.0,0.0,0.0,0.0,0.0,-0.0,-0.02324460222394397,0.0,0.04189047552311768,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.005509132996990952,0.0,-0.0,0.0,0.0,0.07637360604653091,-0.0,0.0,0.023726186930952284,-0.0,0.0,0.0,0.0,-0.6239548889468332,-0.0,-0.0,0.04966340124283282,-0.11060944124455936,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.014279434176476048,0.0,-0.11172735373749512,-0.1432238369527223,0.0,0.0,0.0007483261563105341,0.0,0.0
-0.09365141988656109,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.12351253706231297,0.0,0.0,-0.0,0.15735939598229307,-0.0,0.0,0.0,0.03437522515863326,0.1463284235160597,0.0,0.0,-0.18724859160146967,0.06566751596229232,0.0,-0.0,-0.0,0.0,-0.0,1.7733969508080696,-0.04487401800306837,-0.012233286423238355,0.0,-0.042338117826893486,-0.0,-0.32516510078814687,-0.0,-0.03781447821746206,0.0,-0.0972900072940719,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.030954791178138655,0.0,0.00409961932660348,0.0,0.12230861660210256,0.0516877429326341,0.0,0.0,-0.008107202017791203,0.0,0.0,0.0,0.0,0.0,0.029177501959122523,0.0,0.0,0.028270729727912475,0.0,0.0,0.007013958682455353,0.0,0.07867656653869613,0.0,0.0,-0.0,-0.0,0.0,-0.09498680864071976,-0.49320981924282,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.13841604710254962,-0.0,-0.0,0.0,0.026652957238098428,0.01752113544918949,-0.0
