1.349813306865536688e+00,0.000000000000000000e+00,-9.565161710774408577e-02,-8.553316440854648317e-02,0.000000000000000000e+00.1,0.000000000000000000e+00.2,-0.000000000000000000e+00,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,-0.000000000000000000e+00.3,-8.578132628567003426e-02,-0.000000000000000000e+00.4,0.000000000000000000e+00.3,-2.084780725894211095e-01,-0.000000000000000000e+00.5,-2.593380372299821657e-01,0.000000000000000000e+00.4,0.000000000000000000e+00.5,-0.000000000000000000e+00.6,0.000000000000000000e+00.6,-5.103738329359267661e-02,1.292554538622098792e-01,-0.000000000000000000e+00.7,0.000000000000000000e+00.7,-2.607649462106541582e-01,-0.000000000000000000e+00.8,0.000000000000000000e+00.8,0.000000000000000000e+00.9,-4.109160028721101088e-02,-0.000000000000000000e+00.9,2.128159273540413884e-02,-0.000000000000000000e+00.10,-5.385815671238733393e-02,0.000000000000000000e+00.10,0.000000000000000000e+00.11,-8.151253235969084521e-02,0.000000000000000000e+00.12,3.978443792060112200e-02,0.000000000000000000e+00.13,1.668299405945115887e-01,0.000000000000000000e+00.14,-0.000000000000000000e+00.11,0.000000000000000000e+00.15,-0.000000000000000000e+00.12,0.000000000000000000e+00.16,0.000000000000000000e+00.17,0.000000000000000000e+00.18,-2.880180059465332551e-02,-0.000000000000000000e+00.13,-0.000000000000000000e+00.14,-0.000000000000000000e+00.15,9.315445444866489455e-02,8.456876719504723139e-02,-0.000000000000000000e+00.16,1.614216186586630852e-01,-0.000000000000000000e+00.17,-0.000000000000000000e+00.18,-0.000000000000000000e+00.19,-0.000000000000000000e+00.20,-0.000000000000000000e+00.21,-0.000000000000000000e+00.22,0.000000000000000000e+00.19,0.000000000000000000e+00.20,-1.712223032273676483e-03,-0.000000000000000000e+00.23,-1.005511676892588968e-01,4.259158978666342105e-02,0.000000000000000000e+00.21,0.000000000000000000e+00.22,0.000000000000000000e+00.23,-0.000000000000000000e+00.24,0.000000000000000000e+00.24,-0.000000000000000000e+00.25,0.000000000000000000e+00.25,0.000000000000000000e+00.26,-0.000000000000000000e+00.26,-0.000000000000000000e+00.27,-0.000000000000000000e+00.28,2.284146765201773219e-02,0.000000000000000000e+00.27,-0.000000000000000000e+00.29,-0.000000000000000000e+00.30,0.000000000000000000e+00.28,0.000000000000000000e+00.29,0.000000000000000000e+00.30,-0.000000000000000000e+00.31,0.000000000000000000e+00.31,0.000000000000000000e+00.32,0.000000000000000000e+00.33,1.206650879771407475e-01,0.000000000000000000e+00.34,0.000000000000000000e+00.35,3.782352720738911545e-02,-1.812750775892657262e-01,0.000000000000000000e+00.36,-1.768514000305195432e-03,0.000000000000000000e+00.37,-0.000000000000000000e+00.32,-3.974998510209178798e-02,-0.000000000000000000e+00.33
-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.06167539593420467,0.0,-0.0,-0.4255654040302674,2.093631117165325,-0.19040801547381228,-0.0,-0.0,0.13220337957830647,-0.33260075441727954,-0.0,-0.18626746594382773,0.0,0.0,-0.0,0.0,-0.0509031305608775,-0.0,-0.5492238606404308,0.0,0.0,0.0,-0.0,0.2213820998778492,-0.0,0.02397615400887968,-0.0,-0.0,0.0,0.0,0.08800547463317168,0.0,-0.010103412442921691,-0.21233256220098512,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.11380674901419945,-0.008722044581851865,-0.0,-0.0,-0.0,-0.02935446420411995,0.0,-0.0,-0.17799580618930372,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.22976301963431048,-0.0,0.027306675708297336,-0.027093229940306714,0.002423120757325651,0.10642228416827541,-0.04304680996251484,-0.06863423251043559,0.04773182612427284,-0.0,0.12535491122252607,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.1734784889860253,-0.0,-0.0,0.0,0.0,0.14090327500838243
0.0,-0.0,0.0,0.0,0.0,0.008237868607631593,0.0,0.0,0.0,-0.0,-0.19072591514792184,-0.19040801547381228,2.376987895738555,-0.1093003750644144,-0.0,0.47653827012730926,-0.05110529897315676,0.12544412093607604,-0.0,0.0,0.0,-0.0651088076297232,-0.0,-0.16950414595822288,0.0,-0.0,0.0,0.0,0.0752472042063778,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.24386288795094216,-0.0,0.0,0.0,0.0,-0.0,-0.02991215005140246,-0.0,-0.0,-0.0,-0.07118986617621208,-0.08241607834643436,0.0,-0.08111641829749638,0.07741005041307025,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.755259731823374,-0.293628801666507,0.0,0.0,-0.0,-0.21566572291122993,0.0,0.02770513852165816,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.024375018351204442,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.02607676067986304,-0.16777998463942137,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.19500638961608988,-0.0,-0.06263764547874533,-0.0
-0.2084780725894211,0.0,-0.0,-0.0,-0.0,-0.0,-0.028717081956247167,-0.0,-0.0,-0.0,-0.0,-0.0,-0.1093003750644144,2.2973950383372626,-0.39871977044081847,-0.0,0.0,0.0,-0.2267190434453575,-0.0,-0.0,0.018445475965706344,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.015554425242413687,0.0,-0.0,-0.0,0.0,0.0,-0.07691267880425007,0.0,0.0,0.0,0.016501012351725308,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.03922275929179375,-0.22799410562785216,-0.006227659868125331,-0.0,-0.0,-0.25113445811847607,0.0,-0.05031476272508063,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.05280947506091658,-0.21327763148885953,-0.0,-0.1161110070675196,-0.0,0.0,0.0,-0.0,-0.045453582592704565,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.09462399633330233,-0.3820933573710806,0.0,0.1072893949835598,0.0,-0.0,0.10970091724913772,0.0,-0.0,-0.011530630924174858,-0.0,-0.0,0.08948537358141026,-0.0,0.0,-0.27256813554763465,-0.0,-0.0,-0.07387752903472468,-0.0
-0.0,0.0,-0.0,0.0,0.06386063406307232,0.0,-0.0,0.103914471829997,0.0,-0.0,-0.04582126979656213,-0.0,-0.0,-0.39871977044081847,3.018666002841569,0.0,0.0,0.0,0.006372454647831005,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.10998222235291434,-0.0,-0.7065968071240147,0.0,-0.0,0.0,0.2352695864794384,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.12159176531147754,-0.0,-0.0641023140564984,0.0,0.0,-0.0,-0.0,-0.0,-0.04330347681936703,0.0,-0.28213555004530505,-0.0,-0.0,-0.0,-0.010560718081108332,0.0,0.0,-0.0,-0.0,-0.21156192923290543,-1.035343324392194,-0.0,0.0,0.0,-0.0,-0.5721838487699982,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.14466653460389015,0.0,-0.0,0.03264232785967557,0.0,-0.0,-0.06347657556210091,-0.0,-0.0,-0.0,0.032885901494148,0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.25933803722998217,-0.004983681261234225,-0.20856432653015147,-0.24526862693513551,-0.05953400836128725,-0.0,-0.1633055725494517,-0.4056566409549784,-0.0,0.0,0.015845576710232737,0.13220337957830647,0.47653827012730926,-0.0,0.0,2.23366859053699,0.0,-0.0,-0.05633181796488936,-0.0,-0.0,0.02727184581547948,-0.030361504596148697,0.0,0.0,0.17552569939675303,-0.009664405384613816,0.0,-0.009310017450628686,0.0,0.0,0.0,-0.15122798590581835,-0.5014556503948348,-0.0,-0.02580968161369268,0.0,-0.0,-0.3048231788324737,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.02490055582246262,0.0,0.0,0.0,0.0,-0.06139755183341013,0.0,0.06426693051059638,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.14160154657850227,-0.0,0.0,0.06938002131629194,-0.02998778398075993,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.002695375130502236,0.0,-0.0,-0.026203128896309193,0.0,0.0,-0.15624381464286918,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.07462353868148558,-0.0,0.0,0.0,-0.08044093155959939,-0.0,0.0,0.0,0.0,0.0,-0.06260476238397797
0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.07045789366705893,-0.0,-0.0,-0.0,-0.33260075441727954,-0.05110529897315676,0.0,0.0,0.0,2.5631140073366105,-0.0,-0.17732260381226178,0.0,0.006949910765487037,-0.5234675918220457,-0.0,-0.5758902852921096,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.23431098906027603,-0.07889805440072138,-0.0,0.0,0.0,-0.0,-0.26199057077669663,-0.006818339664978586,-0.0,0.0,-0.0,0.13973036762664087,0.0,-0.0,0.0,-0.14072808187889319,0.0,-0.0,0.0,-0.0743983131790105,0.053980433207775375,0.0,0.0,-0.040226586440260885,-0.0,0.0,-0.0,-0.10127819877995888,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.24774840318131153,-0.0,-0.0,0.0,-0.016862548234083688,-0.0,0.0,-0.21042797710514377,-0.30991699284970886,0.0,0.0,0.0,-0.10563043018402515,0.0521482948662749,0.0,0.22313474669039896,-0.043427609986037834,0.0188680381198484,0.20671891668690187,-0.0,-0.0,-0.0,0.0,-0.0,-0.06822104489533973,0.0,-0.0,-0.0,-0.0,0.0,0.1986541847492604,0.0,0.0
0.0,0.0,0.057097406885911285,0.0,-0.0,-0.0,-0.2905087495534942,-0.36145741446945856,-0.0,0.0,0.0,-0.0,0.12544412093607604,0.0,0.0,-0.0,-0.0,4.187863966266643,-0.0,-0.02200033068485227,-0.4396752345856561,-0.0,-0.03057487283935584,0.0,0.11909459373291505,-0.0,-0.0,0.0,-0.1135291535085636,0.0,-0.0,-0.0,0.0,-1.083150225025965,-0.10651060798054703,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.25863266933454315,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.2690666061005387,-0.0,0.0,-0.0,0.0,0.03559643678144075,0.04931333954066885,0.0,0.0,0.05477164132578881,-0.0,-0.0,0.0,-0.0,-0.0,-0.41396524355308334,-2.0196196021094344,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.2645236444602625,-0.0,0.0,-0.0,0.21210403320989932,0.0,0.006168962089956929,0.0,0.14943029377481704,0.0,0.10731571499319079,0.0,0.0,0.0,-0.0
-0.0,-0.026269821333521303,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.18626746594382773,-0.0,-0.2267190434453575,0.006372454647831005,-0.05633181796488936,-0.17732260381226178,-0.0,1.8252809016938767,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.22974915135391144,-0.0,-0.03918205872780008,-0.006898702085183294,-0.4389145355208192,-0.0,-0.0,0.0,-0.11924838693808552,-0.0,0.0,-0.12094457204675212,-0.03272047202616212,-0.0,-0.23803556983897275,-0.0,0.07938340608011454,-0.08706468442425401,0.0,-0.0,-0.18851821512817887,-0.0,0.0,-0.0,0.0,-0.0,0.11514881127710816,0.0,0.0,0.1512567921204214,-0.0,-0.0,-0.0,-0.0,-0.22605075772831232,-0.0,0.0,0.0,-0.1767750831076967,-0.061364510362915285,-0.02243627236509761,0.0,0.0,0.0,0.11449160045133595,-0.0,-0.0,0.0,-0.0,-0.0498440545682678,-0.0,0.0,-0.0,0.09760153002001459,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0
0.0,0.0,0.0,0.0,-0.0,-0.28299329319661853,-0.0,0.0,-0.0431186298436913,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.02200033068485227,-0.0,3.609364648359176,-0.096065882744476,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.1333664663710925,-0.1450771887476509,-0.0,-0.0,-0.0,-0.23363658737600937,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.17478779449202267,0.0,-0.0,0.0,-0.0,-0.16378879481498806,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1377061632121918,0.0,0.0,0.0,-0.0,-0.055988465462042274,-0.0,-0.24036038146980968,0.0,-0.0,-0.8067704664680477,-0.4529761481774278,0.0,-0.27029259179427967,-0.0,-0.0,0.0,-0.0,0.0,-0.28377590011648846,-0.0,-0.0,-0.15273318151058707,-0.0,0.0,0.0,0.0,-0.0,0.08966923420099071,-0.4772113903825424,-0.0,-0.03691158626601941,-0.0,-0.09285619045298223,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.3239180031745431
-0.05103738329359268,0.002159502502445204,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.006949910765487037,-0.4396752345856561,-0.0,-0.096065882744476,2.82277210229812,0.0,-0.4792030459887854,0.0,0.0,-0.0,0.0,0.0,-0.15267491674737205,-0.1051403593640685,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.13268066715070015,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.07616947369407341,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.2551708102349684,-0.0,-0.0,-0.0,-0.0,-0.018429095156341,-0.0,-1.221872507164588,0.0,-0.0,-0.0,-0.061940347999429664,0.12850765544230358,-0.0,0.0,-0.0,0.17010148395751476,-0.11027789323180248,-0.0,-0.18056851993877027,-0.05672134962998107,0.0,0.0,0.0,0.0,0.0,0.0,0.10798062253315224,0.1477256196436237,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0
0.12925545386220988,-0.0,-0.0,0.19280465795242932,0.0,0.13955276063411115,-0.054314930201981394,0.0,0.06691349446418932,-0.0,-0.0,-0.0,-0.0651088076297232,0.018445475965706344,-0.0,0.02727184581547948,-0.5234675918220457,-0.0,-0.0,0.0,0.0,1.9812749090964932,-0.24191421738445645,-0.0,-0.0,-0.3014494559558131,-0.0,-0.390909228359576,-0.0,-0.14996607072525656,-0.0,-0.1408485584456242,0.0,0.0,-0.3183442214609557,0.0,0.0,-0.15357589311046124,-0.0,-0.12285127412484761,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.1190035078722522,-0.10702459999943705,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.09136260994580864,-0.0,0.0,-0.0,0.0,0.03902964700879956,0.0,-0.0,-0.031450439419797825,0.0,0.0,-0.025605022863756342,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.09265934060822205,0.0,0.0,0.0,0.13597584825487372,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.026312574720481575,0.0,0.0,-0.0,0.0,0.0,0.3575051941008245
-0.0,0.0,0.0,-0.0,0.0,0.0,-0.41327764452151994,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.030361504596148697,-0.0,-0.03057487283935584,0.0,-0.0,-0.4792030459887854,-0.24191421738445645,3.3145178475581702,-0.0,-0.0,-0.0,-0.2060823277684337,-0.0,-0.0,-0.48537023060913687,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.01105713583757102,-0.0,-0.0,-0.07837003723237414,0.0,0.0,-0.0,-0.0,-0.17379359921631596,-0.027728700881523623,-0.0,-0.0,0.0,0.02407438728450066,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.04114260901338684,0.0,0.0,0.0,-0.0,0.0,-0.015123175919927718,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-1.2246686147686117,-0.0,-0.0,0.0,-0.09939106660524323,-0.2758343886374026,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.08214570920758003,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
0.0,-0.0,0.08497260820338734,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0509031305608775,-0.16950414595822288,-0.0,0.0,0.0,-0.5758902852921096,0.0,0.0,-0.0,0.0,-0.0,-0.0,2.415703048512539,-0.004729394568112918,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.23343298049177696,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.009252612675213007,-0.46319396331691726,-0.0,0.0,0.15319334948144303,0.0,0.0,-0.0,0.17164632487966217,-0.041911824766529125,0.0,-0.09014252562056499,-0.0,0.0,-0.11375134656729265,0.1632386340117835,-0.0,-0.015509512382698223,-0.08835529399972147,0.0,0.0,-0.0,-0.0,-0.0,0.06676145038111923,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.014802239772089944,-0.0,0.0,-0.0,-0.0,-0.4723162307751288,-0.04589362008795468,0.0,-0.2704301495427836,-0.3161590512883279,-0.0,-0.08481514780225584,-0.0,0.0,0.0,-0.0,-0.19225365595318983,-0.09337500083241695,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
-0.2607649462106541,0.0,0.0,0.09143179424956105,0.0,0.0,0.23969766970075795,0.072003935760877,-0.0,-0.691829722857754,-0.035059955140840204,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.11909459373291505,0.0,0.0,0.0,-0.0,-0.0,-0.004729394568112918,2.0114306933776605,-0.19531161184926008,-0.0,-0.060928616622660255,-0.0,-0.0,-0.028355972249266132,-0.036662568181820704,0.0,0.01896549434228868,-0.0,0.0,0.0,-0.0863901324793183,0.0,0.0,0.1354191404976372,-0.44564503385166415,-0.13329106358230544,-0.11498129087853395,0.0,0.0,-0.0,-0.0,0.0,0.07917740825802688,-0.14983632099599156,-0.0,0.0,-0.0,0.0036579688621809193,-0.04531436798011473,-0.220994558249396,-0.0,0.0,-0.0,0.0,0.1629371227058546,-0.0,-0.0,0.0,-0.01811761694958984,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.23928551390832056,-0.0,-0.0,0.0,-0.0,-0.05963653027196023,0.0,0.0,0.19871380335168728,0.0,-0.0,0.2594388719078651,-0.0,0.0,0.0,0.176910951990124,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0
-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.05538478448954327,-0.0,0.0,-0.0,-0.10005891436302806,-0.5492238606404308,-0.0,0.0,-0.0,0.17552569939675303,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3014494559558131,-0.0,-0.0,-0.19531161184926008,1.7472877395421276,-0.06386083329472321,-0.04702440515498872,-0.0,-0.0,-0.0,-0.0,0.014337180706192987,-0.0,-0.0892379129666923,-0.02975170126934076,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.12969317694582355,0.0,-0.0,-0.0,0.0,0.0,0.0,0.017616863714504133,0.044707711680459485,0.16071345065967246,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.06039120979378415,-0.0,-0.211622421468042,-0.0,-0.24497605692189364,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.029750686535773764,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.009082050014607261
0.0,0.0,0.0,0.0,-0.06211077855197164,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.009664405384613816,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.2060823277684337,-0.0,-0.0,-0.06386083329472321,3.553557744002328,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.7108721460447097,-0.0,-0.01630699732901813,0.0,0.0,0.0,0.0,-0.006361338441255523,-0.0,-0.0,-0.0,-0.11075304076433087,-0.1402616317954816,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.03250308785353294,0.0,0.19514055464580127,0.1572908830778864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09119939286208623,0.0,0.12523008546570627,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.05171364981624209,-0.0,-0.7608496829700518,-0.0,-0.05578704629476056,-0.7820330226891846,-0.0,0.16245863110021136,0.0,-0.0,0.0,-0.0,-0.0,-0.17271019678764915,-0.7930110905011869,-0.0,0.0,-0.0
0.0,0.0,-0.0,0.008511405486783115,0.0,-0.0,-0.0,0.020276407237107563,0.0,-0.0,0.0,0.0,0.0,0.0,-0.10998222235291434,0.0,0.0,0.0,0.0,0.0,0.0,-0.390909228359576,-0.0,-0.0,-0.060928616622660255,-0.04702440515498872,-0.0,3.3618372270294445,-0.3203372047410834,-0.25098586928521777,-0.0,0.0,-0.0,0.0,-0.3461180471122968,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.05905087542665781,-0.01366592246376978,-0.0,-0.6684909031301011,-0.0,-0.005508977871166577,0.0,0.032811473411564075,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.06764614534007231,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.26052299138465634,-0.0,-0.0,-0.0,-0.0,-0.0,-0.334000968460806,-0.021055142247877048,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.500527444589586,-0.0,-0.6460424607892153,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.13448211602873375
-0.04109160028721101,0.0,0.0,0.408075283682552,0.0,-0.21489732540995723,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0752472042063778,0.0,-0.0,-0.009310017450628686,0.0,-0.1135291535085636,0.0,-0.0,-0.15267491674737205,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3203372047410834,3.161919660144892,-0.0,-0.0,0.0,0.0,-0.15242441300283574,-0.0,-0.120386032161801,-0.19446750078104744,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.1464844150067675,-0.0,0.0,-0.0,-0.03235380062797985,-0.0,0.0,-1.7583040893724593,-0.03637460119135216,-0.0,0.0,-0.0,-0.0,-0.14144089239896332,0.0,-0.0,-0.0,-0.0,-0.0,-0.09056735080396557,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
-0.0,0.0,-0.21881309480095928,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.015554425242413687,-0.7065968071240147,0.0,0.0,0.0,0.22974915135391144,-0.0,-0.1051403593640685,-0.14996607072525656,-0.48537023060913687,-0.0,-0.0,-0.0,0.0,-0.25098586928521777,-0.0,2.496172520963991,0.24364992921283732,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.09100433686881022,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.1349961556357193,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.037055858189647,-0.03588923979843094,0.0,0.0,0.0,-0.005092009112676975,-0.32168972244386274,-0.0,-0.10009739232470012,-0.0017539771279367691,-0.0,-0.0,-0.17728467834464365,-0.0,0.022760211283395924,-0.0,-0.0,-0.1265818313170189,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0
0.021281592735404135,0.0,0.07379915472422177,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.2213820998778492,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.1333664663710925,0.0,-0.0,0.0,0.0,-0.028355972249266132,-0.0,-0.0,-0.0,-0.0,0.24364992921283732,3.0126673886856565,-0.16913928700728248,-0.005263931899676889,0.0,-0.0,-0.0,-0.0,-0.2147484209910548,-0.0,0.032639619299498955,0.0,-0.319245907427721,-0.0,-0.5008690155661938,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.004925552859467601,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.024705494998794004,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-1.7153761120705788,-0.09890394898516226,0.0,0.0,0.0,0.14681766070248142,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.096799525470106,-0.0,-0.0,-0.1994114824502574,-0.0,-0.0,0.14505719398013409,0.09337043813476929,0.0,-0.0
-0.0,-0.08835995033845102,-0.02674637005840236,0.0,-0.0,0.0,-0.04635507205975664,-0.0,-0.0,-0.05846012157937278,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.03918205872780008,-0.1450771887476509,0.0,-0.1408485584456242,-0.0,0.0,-0.036662568181820704,-0.0,-0.0,0.0,0.0,0.0,-0.16913928700728248,1.902900594426132,-0.03913152722001173,0.0,-0.0,0.0,-0.0,-0.6074885276725409,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.053667142279296046,-0.0,0.0,-0.0,-0.2375189775514848,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03743765973895831,0.10001520202464416,0.01017800271622736,0.09659085139505535,0.0,-0.0,-0.0,0.0,0.28948922776136804,-0.0,-0.035510106068920924,0.0,-0.0,-0.0,0.0,-0.0,-0.0944556460768412,0.0,-0.0,-0.0,-0.4377302969962815,-0.0,-0.0,0.2033217252403624,0.15620767122243692,0.0,-0.0,-0.0,0.34410744410092764,-0.0,-0.13658819364148658,-0.0,-0.0,-0.07962221981646475,-0.03328701275553914,0.0,-0.0,0.0,-0.0,0.2269320374515988,0.0
