1.802307429651732074e+00,-1.104291478233655477e-01,-0.000000000000000000e+00,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,0.000000000000000000e+00,-4.115496477504427264e-01,-0.000000000000000000e+00.3,0.000000000000000000e+00.1,-0.000000000000000000e+00.4,-2.691498786534950449e-01,-0.000000000000000000e+00.5,0.000000000000000000e+00.2,-0.000000000000000000e+00.6,-0.000000000000000000e+00.7,-3.021041673285402851e-01,-0.000000000000000000e+00.8,-2.061233197903490980e-02,0.000000000000000000e+00.3,0.000000000000000000e+00.4,-3.887918453464640073e-02,2.833947676655751771e-02,-0.000000000000000000e+00.9,0.000000000000000000e+00.5,-7.488398398912901599e-02,2.650313255372990784e-01,0.000000000000000000e+00.6,0.000000000000000000e+00.7,-0.000000000000000000e+00.10,1.767626768847626317e-01,-5.096499743628753881e-02,-1.168543344063998485e-01,-9.458464587082264508e-03,-0.000000000000000000e+00.11,-0.000000000000000000e+00.12,-0.000000000000000000e+00.13,-0.000000000000000000e+00.14,-2.567438623739737857e-01,-1.005158800465360686e-01,-0.000000000000000000e+00.15,-0.000000000000000000e+00.16,-0.000000000000000000e+00.17,-0.000000000000000000e+00.18,-0.000000000000000000e+00.19,-0.000000000000000000e+00.20,-0.000000000000000000e+00.21,0.000000000000000000e+00.8,-0.000000000000000000e+00.22,-3.411498423280301395e-01,-0.000000000000000000e+00.23,-4.874081535601437754e-02,-0.000000000000000000e+00.24,-0.000000000000000000e+00.25,-4.277578705787815107e-03,0.000000000000000000e+00.9,0.000000000000000000e+00.10,-0.000000000000000000e+00.26,0.000000000000000000e+00.11,-0.000000000000000000e+00.27,-0.000000000000000000e+00.28,0.000000000000000000e+00.12,-0.000000000000000000e+00.29,-0.000000000000000000e+00.30,-0.000000000000000000e+00.31,0.000000000000000000e+00.13,-3.023822335513512427e-02,0.000000000000000000e+00.14,0.000000000000000000e+00.15,0.000000000000000000e+00.16,-0.000000000000000000e+00.32,-0.000000000000000000e+00.33,-0.000000000000000000e+00.34,7.551104163359358135e-02,3.096015743761722921e-02,0.000000000000000000e+00.17,-0.000000000000000000e+00.35,-0.000000000000000000e+00.36,2.214444955252739544e-01,-7.020297718298521006e-02,-0.000000000000000000e+00.37,0.000000000000000000e+00.18,-0.000000000000000000e+00.38,-3.789238414138611233e-02,-0.000000000000000000e+00.39,0.000000000000000000e+00.19,0.000000000000000000e+00.20,0.000000000000000000e+00.21,0.000000000000000000e+00.22,-0.000000000000000000e+00.40,0.000000000000000000e+00.23,-0.000000000000000000e+00.41,-0.000000000000000000e+00.42,0.000000000000000000e+00.24,-0.000000000000000000e+00.43,-0.000000000000000000e+00.44,-0.000000000000000000e+00.45,-0.000000000000000000e+00.46,0.000000000000000000e+00.25,-3.124065728268531766e-02,0.000000000000000000e+00.26
-0.0,0.1445439856613497,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.45288263631078407,-0.2230034155302117,2.6542212086387185,-0.0,-0.2854262509924646,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.10637670756514636,-0.2940341758544448,-0.619105581705283,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.2394479237693904,0.0,0.0,-0.0,-0.0,-0.10144400573374902,0.07729774563182809,-0.0,0.0,0.23592657556280933,0.0,-0.0,-0.019897937709920967,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.10408431882189856,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.489076894804957,-0.0,0.0,0.0,-0.04349874445554154,0.0,-0.0,0.0,-0.0,-0.03324883228628442,-0.0,0.0,0.04345851475725126,-0.18368922343457264,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.5626255663991819,-0.0,-0.14637855283632015,0.0,-0.08071009722908516,0.05899588750280997,-0.0,-0.0,-0.0
0.0,0.0,0.0,-0.0,-0.0,-0.05934376507643508,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,3.072975369856178,-0.0,-0.3551292531355592,0.0,-0.16951664934186314,-0.0,-0.0,0.0,-0.02331295139314416,-0.007180337018290498,0.0,-0.0,0.05651082662696945,0.0,0.0,0.0,-0.10180362910895292,-0.0,-0.0,0.0,0.0,-0.21556659480764345,-0.07653208920232092,0.30259124681626937,0.0,0.09795896802857779,0.0,-0.0,-0.08243571974730611,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.00844893087961637,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.10207473701582556,-0.0,-0.44759672006782897,-1.7358849072661613,-0.09922283791318656,-0.0,-0.0,-0.2571083743033089,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.09206880556428024,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.2508025299409882,0.14106919305435095,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0
-0.0,0.0,0.0,0.1219304778025046,0.0,0.0514324106742072,0.0,0.04105103757246473,0.0,0.0,-0.0,-0.2854262509924646,-0.0,2.913015796822181,-0.3141818751289,0.0,-0.0,-0.0,-0.24549782469687895,0.0,-0.4875751052048273,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.041773588330610005,0.0,0.0,-0.0,0.3223375576713399,0.0,0.0,-0.0,0.0,0.0,0.20492870909796032,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.16020795974440782,-0.0,-0.0,-0.0,-0.0,-0.6069137483367866,-0.14346014425807285,-0.6901250740515401,-0.0,-0.161591341845207,-0.06503188518984614,0.0,-0.01610534489975203,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.05133565321524953,0.0,0.0,0.0,0.0031966228408968553,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.21540569900899664,-0.0,0.0,0.0,0.0
-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.4262107267562561,-0.0,-0.0,-0.3551292531355592,-0.3141818751289,3.2863443696800725,-0.0,-0.0,0.0,-0.024655366935323685,0.0,-0.4616349264405971,0.0,-0.0,-0.0,-0.13112480262019804,-0.0,-0.0,-0.0,-0.09067888038973923,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.15090644993276653,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.11396753869109026,-0.0,-0.0,0.0,0.0,0.0,0.08605060803515951,0.0,0.0,0.0,0.06634633746094962,0.0,0.0,0.0,-0.0,-0.0,-0.5387200694662792,-0.0915647811689431,-0.0,-1.1720372988314147,-0.0,-0.15387692306987744,-0.0,0.3862809157939698,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.007275705357305097,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.008851467966170281,0.12043041613062512,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
-0.3021041673285403,-0.5016315462624399,-0.0,-0.6322142056236268,-0.0,0.0,-0.18348914479070888,-0.0,0.0,-0.4968321693386354,0.0,0.0,0.0,0.0,-0.0,3.3721460901862805,-0.3154545906664386,-0.0,0.0,-0.0,-0.01598374040351667,0.0,-0.21338005751715816,0.0,-0.0,0.0,-0.0,0.0,-0.06653969361408144,0.0,0.0,-0.0,-0.7106010139119329,-0.0,0.0,0.0,-0.0,-0.19454491143849845,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.2755315607662136,-0.08175345590241374,-0.06388421678537567,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.11301107615734791,0.0,-0.0,-0.0,0.0,-0.10523827077227801,0.12417930093447709,-0.035176892602133705,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.1641126720158795,-0.0,0.4959973948790729,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.5474018753866261,0.055422996274192456,0.007272724021624805,-0.0,0.0,0.0,0.0,-0.0,-0.016179284659286204,-0.0
-0.0,0.0,0.0,-0.03014939607845399,-0.0,0.0,-0.0,-0.0,0.026489695874604164,-0.0,0.0,-0.0,-0.16951664934186314,-0.0,-0.0,-0.3154545906664386,2.4711402917041667,-0.13530145650646258,-0.6242326138066302,-0.4202488585019503,-0.07491773764006307,-0.38423271388353314,-0.05314099100137548,-0.19543454227797377,0.0,-0.02102919531743454,-0.22419357821629204,-0.09889545813043184,-0.035037517773568325,0.0,0.0,0.0,-0.1881288210211222,-0.2084987967022138,-0.18517397047001535,0.0,0.0,0.0,-0.0,0.017859306991410605,-0.1238998110838512,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.111264576404379,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.06758732836433513,-0.0,-0.0,0.1064662560041019,-0.0,0.0,-0.0,-0.0,-0.05573775349805712,-0.0,-0.0,-0.07430880457110506,-0.07882440676270297,-0.0,-0.0,-0.0,-0.3545202074993259,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.04918500371663243,0.0,-0.04143319044409833,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.03177538416567212,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
-0.020612331979034906,0.0,0.0,-0.0,-0.0,0.1403589845433277,-0.3218936669170808,-0.3557827948725153,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.13530145650646258,2.817791944972733,-0.3254444151570905,-0.3334623781343512,0.0,-0.23237330753918553,-0.4171209746073376,0.1159618048065357,0.136956319833842,-0.0,0.0,0.0,0.05016385148782215,0.021271072982635024,-0.0,0.0,-0.0,-0.08408564710630528,-0.0,0.0,0.06323231107579287,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.13959446673557882,-0.0,0.0,-0.1633359110499908,-0.37887000397830833,0.0,0.0,-0.0,0.0,-0.024158598910995043,0.06177241814274055,0.0,0.14588629405072928,0.0,-0.0,-0.0,0.0,-0.7683356548850706,-0.0,-0.210923284511732,0.0,-0.0,-0.0,-0.0,0.0,0.10268129532062963,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.03848895054132304,0.0,-0.11546669153400863,0.0,-0.0,-0.0,-0.0,-0.1271184906258515,0.0,-0.0,-0.0,0.0041617651379598575,-0.0,-0.0
0.0,0.0,0.35609281298322687,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.047456782758840015,-0.0,-0.0,-0.24549782469687895,-0.024655366935323685,0.0,-0.6242326138066302,-0.3254444151570905,2.8348955082575285,-0.0,-0.0,-0.2928060193905529,-0.0,0.0,-0.0,-0.11520042166916432,-0.0,-0.2391090789136608,0.0,-0.0,-0.0,0.0,-0.0,-0.20162325474353568,-0.0,0.034866891927470306,0.0,-0.05620900329944257,-0.043731521084580074,-0.0,-0.0,-0.05933687365244048,-0.0,-0.07266432532759971,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.03534848131048531,-0.0,-0.0,0.0,-0.0,0.0,-1.0780261367137731,-0.0,0.0,-0.05324508444198617,-0.0,-0.0,-0.06908874936437498,-0.0,-0.028984729482362477,0.0,-0.0,-0.0,-0.036827719143339,0.0,0.0,0.05373937450442532,0.1030688690118427,-0.0,0.06878316170180969,0.38335582732123064,-0.0,0.0,0.004236499272241997,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0
0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.4202488585019503,-0.3334623781343512,-0.0,2.7373053408821044,-0.0,0.0,-0.01290690647081473,0.0,-0.0,0.0,-0.022438650390615867,-0.0,-0.22806368049799608,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.3632425328482208,0.0,0.0,-0.0,0.0,-0.5524199826899892,-0.0,-0.0,-0.13425397878533182,-0.0,-0.0,-0.0,0.0,-0.2598786726563045,-0.0,0.0,0.0,0.0,0.0,-0.0,0.2725732969571739,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.32852888292306137,-0.0,-0.37723263073128754,0.0,-0.0,0.2426162911319374,-0.0,0.0,0.15385208248743104,-0.0,0.0,-0.0,0.22908881333660916,0.0238595032407319,-0.0,0.0,-0.0,0.0,-0.005048091609700236,0.0,0.0,-0.10740518314415098,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.4327412425796752,-0.0
-0.0388791845346464,0.0,0.0,-0.0,0.0,0.001120760557362243,-0.25674065538893426,0.0,0.0,-0.0,0.0,-0.0,-0.02331295139314416,-0.4875751052048273,-0.4616349264405971,-0.01598374040351667,-0.07491773764006307,0.0,-0.0,-0.0,2.357419200155672,0.0,-0.19895243715994465,-0.2135729559137313,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.05965931651431021,0.0,0.0,-0.0024037377117201407,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.2305340159960628,-0.0,-0.0,-0.0,0.0,0.1338407182101767,0.0,0.0,0.0,0.20509917884222092,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.24658900649344576,-0.15770112244608556,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.4840668952454412,0.0,0.0,0.0,-0.0,-0.0,0.0,0.020358164740248704,0.0,0.01511458063984312,0.0,0.0,0.2648260020330569,0.0,0.0,0.0,0.0,0.044342675405987936,0.0,0.0,0.09574187014692664,-0.0,0.0013667751224051632,-0.0,0.05305098297795981,-0.0,0.0,0.0,0.0,-0.10397394218404472
0.02833947676655752,0.0,0.0,-0.07776291438726425,-0.11775985867978209,0.0,0.0,-0.03517355792067679,0.0,0.17966174779568916,0.0,0.0,-0.007180337018290498,0.0,0.0,0.0,-0.38423271388353314,-0.23237330753918553,-0.2928060193905529,0.0,0.0,1.9393429419139467,-0.0,0.0,0.2208156744426344,-0.0,0.0,-0.2637698601602715,-0.0,-0.12381251223215323,0.0,0.0,0.0,-0.19710839444859177,-0.3651445135287816,0.0,-0.0,0.0,-0.0711594776969454,0.0,-0.031684862613831306,-0.13414848565195056,-0.22873355438371276,-0.0,0.0,-0.0,-0.0,0.0,0.07763163965346141,-0.013011534213823376,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.059190281818812675,0.0625300945716651,0.1578940697905154,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.012775551755756905,0.0,-0.0,0.05801847079749005,-0.0,0.0,-0.08092816032250492,0.0,0.12862098738885874,0.14850127996282533,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.010065027468509692,0.08350478929273747,-0.0
-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.12046577663130996,0.0,0.0,-0.0,-0.0,-0.21338005751715816,-0.05314099100137548,-0.4171209746073376,-0.0,-0.01290690647081473,-0.19895243715994465,-0.0,1.639091227459753,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.4422966761978416,-0.0,-0.0,-0.05844797271577952,-0.11218738671615806,0.0,-0.0,0.0,-0.005218389003483789,0.0,0.0,0.0,-0.0,0.0,-0.039482873404039213,-0.0,0.0,0.08344288663079638,-0.26874323991235294,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.17237723001877384,0.0,0.21331058205236017,-0.0,0.020886414986598052,0.0,-0.0,0.0,0.09869985114279571,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.1698307247902107,0.00310706024770848,0.07772464264771635,0.0,0.02464305763764756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.13784529857367867,0.0,0.0,0.0,0.061483307108927965,-0.0,0.0,0.0,0.04937673498706791,-0.0,-0.0,-0.0
0.0,0.1565887603065627,-0.0,-0.0,0.0,0.0,-0.029323442507714646,0.0,0.0,-0.0,-0.0,-0.10637670756514636,-0.0,-0.0,-0.0,0.0,-0.19543454227797377,0.1159618048065357,0.0,0.0,-0.2135729559137313,0.0,0.0,2.3776794599408047,-0.0,-0.06890273863032852,-0.0,-0.0,-0.16067458608378712,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.04672270325962313,0.0,0.0,0.0,-0.1955605644940193,-0.0,0.0,0.05017217350543287,0.009566183403222465,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.13114940287997487,0.0,-0.06010689874609344,-0.0,-0.4488668750248424,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.5576932458593652,-0.1010509420448632,-0.0,-0.0,0.03923705038505525,-0.0,-0.7407141725955724,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.1053489113423036,-0.0,-0.0,0.0,0.2098510609181796,0.0,0.0,0.0
-0.074883983989129,0.0,0.0,0.0,0.0,-0.0872491976315488,0.0,0.0016468264986485043,-0.0,-0.19135773373264003,0.0,-0.2940341758544448,0.05651082662696945,-0.0,-0.13112480262019804,-0.0,0.0,0.136956319833842,-0.0,-0.0,-0.0,0.2208156744426344,0.0,-0.0,2.338560318144347,-0.004085710493570657,-0.0,-0.0,-0.0,0.0,-0.0,-0.39323416896154306,-0.0,0.3858667227190022,0.0,-0.0,-0.0,-0.0,-0.0,0.00999348034429384,0.10908160224226349,-0.4056198604248684,0.0,0.0,-0.0,-0.0,0.41913397035655325,-0.0,-0.0,0.09318806827322892,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.4935132439534825,0.0,0.0,-0.0,-0.0,-0.061072564521492026,-0.19921501746585135,0.0,-0.0,-0.0,0.13910482041102742,-0.0,-0.0,-0.0,0.0,-0.0,-0.07182570417715677,-0.182686151769111,-0.0,0.0,-0.0,-0.11539487599758108,0.0,0.0,0.0,-0.0,0.0002483895288700747,-0.0,-0.0,0.0,-0.0,0.025014542496539446,-0.12855718470474808,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
0.2650313255372991,0.0,0.10851725990112517,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.619105581705283,0.0,-0.0,-0.0,0.0,-0.02102919531743454,-0.0,-0.11520042166916432,0.0,-0.0,-0.0,0.0,-0.06890273863032852,-0.004085710493570657,2.5909913696239992,-0.05787901683216396,-0.2935702185119574,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.009664942353558586,0.0,0.0,-0.0,-0.0,-0.15011688855972055,0.0,-0.0,-0.0,0.3806448870777136,0.04475116795952964,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.01018038462116971,-0.0,-0.0,0.27247460074384194,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.20439431585173423,0.0,0.0,-0.0,-0.010441498385398417,-0.0,-0.6748597608201953,0.0,-0.09323934690518217,0.06095943924975716,0.0,-0.0,0.384790799746722,0.031066955440239408,-0.0,-0.1346115208943661,0.0,0.0,-0.0,-0.0,-0.1123731251171278,0.0,-0.0,-0.05734091430128566,-0.24682095472016824,-0.0,-0.0,0.11962085733221801,0.0,0.0,-0.0
0.0,0.09091656888066346,0.07352803558632717,0.0,0.0,0.0,0.0,0.12269866178920968,0.03447123173255455,0.0,0.2432736503836544,0.0,0.0,0.0,-0.0,-0.0,-0.22419357821629204,0.0,-0.0,-0.022438650390615867,0.0,0.0,-0.0,-0.0,-0.0,-0.05787901683216396,2.5924464497495414,-0.08822014054493137,-0.04073541583371503,-0.2756826251042881,0.0,-0.0,-0.0,-0.0,-0.2582915909584402,-0.0,0.0,0.0,-0.0,0.08835033365097694,-0.0,-0.0,-0.0,0.0,-0.33900767368312135,-0.0,0.0,-0.1540039817707962,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.031039907360964344,0.0,0.0,0.1834856416786654,0.0,0.03843262261243023,-0.0,-0.0,0.0,-0.0,-0.0,0.0003157603739749887,0.0,-0.11239296806619248,-0.0,-0.0,-0.0,-0.0,-0.0,-0.36470964609426815,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.8533986393049703,0.0,0.0,0.0,-0.0,-0.0,0.14124511153105512,0.0,0.0,0.0,-0.29798056068549006,0.0,-0.0,-0.0,0.0,0.0
0.0,0.07824122726036445,0.0,0.0,-0.0,-0.0,0.4611929846541938,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.09889545813043184,0.0,-0.2391090789136608,-0.0,0.0,-0.2637698601602715,-0.0,-0.0,-0.0,-0.2935702185119574,-0.08822014054493137,2.5078006717644734,-0.1405887016949423,-0.17080168643074625,0.0,0.06314337322427876,0.0,-0.0,0.0,-0.14648906799018052,-0.13272013977670175,0.0,0.0,0.0,-0.0,-0.05221326588839292,0.0,-0.3797633148309527,-0.0,-0.0,0.15016873983095552,-0.0,-0.0,-0.0,0.0,0.08464513712465467,0.05312468233880839,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.09220387468785485,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.05259143126855405,0.0,-0.0,-0.014945487051416717,-0.13168608914289112,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.28734670682998953,-0.8820195585562952,-0.0,-0.0,-0.0,-0.0458151897070907,-0.0,-0.0,-0.06813976034169159,-0.0,-0.01056899347146318,-0.0,0.0,-0.0
-0.0,0.0,-0.0,-0.0,-0.0,-0.002273304778392664,-0.0,-0.018272719310074077,-0.0,-0.0,-0.0,0.0,-0.10180362910895292,0.0,-0.09067888038973923,-0.06653969361408144,-0.035037517773568325,0.05016385148782215,0.0,-0.22806368049799608,-0.0,-0.0,0.0,-0.16067458608378712,-0.0,0.0,-0.04073541583371503,-0.1405887016949423,2.0505797833691046,-0.012745850393293673,0.0,-0.0,0.0,-0.012728219554013428,-0.0,-0.0,-0.15648127330356112,0.0,-0.0,0.0,-0.0644153171354236,-0.0,0.0,0.36729579864075146,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.05009629742359319,0.0,0.007027047059774996,-0.0,-0.0,-0.12233431685130453,0.0,-0.0,0.0,0.1520318001895614,0.0,-0.10023595147291092,-0.0,0.0,-0.017793730301592307,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.8562283901740667,-0.0,0.0,0.0,-0.0323268701301158,-0.0,0.0,-0.0,-0.0,-0.0,-0.219749397326518,-0.0,-0.0,-0.0,0.0,-0.0,0.014161395669884691,0.15330309575426923,0.0,0.0,-0.0,-0.0,-0.0,-0.0
0.17676267688476263,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.08628581007491574,-0.0,0.05848353376790213,0.0,-0.0,0.0,-0.0,0.0,0.0,0.021271072982635024,-0.0,0.0,-0.0,-0.12381251223215323,-0.4422966761978416,-0.0,0.0,0.0,-0.2756826251042881,-0.17080168643074625,-0.012745850393293673,2.2264771563322006,0.0,-0.0,-0.0,-0.0,0.0,-0.021831971264301912,-0.0,-0.07762881333192603,-0.0,-0.14368187150359607,-0.0,-0.005241445746483163,-0.2408826184638012,-0.0,0.0,-0.07155909552532004,-0.0,0.0,0.0,-0.0,0.0,0.0,0.06829503338369462,0.0,-0.07776060340461424,-0.0,-0.0,-0.035060789009808725,0.0,0.0,0.0,0.0,-0.7264841941959774,0.0,-0.029416161861863625,-0.0,0.030316262115791703,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.17883005009503294,0.20583100110046393,-0.0,0.0,-0.3512923407968828,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.02499505528035355,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.13781991628290646,-0.0,0.0,0.33028756391049274,-0.0
-0.05096499743628754,0.0,0.09311533691725789,0.0,0.14400597565497747,-0.014897511914525992,-0.0,0.0,-0.0,0.33109011322165754,0.0958229025416992,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,2.3294608938605283,-0.0,0.16494578678512428,0.0,0.0,0.0,0.07387050822084729,0.0,0.0,0.0,0.07353562841007184,-0.47451636401397135,-0.0,-0.0,-0.2607850311861655,0.0,0.0,0.0,-0.0,0.0,-0.08569486360093309,-0.0,0.0,-0.0,-0.0,-0.0,-0.0926360563678268,-0.0,0.0,0.0,0.0,0.0,-0.13227863723310934,0.0,0.0,-0.0,0.019654191175691175,0.0,-0.0,-0.0,0.0,-0.4458322743730538,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.5987544000665688,-0.04947865478174476,0.0,0.11549628708625176,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.3118237617983706,-0.0,0.0,-0.4879696990448305,-0.0,0.0,-0.0,-0.0
-0.11685433440639983,-0.14775226872345434,-0.0,-0.02382235193027749,-0.0,-0.010557482054847089,-0.0,-0.0,-0.0,-0.0,0.055744371319185165,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.39323416896154306,0.0,-0.0,0.06314337322427876,-0.0,-0.0,-0.0,2.1691857569347848,-0.009597852862219073,0.2194449438417802,-0.0,0.0,0.0,-0.7503444300598751,-0.0,-0.0,0.0,-0.0,-0.32594641507732125,0.0,0.0,-0.05275290305711146,0.0,0.02742701389390632,0.06411674682399796,0.0,0.0,-0.01916156250233829,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0031127188602940266,-0.0,-0.0,0.09458784398815571,0.0,0.05106267604152313,0.0,0.042971350432360285,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.3831408937411751,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.04736584338521588,0.2972430301377178,0.0,0.15326888590688478,0.0,0.05472134001839358,0.011691905257563648,-0.0,0.0,-0.0,0.01628785974710198,0.028351825979807233,0.035025460656587466
