2.215919495282764551e+00,0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00.1,-0.000000000000000000e+00.2,-0.000000000000000000e+00.3,-0.000000000000000000e+00.4,0.000000000000000000e+00.1,0.000000000000000000e+00.2,-0.000000000000000000e+00.5,0.000000000000000000e+00.3,0.000000000000000000e+00.4,0.000000000000000000e+00.5,0.000000000000000000e+00.6,-0.000000000000000000e+00.6,-3.820328244637964943e-01,-0.000000000000000000e+00.7,0.000000000000000000e+00.7,0.000000000000000000e+00.8,-5.107717925801673331e-02,-0.000000000000000000e+00.8,1.516266701109413584e-01,0.000000000000000000e+00.9,-0.000000000000000000e+00.9,-0.000000000000000000e+00.10,1.290213705630351149e-01,-0.000000000000000000e+00.11,0.000000000000000000e+00.10,-0.000000000000000000e+00.12,1.465352538773617153e-01,-0.000000000000000000e+00.13,-3.994978975824359790e-01,-0.000000000000000000e+00.14,0.000000000000000000e+00.11,1.829810242202675741e-02,-0.000000000000000000e+00.15,0.000000000000000000e+00.12,-1.644196380757926845e-01,0.000000000000000000e+00.13,0.000000000000000000e+00.14,-0.000000000000000000e+00.16,-0.000000000000000000e+00.17,1.487592114338366980e-02,-0.000000000000000000e+00.18,0.000000000000000000e+00.15,-0.000000000000000000e+00.19,0.000000000000000000e+00.16,-0.000000000000000000e+00.20,-2.003825568278930214e-01,-1.214262371530515222e-01,-8.191965980129488623e-01,-0.000000000000000000e+00.21,-0.000000000000000000e+00.22,-0.000000000000000000e+00.23,0.000000000000000000e+00.17,-1.444317162322894532e-01,0.000000000000000000e+00.18,2.000043315631369958e-02,2.405461105019658652e-02,0.000000000000000000e+00.19,0.000000000000000000e+00.20,0.000000000000000000e+00.21,0.000000000000000000e+00.22,-0.000000000000000000e+00.24,0.000000000000000000e+00.23,-0.000000000000000000e+00.25,-0.000000000000000000e+00.26,0.000000000000000000e+00.24,1.895258527093769685e-02,0.000000000000000000e+00.25,-0.000000000000000000e+00.27,9.803099940214154984e-02,0.000000000000000000e+00.26,0.000000000000000000e+00.27,-0.000000000000000000e+00.28,0.000000000000000000e+00.28,-0.000000000000000000e+00.29,-0.000000000000000000e+00.30,-0.000000000000000000e+00.31,-1.378145352401778656e-01,-0.000000000000000000e+00.32,1.631093196088514441e-01,0.000000000000000000e+00.29,0.000000000000000000e+00.30,-0.000000000000000000e+00.33,-0.000000000000000000e+00.34,0.000000000000000000e+00.31,0.000000000000000000e+00.32,-0.000000000000000000e+00.35,0.000000000000000000e+00.33,0.000000000000000000e+00.34,-3.588959260518218182e-03,-0.000000000000000000e+00.36,-0.000000000000000000e+00.37,3.727820364068830383e-02,-0.000000000000000000e+00.38,-0.000000000000000000e+00.39,0.000000000000000000e+00.35,-5.958350234929180034e-02,-0.000000000000000000e+00.40
0.15162667011094136,-0.0,-0.0,0.05528882057030024,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.08611226932309658,-0.0,0.0,-0.0,-0.39045977813516625,-0.0,-0.0,-0.0,-0.0,2.7412074666244624,-0.023694034630431807,-0.3459232974332185,-0.0,-0.12293990241869739,-0.0,-0.0,-0.0,-0.040542326065699165,-0.0,-0.0,-0.0,-0.5279616110694683,-0.5594970071979753,0.0,0.003666092668588817,-0.0,-0.0,-0.0,0.0,-0.0,-0.03648334782957888,0.0,-0.0,0.0,-0.0,-0.0,0.05851397523155512,0.0390406823026728,0.0,0.000496976182714687,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15191301637169344,-0.13544913166301611,-0.0,-0.4972736481990068,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.001226847903760621,-0.1124951987576217,-0.0,0.05755371738107156,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.01720467629242911,0.0,-0.0,-0.0,0.0,0.17096261521931538,-0.0,0.0,0.05962150429405383
0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.5172074012369131,-0.3900326756190468,-0.012077383717004639,-0.0,-0.0,-0.4162640342960814,-0.0,-0.0,-0.023694034630431807,3.6484192181979154,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.8790253435636721,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0791956167345118,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.3929286859584681,-0.4326746742104882,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.113161548175698,-0.0,-0.5914869694084003,0.0,0.0,0.0,-0.0,-0.34266082247044527,-0.0,-0.13319927287378244,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.34397158244105075,-0.0,0.0,-0.0,-0.1201997763248043,-0.8418960990717902,0.0,-0.0,-0.0,-0.5307756179594734,-0.3459232974332185,-0.0,3.356839138952583,-0.1829994583858069,-0.3975610769998405,-0.10505403145913028,-0.0,-0.019410380901949544,-0.0,-0.18795703683543605,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.31412921337821603,0.0,-0.0,-0.038782739712990885,0.0,-0.0,0.0,0.0,0.0,0.0,0.18152317385932007,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.2386915577443096,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.17519848024665882,-0.0,-0.0,-0.0,-0.007494844846822531,0.0,-0.4517979804794111,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.04425609067928834,0.0,0.0,0.0,0.0,-0.04475241094347551,0.0,0.0,0.0,0.0,0.0
-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0430994512588649,-0.5950625602564465,-0.0,-0.0,-0.0,-0.0,-0.0042461639405491775,-0.0,-0.0,0.0,-0.0,-0.0,-0.013595083477493827,-0.0,-0.0,-0.1829994583858069,2.9816331214496263,-0.0738393642917749,-0.005332050688337768,0.0,-0.0113422932828782,-0.0,-0.0,-0.3957599207678024,-0.0,0.0,-0.0,0.0,0.07672470300784542,-0.19041356095046372,-0.4290334766665476,-0.11438519951123986,0.0,-0.43856735653776,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.23542172981794243,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.18303119121898104,0.0,0.0,-0.0,-0.0,-0.1535233828766746,0.0,0.0,-0.0,-0.06788001211189951,-0.43026430850150493,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.1351488134730648,0.0,0.0,-0.0,0.0,0.0,-0.181968155915536,0.0,-0.0,0.0,0.06497176216139552,0.0,0.0,0.0,0.0
0.12902137056303511,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.533764767640637,-0.0,0.0,0.0,0.0,-0.06267400437892519,-0.0,-0.0,0.0,-0.0,-0.12293990241869739,-0.0,-0.3975610769998405,-0.0738393642917749,2.2311102597471804,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.13744096157565344,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.05930654596958048,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.17899747558911347,-0.0,0.0,-0.0,-0.15345496982718684,-0.0,-0.2553772105411447,-0.04977106499047381,0.0,-0.0,-0.0,0.0,0.0,0.0,0.13380147527974595,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.44854768032336967,-0.0,-0.0,-0.0,0.0,-0.06275579994664367,-0.0,-0.0,-0.0,-0.0,0.00451136083436546,-0.0,-0.0,-0.0,-0.05513044434606648,0.24849111769760487,0.0,0.0,-0.0,-0.07603269229916275,0.0,0.0,0.0,0.0,0.02491139859021233
-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.2930651939758391,-0.0,-0.0,-0.0,-0.10505403145913028,-0.005332050688337768,-0.0,2.4729379707991024,-0.18154916631770548,-0.2502078572220167,-0.0,-0.2530816709983601,-0.0,0.1693714055407992,0.0,-0.7037191462834833,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.05419868114232409,-0.2975892096240008,0.0,-0.0,-0.0,-0.0,-0.25851601242173167,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06326249934257848,0.3234051228729491,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.01977243579407157,0.0,-0.0,0.020924599229237294,-0.0,-0.0,-0.20871527681381585,-0.00876656727348549,-0.19671363500701025,-0.0,-0.13616902802528616,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.1534618231736578,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.02622153574700372,0.0
0.0,-0.01047503988949284,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.18154916631770548,3.3547371070069096,-0.0,-0.3378777219515334,0.0,0.0,0.0,-0.0022058485443335538,-0.0,-0.0,-0.06776728240677252,0.0,0.228663017277398,0.0,-0.0,-0.0,-0.0,-0.08938392129453697,-0.2085354299048439,-0.2646124680241373,-0.0,-0.2167760850205445,-0.06593594131490049,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0731858700922191,0.03057440610300671,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.02260977212290948,-0.14180524876808984,-0.0,-0.8021668804402718,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-1.472677148271033,-0.0,-0.0,0.0,0.16976726279078316,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.26661940289729846,-0.14927994235441652,-0.0,-0.08113776430388929,-0.0,-0.10568834867852088,-0.013226101214607466,-0.0,-0.22882685279708767,-0.0,-0.7003823913312534,-0.3013693805595428,-0.44779664656880247,-0.0,-0.0,-0.019410380901949544,-0.0113422932828782,-0.0,-0.2502078572220167,-0.0,4.110812025541947,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.31203784255957867,-0.0,-0.0,-0.34764297088007967,-0.0,-0.0,0.1432777594555854,-0.0,-0.0,-1.2499136547832652,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
0.14653525387736172,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.18438006961541473,-0.0,0.0,-0.0,-0.0,-0.0,-0.13275382306780395,-0.040542326065699165,-0.8790253435636721,-0.0,-0.0,-0.0,-0.0,-0.3378777219515334,-0.0,2.4693260588401595,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.13897548909659047,-0.0,-0.0,-0.05381837373523456,-0.0,-0.0,-0.0707296508057342,-0.4531144806365336,-0.23627920895152585,-0.03879275400719078,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0761652583718935,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0839088869786867,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.13287954790621315,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.04389645421604231
-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.09075308603621556,-0.0,0.0,-0.0,-0.12370957787679576,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.18795703683543605,-0.0,-0.0,-0.2530816709983601,0.0,-0.0,-0.0,3.717880750910006,-0.5426640860875027,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.055023467665753,-0.2022081329611455,-0.0,-0.12909124661912072,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.03023214493627593,0.0,0.06917622966965392,0.0,0.0,0.20425218993091887,0.0,0.0,0.04379577166051842,0.0,0.0,0.13188895504481915,0.0,-0.0,-0.0,0.0,0.0,0.20842276353597697,0.0,0.0,-0.0,-0.0,-2.105979852172004,-0.2432673343940552,0.0,0.0,-0.0,0.3184360897232004,0.4185742268874803,0.0,0.0,0.0,-0.13724633353395063,0.026407988339372857,0.0,-0.0,0.11589469784937464,-0.08637291933625686,-0.0,0.0,0.0852394017375617,0.0,-0.0,0.0
-0.399497897582436,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03652226216329822,-0.06976647370162424,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3957599207678024,0.0,-0.0,0.0,-0.0,-0.0,-0.5426640860875027,2.8110866486634305,-0.4657288061310156,-0.0,0.0,-0.0,0.0,-0.3542780359225586,-0.030689276276957528,-0.0,-0.030954159360293807,-0.006322749151027738,-0.08101683910798353,-0.0,-0.31801356824406773,-0.0,-0.0,-0.0,0.0,-0.0,-0.00964982801578804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.05976782545098666,0.0,0.0,0.0,-0.0,-0.0015897168291077336,0.0466591951861951,0.0,0.0,0.0,0.02380411845381409,-0.0,-0.0,-0.0394340816550468,-0.6071621415104078,0.0,0.0,-0.0,0.1872089328323472,0.10761631055918512,0.0,0.018742973525364,0.0,0.0,0.15570528855485094,0.0,-0.12067743823928796,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0722596697481742,-0.07220071710067283,-0.0,0.0,-0.0,-0.0,-0.0,-0.27251308572287086,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,0.13744096157565344,0.1693714055407992,0.0,0.0,-0.0,0.0,-0.4657288061310156,1.6158265166472296,-0.3100871124726607,0.0,-0.0,-0.0,-0.17772266075711318,-0.0,-0.0,-0.1400033333679586,-0.0,-0.0,-0.0,-0.0,-0.0,-0.05137664232662965,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07405706033841065,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.16354343778923675,-0.020219383516593643,0.0,0.0,0.01209992770108113,0.10077380867020484,-0.0,-0.0,-0.0,0.0,-0.025112397314380735
0.0,-0.16895093359383193,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.6576239987078385,-0.3844018497911823,-0.0,-0.0,-0.5279616110694683,-0.0,-0.0,0.0,-0.0,0.0,-0.0022058485443335538,-0.0,-0.0,-0.0,-0.0,-0.3100871124726607,2.96149803680206,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.052850372018891846,-0.0,-0.023816741148544342,0.0,-0.0,-0.0,-0.33376243934551986,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44902225141807167,-0.18887365493681144,-0.0,-0.0,-0.0,0.06071515974545578,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.15855221839064512,-0.0,-0.0,-0.0,-0.0,-0.0,-0.11747628486485248,-0.00970245898016021,0.2656341387251875,-0.04413514446229396,0.0,0.19472807185863955,-0.0,0.0,-0.0,0.0,-0.13341598431981908,0.0,-0.0
0.01829810242202676,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.5594970071979753,-0.0,-0.0,-0.0,-0.0,-0.7037191462834833,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,2.640666826654442,-0.018343430546365024,-0.204718459498072,0.0,-0.0,0.0,-0.0,-0.0,-0.14990332670691728,0.0,-0.0,-0.0,-0.9759477028748738,-0.0,0.0,0.0,0.10924750618859656,0.0,0.0,0.0,-0.0,-0.0,0.02762408649291682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.017464680995809865,-0.0,-0.0,-0.2689941871972104,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.08058644510044903,0.0
-0.0,-0.0,-0.22145221324035463,-0.0,-0.03580290516207233,-0.0,-0.0,-0.0,-0.11654121202647225,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.12420552571298804,0.0,-0.30225370121943274,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.018343430546365024,2.966507120770693,-0.5698629637892897,0.0,0.0,-0.0,-0.16933873537163363,-0.016019433913817407,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.2965006405945444,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.9431722402530028,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.3774114863102821
0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.003666092668588817,-0.0,0.0,0.07672470300784542,-0.0,-0.0,-0.06776728240677252,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.204718459498072,-0.5698629637892897,3.9896211557025127,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.05786024576700945,-0.0,-0.20277563998760983,0.14502118950236215,0.03692890166290591,0.0,-0.0,0.0,0.02278766842254007,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.02535129097717728,-0.0,-0.0,-0.29796770569572933,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-2.1251902103549245,-0.0,-0.0,-0.0,0.006696144471766248,0.0049410292647764364,0.0,0.0,0.0,-0.005852940073540366,-0.34229848790836803,-0.0,0.0,-0.4640322510319386
-0.16441963807579268,-0.0,0.20475444760609393,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.3049720968272769,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0791956167345118,-0.0,-0.19041356095046372,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.3542780359225586,-0.17772266075711318,-0.0,0.0,0.0,0.0,1.7699184295549135,-0.4256988581754924,-0.0,-0.0,-0.0,0.0,-0.02070708678234181,-0.10943903007532112,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0665699712478482,-0.01016857055430112,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.13260972504226987,0.0,-0.0,-0.0,-0.0,0.08466527632685361,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.08706436830646853,0.0,0.011737935547681452,0.0,0.0,-0.0
0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.04007487376224936,-0.374888357917588,-0.0,-0.0,-0.14272411961384932,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.4290334766665476,0.0,-0.0,0.228663017277398,-0.0,-0.13897548909659047,-0.0,-0.030689276276957528,-0.0,0.0,-0.0,0.0,0.0,-0.4256988581754924,2.8359044760102794,-0.9790581415768659,-0.17428787361500422,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.1645989485894778,-0.13144397142482722,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.19065099281243053,0.0,-0.0,-0.0,0.32220563561093607,0.015024441428211504,-0.0,0.10401226822387248,0.0,0.0,0.0,-0.0,-0.0,0.15983471600598867,-0.0,0.0,0.0,0.0,0.0,0.0627940259019508,0.06959961008613885,-0.0,0.0,-0.0,-0.10476040422829117,-0.27244166194427777,-0.0,-0.0,0.0,0.0,0.0,0.291265709552225,-0.0
0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.34176855796268807,-0.10140712291671614,-0.0,-0.10482472796517973,-0.0765868883845692,-0.0,-0.0,-0.0,0.0,-0.12364939955580093,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.31412921337821603,-0.11438519951123986,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.9790581415768659,2.771236399533664,-0.0,-0.16986569818409447,-0.3270042144291941,0.0,-0.0,0.0,0.0,0.0,0.0,0.007028562970807417,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.4049776859932728,-0.0,-0.0,0.0,0.0,-0.12617155520044515,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.13384227760111125,0.0,-0.0,-0.0,-0.0,-0.11047482631640165,0.3617838348524844,0.0,0.0,0.029461809056937516,-0.0
-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.3865113142037946,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.20287046428954467,0.0,-0.018221379034917422,-0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.030954159360293807,-0.1400033333679586,-0.052850372018891846,-0.0,-0.16933873537163363,-0.0,-0.0,-0.17428787361500422,-0.0,3.2922080479398943,-0.0,-0.5573565942678781,-0.0,-0.0,-0.8410569377056198,-0.4644577345701712,-0.0,-0.0,-0.747435581646772,0.0,0.0,-0.0,-0.3303621857588783,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.08429563592128161,-0.0,-0.0,0.0,0.028679178327772687,0.22861078834000215,0.0,0.11636138353631782,0.0,0.0,-0.0,-0.0,0.11302845310752968,0.0,0.10048753706300693,0.01164274007886651,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0
-0.0,-0.06961219502709207,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.05111895576071032,0.005058893767500342,-0.0,0.0,0.0,0.0,-0.024167333828609618,-0.0,-0.0,0.0,-0.0,-0.43856735653776,-0.05930654596958048,-0.05419868114232409,-0.0,-0.0,-0.05381837373523456,-0.055023467665753,-0.006322749151027738,-0.0,-0.0,-0.0,-0.016019433913817407,0.0,-0.0,-0.0,-0.16986569818409447,-0.0,1.9070523025406936,-0.4909696245284903,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.023546903776373623,0.0,-0.0,-0.05632886152906533,0.0,0.0,0.0,0.0,0.1180060345432715,0.043120231470245865,0.064116100456348,0.0,0.0,0.22815519856368077,0.0,0.0,0.03305557714102259,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.13414626039113295,-0.0,0.0,0.0,-0.1314431944039744,-0.0,-0.0,0.1384679987438034,-0.0,0.0,-0.6040349613715644,-0.016544487175597124,0.0,-0.0,-0.0,0.0,-0.0
0.014875921143383668,-0.1228720251722244,-0.0,-0.04999683840129159,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.15259470793615756,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.03648334782957888,-0.0,-0.038782739712990885,-0.0,-0.0,-0.2975892096240008,-0.0,-0.0,-0.0,-0.2022081329611455,-0.08101683910798353,-0.0,-0.023816741148544342,-0.14990332670691728,-0.0,0.0,0.0,-0.0,-0.3270042144291941,-0.5573565942678781,-0.4909696245284903,2.430431497743496,-0.0,-0.3623131152610006,-0.0,-0.0,0.0,0.0,0.0,0.05608527954398083,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.04181566298334182,0.0,0.0,0.0,0.0,-0.006504293140921514,-0.0,-0.0,0.048002085926150406,0.0,0.0,0.0,0.0,0.0,-0.20945644615117476,-0.0,0.0,-0.0,-0.1439025801321597,0.0,0.0,0.0,0.11370870440579534,0.006074782525599263,0.0,-0.0,0.0,-0.0,0.013106112924875348,-0.0,-0.13580252658207134,-0.0,-0.0,0.0,0.2426220703319256,0.0
