0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.875762,0.925932,0.869323,0.734159,0.7916832,0.73972,0.908829,0.737597,0.680009,0.770671,0.782426,0.755175,0.740135,0.796977,0.827126,0.899253,0.869427,0.884017,0.859629,0.881256,1.0,0.851943,0.800052,0.900834,0.738983,0.817754,0.799266,0.837984,0.907302,0.7467995,0.830863,0.875174,0.826464,0.832606,0.736208,0.826132,0.796872,0.760601,0.814297,0.872389,0.816449,0.72396,0.641375,0.791102,0.838686,0.786812,0.788635,0.741046,0.865541,0.868801,0.865101,0.925332,0.934932,0.723635,0.898353,0.792591,0.757174,0.701182,0.773521,0.814549,0.757418,0.78621,0.772675,0.883362,0.842661,0.893513,0.856526,0.741144,0.827973,0.873675,0.984222,0.76119,0.855428,0.784723,0.719409,0.852589,0.924315,0.829398,0.943063,0.806019,0.805608,0.797028,0.814747,0.783893,0.743839,0.689373,0.858025,0.7814104,0.85237,0.790233,0.717976,0.804865,0.761507,0.846938,0.775031,0.824469,0.753387,0.735495,0.802618,0.849688
0.786887,0.826511,0.824111,0.719284,0.762937,0.776697,0.83056,0.740774,0.775183,0.745819,0.779403,0.679293,0.698987,0.730086,0.7802524,0.769174,0.826237,0.888966,0.867162,0.845624,0.851943,1.0,0.728648,0.78602,0.824979,0.746771,0.851764,0.769659,0.924925,0.712864,0.779671,0.860131,0.720903,0.849459,0.818674,0.775813,0.7869044,0.762982,0.699536,0.689749,0.85553,0.812551,0.737698,0.779273,0.804241,0.696832,0.796846,0.768444,0.80844,0.850316,0.757874,0.781568,0.781154,0.708615,0.844718,0.775964,0.778194,0.812479,0.676068,0.802994,0.754833,0.690277,0.733049,0.802968,0.800929,0.732395,0.776467,0.761291,0.797894,0.887731,0.811407,0.8101046,0.774242,0.826585,0.690707,0.76928,0.868416,0.746212,0.781342,0.818904,0.807964,0.877964,0.796885,0.790623,0.701149,0.696686,0.785226,0.6487285,0.782946,0.754162,0.720201,0.7431522,0.794461,0.823219,0.809949,0.780562,0.718447,0.687864,0.75563,0.834085
0.759204,0.793473,0.7316,0.822732,0.784772,0.74259,0.73644,0.783908,0.781572,0.76665,0.849959,0.760893,0.746374,0.893415,0.860372,0.688875,0.828613,0.701711,0.762916,0.700841,0.800052,0.728648,1.0,0.756842,0.74508,0.809874,0.878143,0.904551,0.838873,0.934629,0.783681,0.750667,0.6453852,0.822657,0.761337,0.678231,0.759205,0.581521,0.813188,0.792824,0.706391,0.647739,0.776036,0.725358,0.848644,0.75265,0.876306,0.879217,0.768212,0.675972,0.785119,0.760195,0.793349,0.825736,0.758466,0.702993,0.72195,0.768996,0.805841,0.830906,0.798533,0.768229,0.894483,0.88761,0.82662,0.763224,0.808986,0.800438,0.819285,0.686555,0.800541,0.599554,0.854246,0.720133,0.734076,0.844448,0.929796,0.901039,0.742774,0.794391,0.699652,0.718365,0.789489,0.75025,0.860773,0.828131,0.789886,0.8722,0.655408,0.839889,0.728662,0.74839,0.784899,0.810095,0.692451,0.791228,0.808297,0.86489,0.653702,0.721314
0.793269,0.818835,0.798675,0.758564,0.751266,0.7595151,0.766617,0.771126,0.715676,0.77742,0.830908,0.835593,0.777092,0.803946,0.744595,0.830687,0.835982,0.810452,0.806036,0.777537,0.900834,0.78602,0.756842,1.0,0.791875,0.777792,0.809536,0.815091,0.863936,0.786287,0.789703,0.879578,0.813691,0.769518,0.714687,0.852591,0.831822,0.762146,0.736106,0.833394,0.900613,0.792387,0.691508,0.720348,0.820769,0.79505,0.793776,0.72733,0.826654,0.86748,0.830334,0.833483,0.853074,0.783988,0.797461,0.779586,0.805044,0.763672,0.699465,0.812923,0.744826,0.775993,0.777365,0.771697,0.762627,0.865928,0.860016,0.740757,0.751763,0.733835,0.867235,0.811472,0.809753,0.697667,0.6632199,0.820398,0.873914,0.7749335,0.84442,0.737689,0.865719,0.779891,0.770523,0.811278,0.747298,0.66987,0.868508,0.806526,0.871804,0.813956,0.7095636,0.814614,0.723521,0.878818,0.810584,0.780366,0.863546,0.770972,0.745366,0.879547
0.83816,0.780132,0.850545,0.832244,0.751614,0.929066,0.796984,0.821568,0.889479,0.855214,0.877065,0.75371,0.715365,0.72707,0.828446,0.768688,0.849544,0.793518,0.808716,0.758771,0.738983,0.824979,0.74508,0.791875,1.0,0.878103,0.840985,0.849675,0.860223,0.773885,0.759815,0.857854,0.800048,0.868199,0.733938,0.779388,0.854495,0.81757,0.803626,0.78403,0.836161,0.853438,0.809995,0.740848,0.816066,0.740146,0.708274,0.834681,0.761919,0.878342,0.841483,0.796862,0.800325,0.824348,0.816992,0.869583,0.860387,0.853684,0.747186,0.8869,0.871787,0.811148,0.745278,0.746126,0.749161,0.746496,0.864307,0.758051,0.807835,0.744002,0.709555,0.825165,0.807691,0.89183,0.812452,0.866616,0.838415,0.830022,0.736602,0.832892,0.765685,0.7965248,0.894383,0.817699,0.857903,0.829763,0.7266618,0.838921,0.779692,0.862493,0.757516,0.825495,0.893968,0.894065,0.837384,0.853858,0.779483,0.7483462,0.777156,0.86676
0.845546,0.855447,0.866219,0.804604,0.762387,0.79876,0.877806,0.811433,0.775107,0.823965,0.805879,0.790271,0.788486,0.808024,0.809351,0.837927,0.89246,0.776546,0.798847,0.785567,0.817754,0.746771,0.809874,0.777792,0.878103,1.0,0.80733,0.895374,0.846475,0.783419,0.781505,0.826078,0.79753,0.855238,0.720936,0.800193,0.831591,0.785104,0.865374,0.845256,0.735631,0.709495,0.705664,0.757418,0.842916,0.783679,0.72625,0.860085,0.793459,0.808464,0.870071,0.836268,0.863942,0.807622,0.817937,0.827026,0.812506,0.7991,0.792017,0.906449,0.867959,0.867933,0.774217,0.872211,0.784479,0.77769,0.919033,0.78393,0.877831,0.719971,0.793164,0.707119,0.867239,0.799265,0.819209,0.924852,0.887802,0.851021,0.810443,0.846191,0.706056,0.743637,0.957999,0.806468,0.773174,0.728726,0.745715,0.854519,0.758246,0.858204,0.7536692,0.824058,0.871826,0.863416,0.702684,0.837524,0.779493,0.826456,0.729018,0.82188
0.725952,0.736561,0.761398,0.872494,0.78472,0.751912,0.739804,0.825128,0.800022,0.800619,0.79926,0.708466,0.729992,0.843344,0.854905,0.716435,0.844807,0.827018,0.850003,0.805074,0.799266,0.851764,0.878143,0.809536,0.840985,0.80733,1.0,0.850612,0.910601,0.82295,0.783818,0.800774,0.680096,0.849312,0.791601,0.757774,0.816909,0.6853,0.766513,0.792416,0.864228,0.774847,0.738615,0.748485,0.847895,0.774963,0.856341,0.906574,0.7404766,0.818782,0.804819,0.697542,0.765558,0.877606,0.763027,0.766381,0.782229,0.824432,0.712195,0.876345,0.830032,0.785192,0.84459,0.835484,0.796122,0.792415,0.77338,0.766594,0.855156,0.764293,0.755347,0.709545,0.832726,0.745282,0.761236,0.84762,0.907383,0.833224,0.735362,0.770764,0.831248,0.811914,0.815391,0.850027,0.772928,0.756777,0.81762,0.788204,0.734695,0.855701,0.823869,0.779357,0.791316,0.839351,0.734203,0.766918,0.835141,0.815179,0.636966,0.807001
0.857803,0.776771,0.767733,0.813369,0.802818,0.821067,0.81489,0.771795,0.800297,0.896339,0.898525,0.727958,0.78087,0.869037,0.7627517,0.760862,0.885556,0.720174,0.82752,0.707449,0.837984,0.769659,0.904551,0.815091,0.849675,0.895374,0.850612,1.0,0.865825,0.880255,0.860101,0.84738,0.713504,0.810579,0.783354,0.745622,0.821635,0.6739841,0.889781,0.821225,0.751976,0.691657,0.719475,0.826469,0.920608,0.793969,0.805766,0.787344,0.835671,0.808473,0.906045,0.844347,0.865522,0.84798,0.77668,0.767876,0.795933,0.792668,0.798717,0.908903,0.867781,0.759087,0.897196,0.783039,0.690477,0.760598,0.87521,0.829188,0.810673,0.759504,0.85673,0.733389,0.82786,0.812699,0.807288,0.924343,0.937005,0.882503,0.777405,0.810011,0.759363,0.798459,0.878836,0.729176,0.856257,0.809422,0.813946,0.944617,0.747078,0.862653,0.811959,0.839632,0.853817,0.857463,0.821885,0.913407,0.807602,0.792749,0.769713,0.805123
0.8147,0.864454,0.820982,0.799917,0.827542,0.804647,0.886028,0.809878,0.815226,0.818629,0.848389,0.754422,0.6926701,0.794514,0.844951,0.801705,0.911859,0.854259,0.880641,0.848329,0.907302,0.924925,0.838873,0.863936,0.860223,0.846475,0.910601,0.865825,1.0,0.811117,0.863496,0.91404,0.754177,0.940243,0.772464,0.829288,0.876874,0.7101332,0.790569,0.791992,0.880654,0.819721,0.744732,0.812747,0.866688,0.753097,0.812241,0.839491,0.881893,0.904663,0.860682,0.815346,0.862886,0.799461,0.843962,0.809237,0.770653,0.837308,0.708103,0.873854,0.827564,0.781016,0.821006,0.85848,0.817666,0.793668,0.842515,0.758406,0.817965,0.853464,0.859332,0.769871,0.854004,0.83359,0.758193,0.86799,0.939243,0.852141,0.847523,0.886374,0.861117,0.887246,0.829254,0.836067,0.789641,0.7089615,0.8285849,0.763582,0.818703,0.901893,0.818834,0.820895,0.874241,0.893821,0.812549,0.823727,0.758324,0.7462,0.798658,0.895744
0.744126,0.751841,0.722251,0.802795,0.745249,0.742512,0.753499,0.785994,0.820687,0.793336,0.892649,0.745672,0.762631,0.873366,0.783426,0.710375,0.853136,0.662103,0.78434,0.5814009,0.7467995,0.712864,0.934629,0.786287,0.773885,0.783419,0.82295,0.880255,0.811117,1.0,0.7755,0.767589,0.662452,0.825716,0.749658,0.667726,0.810802,0.589806,0.841552,0.845689,0.709776,0.681857,0.810347,0.711823,0.785809,0.669689,0.820145,0.832114,0.81968,0.727436,0.77977,0.793923,0.837059,0.794195,0.742728,0.74016,0.737926,0.762617,0.742298,0.811382,0.764924,0.769177,0.899444,0.775096,0.727063,0.764213,0.827367,0.779871,0.763012,0.664163,0.779552,0.717135,0.841329,0.76702,0.7013852,0.805171,0.871675,0.891897,0.768936,0.789391,0.710871,0.789763,0.744148,0.73373,0.827262,0.837714,0.782636,0.827833,0.639784,0.859004,0.682123,0.726796,0.819016,0.807845,0.724359,0.770714,0.746956,0.821129,0.715235,0.750271
0.83446,0.780254,0.7461791,0.759837,0.864226,0.726164,0.838074,0.831418,0.830148,0.76297,0.785004,0.60929,0.673184,0.763621,0.716924,0.730258,0.782309,0.763605,0.81854,0.769463,0.830863,0.779671,0.783681,0.789703,0.759815,0.781505,0.783818,0.860101,0.863496,0.7755,1.0,0.872255,0.711883,0.798837,0.828171,0.75904,0.740822,0.756337,0.888816,0.7617079,0.756112,0.695105,0.61726,0.952877,0.902106,0.829849,0.721275,0.788294,0.864278,0.792002,0.941613,0.80684,0.857144,0.821301,0.787386,0.765251,0.800509,0.836576,0.783576,0.838456,0.790849,0.710097,0.760169,0.719439,0.665776,0.769648,0.799822,0.68885,0.76895,0.805844,0.833465,0.69764,0.808597,0.762449,0.783666,0.869714,0.842275,0.803679,0.810719,0.880737,0.744093,0.838593,0.788773,0.70604,0.74014,0.758446,0.819153,0.788886,0.765538,0.850804,0.864648,0.893011,0.846518,0.838928,0.805409,0.897432,0.762614,0.782474,0.807892,0.801796
0.896746,0.827866,0.838595,0.729412,0.792961,0.855437,0.836608,0.811353,0.772902,0.773004,0.885264,0.759073,0.733869,0.809518,0.73033,0.839453,0.871643,0.849155,0.834209,0.805617,0.875174,0.860131,0.750667,0.879578,0.857854,0.826078,0.800774,0.84738,0.91404,0.767589,0.872255,1.0,0.836,0.848859,0.763503,0.815066,0.817776,0.775356,0.813645,0.807007,0.834757,0.770007,0.715569,0.825495,0.891813,0.786839,0.767428,0.729036,0.853952,0.905297,0.892569,0.834663,0.89501,0.738719,0.830189,0.849962,0.810923,0.828535,0.786582,0.882029,0.827449,0.72512,0.782848,0.783532,0.738308,0.852858,0.824215,0.800931,0.81392,0.765808,0.854613,0.802611,0.875476,0.810132,0.771506,0.889394,0.875404,0.837203,0.784606,0.88248,0.799051,0.82192,0.834089,0.778681,0.734229,0.750131,0.789896,0.780592,0.80814,0.838821,0.744509,0.801255,0.806512,0.869598,0.871846,0.845314,0.757883,0.769945,0.802887,0.880897
0.895531,0.795521,0.844437,0.738361,0.732945,0.813312,0.767832,0.745045,0.692618,0.750492,0.73162,0.828386,0.733224,0.741517,0.753348,0.865468,0.741592,0.838238,0.69473,0.835305,0.826464,0.720903,0.6453852,0.813691,0.800048,0.79753,0.680096,0.713504,0.754177,0.662452,0.711883,0.836,1.0,0.747292,0.609176,0.808363,0.768874,0.877705,0.742939,0.817863,0.706995,0.6755642,0.732047,0.680837,0.774314,0.7072496,0.675715,0.705687,0.774225,0.827678,0.774858,0.822632,0.811034,0.72262,0.825708,0.840593,0.823641,0.687383,0.801841,0.80422,0.759677,0.779717,0.681107,0.776754,0.7393129,0.833735,0.744264,0.778012,0.772213,0.690288,0.830029,0.757172,0.808576,0.782514,0.75947,0.791433,0.737329,0.791546,0.7871,0.773586,0.718916,0.679088,0.769481,0.704965,0.681275,0.72655,0.706845,0.743738,0.832581,0.718416,0.610576,0.733007,0.75357,0.74932,0.69253,0.816653,0.719008,0.742727,0.747748,0.765644
0.775122,0.860259,0.817694,0.859931,0.794433,0.798209,0.877699,0.830441,0.867648,0.812782,0.811831,0.75184,0.721362,0.783329,0.904676,0.763987,0.904676,0.785795,0.856611,0.777585,0.832606,0.849459,0.822657,0.769518,0.868199,0.855238,0.849312,0.810579,0.940243,0.825716,0.798837,0.848859,0.747292,1.0,0.75654,0.827095,0.93088,0.717526,0.801059,0.801007,0.773196,0.764673,0.728089,0.752643,0.77924,0.673783,0.736037,0.91512,0.808963,0.876692,0.807108,0.7593441,0.848888,0.817913,0.854208,0.788997,0.795028,0.842634,0.657267,0.833727,0.798645,0.755473,0.803865,0.855855,0.825407,0.747552,0.86933,0.757532,0.806741,0.827797,0.788941,0.768622,0.859536,0.852995,0.7273,0.806711,0.861745,0.875081,0.801081,0.926855,0.818494,0.855676,0.816628,0.741387,0.818507,0.770484,0.809697,0.764968,0.787204,0.881987,0.756798,0.771442,0.867279,0.839831,0.746038,0.783198,0.671233,0.754331,0.768712,0.843347
0.698591,0.688937,0.696542,0.619185,0.671028,0.691259,0.747097,0.708455,0.782191,0.673104,0.731528,0.712045,0.809631,0.770372,0.6081699,0.659657,0.791682,0.728838,0.809999,0.675963,0.736208,0.818674,0.761337,0.714687,0.733938,0.720936,0.791601,0.783354,0.772464,0.749658,0.828171,0.763503,0.609176,0.75654,1.0,0.650291,0.766838,0.672567,0.7851724,0.699384,0.748396,0.685566,0.666593,0.772673,0.717667,0.637157,0.711145,0.76285,0.758802,0.699345,0.765536,0.730002,0.749649,0.695116,0.671567,0.703993,0.701319,0.7433066,0.672044,0.759081,0.708192,0.73462,0.760883,0.662623,0.691136,0.6722541,0.736727,0.721385,0.769758,0.839645,0.750557,0.674925,0.702707,0.723941,0.5819366,0.741645,0.801985,0.6407502,0.7029608,0.745253,0.685947,0.83228,0.7678835,0.716176,0.6882419,0.713781,0.790933,0.693459,0.649581,0.7408814,0.683767,0.756684,0.749843,0.73152,0.751525,0.721397,0.72828,0.745689,0.694917,0.7215686
0.817686,0.81521,0.829896,0.809994,0.7750016,0.787238,0.76921,0.842695,0.770076,0.769179,0.770082,0.797629,0.741986,0.740159,0.850159,0.815794,0.803929,0.845771,0.767101,0.799322,0.826132,0.775813,0.678231,0.852591,0.779388,0.800193,0.757774,0.745622,0.829288,0.667726,0.75904,0.815066,0.808363,0.827095,0.650291,1.0,0.868675,0.824053,0.6747946,0.811498,0.819557,0.784197,0.706654,0.7326819,0.803733,0.70188,0.688891,0.759526,0.758004,0.908946,0.77897,0.718216,0.781073,0.797363,0.812128,0.80828,0.828452,0.794343,0.764249,0.843125,0.764659,0.735407,0.725156,0.841731,0.82538,0.80252,0.769857,0.823052,0.808906,0.733296,0.757851,0.715913,0.831967,0.73417,0.794908,0.806759,0.780568,0.807246,0.798859,0.817282,0.911856,0.754901,0.781326,0.6983574,0.772645,0.754145,0.811467,0.76042,0.946187,0.809253,0.716125,0.760702,0.779529,0.802992,0.687685,0.803998,0.720608,0.712393,0.742206,0.841287
0.765159,0.776808,0.791609,0.81211,0.6989712,0.829251,0.813243,0.774942,0.814168,0.813649,0.860077,0.80724,0.832382,0.812927,0.82788,0.777052,0.927057,0.807281,0.83557,0.729184,0.796872,0.7869044,0.759205,0.831822,0.854495,0.831591,0.816909,0.821635,0.876874,0.810802,0.740822,0.817776,0.768874,0.93088,0.766838,0.868675,1.0,0.726833,0.778279,0.825851,0.801846,0.798048,0.784308,0.667788,0.735752,0.578188,0.689712,0.848554,0.838644,0.906688,0.778047,0.699172,0.79327,0.762318,0.764839,0.819402,0.785497,0.78181,0.694119,0.830776,0.773559,0.763989,0.850341,0.792479,0.805573,0.748812,0.827815,0.828338,0.821751,0.808704,0.756892,0.746282,0.8054,0.785705,0.723923,0.806757,0.83977,0.797058,0.781211,0.840162,0.836312,0.842271,0.793374,0.724336,0.842261,0.832935,0.889591,0.769759,0.815824,0.896434,0.6547031,0.739518,0.861242,0.828859,0.756068,0.731255,0.656291,0.724347,0.767627,0.880622
0.828998,0.829846,0.912276,0.742214,0.755016,0.799164,0.84408,0.776236,0.714142,0.705244,0.67401,0.72375,0.688932,0.6340228,0.761915,0.825478,0.69311,0.876888,0.709033,0.841869,0.760601,0.762982,0.581521,0.762146,0.81757,0.785104,0.6853,0.6739841,0.7101332,0.589806,0.756337,0.775356,0.877705,0.717526,0.672567,0.824053,0.726833,1.0,0.780366,0.730476,0.768309,0.705461,0.674196,0.805692,0.765804,0.687589,0.63131,0.775693,0.770804,0.788699,0.7518444,0.7765987,0.712778,0.741518,0.881385,0.880391,0.829616,0.705773,0.787917,0.782056,0.73119,0.73976,0.5436437,0.748091,0.766873,0.717784,0.7713332,0.702425,0.780765,0.785739,0.740584,0.772828,0.731663,0.800863,0.712463,0.762156,0.693082,0.721318,0.759874,0.7547615,0.699717,0.741246,0.792798,0.746722,0.6865826,0.780824,0.637736,0.667923,0.856747,0.707721,0.615486,0.79996,0.760844,0.793802,0.766102,0.803543,0.744032,0.720959,0.802412,0.741015
0.873991,0.79034,0.761887,0.746205,0.746371,0.760631,0.864901,0.752139,0.793994,0.77363,0.837072,0.684839,0.725504,0.818656,0.691634,0.726722,0.799793,0.717304,0.81076,0.709409,0.814297,0.699536,0.813188,0.736106,0.803626,0.865374,0.766513,0.889781,0.790569,0.841552,0.888816,0.813645,0.742939,0.801059,0.7851724,0.6747946,0.778279,0.780366,1.0,0.84861,0.682996,0.6634917,0.696257,0.822092,0.811774,0.773945,0.659049,0.782913,0.852919,0.734984,0.932931,0.887176,0.878308,0.789507,0.743556,0.761423,0.74616,0.752491,0.820687,0.857165,0.811086,0.828879,0.795165,0.742794,0.633527,0.783154,0.832364,0.756244,0.812948,0.757285,0.867256,0.715486,0.79792,0.800915,0.795074,0.854939,0.850478,0.790904,0.8025751,0.814965,0.649162,0.826258,0.825334,0.735165,0.836659,0.85436,0.801342,0.88545,0.686517,0.826331,0.755471,0.868263,0.88428,0.793784,0.791864,0.867334,0.748889,0.803935,0.792445,0.752818
0.827775,0.816818,0.853832,0.797557,0.780711,0.766731,0.794542,0.834741,0.783255,0.788917,0.800245,0.734786,0.786226,0.82152,0.815271,0.885675,0.853872,0.804775,0.829585,0.76693,0.872389,0.689749,0.792824,0.833394,0.78403,0.845256,0.792416,0.821225,0.791992,0.845689,0.7617079,0.807007,0.817863,0.801007,0.699384,0.811498,0.825851,0.730476,0.84861,1.0,0.778513,0.723076,0.698377,0.750035,0.803381,0.764881,0.723851,0.807282,0.7966745,0.861906,0.861463,0.832764,0.920112,0.788906,0.814155,0.856305,0.781313,0.7215838,0.791086,0.859885,0.810207,0.830003,0.753277,0.833078,0.789697,0.93446,0.846301,0.779083,0.876149,0.714725,0.853704,0.680739,0.897959,0.733446,0.815862,0.880868,0.846082,0.889334,0.865971,0.770869,0.782665,0.756121,0.823643,0.789322,0.743813,0.74264,0.810299,0.7865577,0.786646,0.864769,0.757554,0.756757,0.792991,0.83245,0.686969,0.797096,0.723144,0.764871,0.768238,0.843671
0.728492,0.772917,0.830859,0.768313,0.705845,0.784392,0.735849,0.793532,0.746268,0.773004,0.7853,0.739072,0.715449,0.759106,0.769427,0.769315,0.790906,0.841318,0.804836,0.814806,0.816449,0.85553,0.706391,0.900613,0.836161,0.735631,0.864228,0.751976,0.880654,0.709776,0.756112,0.834757,0.706995,0.773196,0.748396,0.819557,0.801846,0.768309,0.682996,0.778513,1.0,0.921192,0.76675,0.687202,0.78606,0.725844,0.783572,0.795554,0.766148,0.885394,0.764579,0.766359,0.763357,0.78628,0.799585,0.820976,0.802232,0.819877,0.666944,0.841514,0.778881,0.793917,0.685565,0.755688,0.769584,0.802102,0.780759,0.737844,0.773291,0.732318,0.755468,0.839521,0.788445,0.697473,0.679291,0.801023,0.841592,0.759415,0.754474,0.696098,0.907183,0.884279,0.759524,0.912448,0.737303,0.728973,0.791616,0.7028105,0.842904,0.787636,0.752912,0.797267,0.725291,0.865454,0.76301,0.748623,0.850396,0.752112,0.736202,0.873442
0.745468,0.749198,0.772764,0.739019,0.728471,0.800064,0.707124,0.819234,0.79588,0.770236,0.768417,0.6734503,0.708839,0.6441461,0.741608,0.735678,0.770965,0.742849,0.771871,0.744993,0.72396,0.812551,0.647739,0.792387,0.853438,0.709495,0.774847,0.691657,0.819721,0.681857,0.695105,0.770007,0.6755642,0.764673,0.685566,0.784197,0.798048,0.705461,0.6634917,0.723076,0.921192,1.0,0.823871,0.644049,0.694342,0.6208143,0.665586,0.757048,0.71231,0.865435,0.739486,0.76753,0.6856067,0.773415,0.733288,0.783826,0.827869,0.812738,0.620885,0.795621,0.753774,0.772867,0.681512,0.712353,0.703039,0.6945275,0.77038,0.726764,0.709422,0.711291,0.667444,0.768422,0.712028,0.742574,0.72179,0.707998,0.750454,0.713097,0.70653,0.6761386,0.880365,0.851324,0.702854,0.852518,0.750861,0.72205,0.79401,0.695217,0.79889,0.791314,0.703344,0.804777,0.757542,0.852865,0.74733,0.711356,0.726068,0.673899,0.735011,0.878595
0.757563,0.648486,0.688481,0.723263,0.646537,0.808394,0.6219179,0.75901,0.788171,0.711586,0.849672,0.807245,0.712865,0.745634,0.768533,0.651373,0.724055,0.6819,0.658915,0.703389,0.641375,0.737698,0.776036,0.691508,0.809995,0.705664,0.738615,0.719475,0.744732,0.810347,0.61726,0.715569,0.732047,0.728089,0.666593,0.706654,0.784308,0.674196,0.696257,0.698377,0.76675,0.823871,1.0,0.625309,0.69919,0.579333,0.762533,0.73019,0.689656,0.732515,0.664103,0.70917,0.637611,0.730641,0.668926,0.749217,0.730775,0.795357,0.760867,0.793482,0.776386,0.792327,0.730348,0.741405,0.697492,0.684709,0.645206,0.831519,0.692201,0.583635,0.650387,0.759777,0.731297,0.712123,0.69025,0.738974,0.73732,0.780601,0.635373,0.696951,0.710859,0.751375,0.670058,0.801082,0.798838,0.822636,0.653182,0.73651,0.663037,0.778932,0.596193,0.66607,0.808418,0.751006,0.6469294,0.724775,0.714974,0.738859,0.702254,0.756815
0.834449,0.787977,0.747537,0.742998,0.868873,0.722693,0.812628,0.816294,0.775006,0.762981,0.742544,0.648194,0.617576,0.701893,0.727515,0.728121,0.701322,0.77653,0.736468,0.774012,0.791102,0.779273,0.725358,0.720348,0.740848,0.757418,0.748485,0.826469,0.812747,0.711823,0.952877,0.825495,0.680837,0.752643,0.772673,0.7326819,0.667788,0.805692,0.822092,0.750035,0.687202,0.644049,0.625309,1.0,0.897288,0.844207,0.707905,0.765472,0.852695,0.764912,0.88586,0.795778,0.8067042,0.7685,0.827628,0.768227,0.788692,0.80341,0.820964,0.823803,0.78573,0.681651,0.686617,0.716512,0.670012,0.711477,0.784831,0.701262,0.741423,0.811274,0.793979,0.677082,0.798627,0.760929,0.812853,0.86124,0.787355,0.812072,0.772978,0.880983,0.673682,0.778879,0.786651,0.662713,0.705485,0.758168,0.708681,0.76103,0.748724,0.794177,0.851145,0.841457,0.811634,0.795113,0.804874,0.92315,0.745565,0.787257,0.847899,0.760982
0.891766,0.804474,0.827796,0.847021,0.868802,0.837205,0.780996,0.866298,0.798543,0.858008,0.857957,0.737035,0.701974,0.812645,0.799051,0.803017,0.799567,0.814396,0.776525,0.80768,0.838686,0.804241,0.848644,0.820769,0.816066,0.842916,0.847895,0.920608,0.866688,0.785809,0.902106,0.891813,0.774314,0.77924,0.717667,0.803733,0.735752,0.765804,0.811774,0.803381,0.78606,0.694342,0.69919,0.897288,1.0,0.865748,0.849797,0.787137,0.830866,0.831758,0.90492,0.820538,0.8306715,0.860281,0.857224,0.821156,0.85785,0.853842,0.875498,0.918234,0.858841,0.747348,0.809907,0.815992,0.743069,0.802153,0.818591,0.804237,0.812427,0.750536,0.830617,0.721861,0.882987,0.772303,0.839964,0.939973,0.896938,0.914929,0.779886,0.857864,0.774864,0.752397,0.856073,0.759429,0.757177,0.764188,0.776203,0.864388,0.812408,0.833156,0.826551,0.842784,0.812669,0.856841,0.822096,0.941321,0.838475,0.836437,0.801424,0.807979
0.830839,0.814585,0.7413114,0.750726,0.776478,0.738906,0.75623,0.76363,0.725226,0.74997,0.744706,0.674646,0.586022,0.708014,0.724867,0.763773,0.658555,0.718852,0.743151,0.759476,0.786812,0.696832,0.75265,0.79505,0.740146,0.783679,0.774963,0.793969,0.753097,0.669689,0.829849,0.786839,0.7072496,0.673783,0.637157,0.70188,0.578188,0.687589,0.773945,0.764881,0.725844,0.6208143,0.579333,0.844207,0.865748,1.0,0.776193,0.731895,0.72331,0.709894,0.865869,0.788114,0.823029,0.77943,0.757832,0.704251,0.758035,0.770262,0.842421,0.806149,0.849697,0.6988034,0.642983,0.797481,0.704752,0.824259,0.81103,0.69197,0.778597,0.666129,0.785647,0.667203,0.784346,0.693187,0.898568,0.849467,0.793275,0.768118,0.7260209,0.816202,0.6507194,0.689847,0.80342,0.740105,0.722857,0.701221,0.668516,0.816339,0.701406,0.721682,0.900702,0.78745,0.713302,0.803866,0.752775,0.869998,0.874707,0.843491,0.720302,0.744245
0.74097,0.772491,0.772731,0.768651,0.748264,0.744619,0.660088,0.792575,0.73374,0.792965,0.777935,0.748134,0.708564,0.825423,0.820735,0.7070061,0.736066,0.762938,0.681194,0.734356,0.788635,0.796846,0.876306,0.793776,0.708274,0.72625,0.856341,0.805766,0.812241,0.820145,0.721275,0.767428,0.675715,0.736037,0.711145,0.688891,0.689712,0.63131,0.659049,0.723851,0.783572,0.665586,0.762533,0.707905,0.849797,0.776193,1.0,0.82794,0.739907,0.67346,0.718483,0.731015,0.770696,0.76299,0.807661,0.747404,0.749481,0.785247,0.800492,0.830371,0.802634,0.725583,0.780644,0.846994,0.833711,0.787476,0.753348,0.749008,0.75463,0.672789,0.764787,0.6584086,0.861655,0.643737,0.696578,0.805116,0.85517,0.873625,0.686972,0.714179,0.746181,0.704991,0.71942,0.749242,0.666185,0.701579,0.728661,0.754249,0.655366,0.749954,0.696317,0.67013,0.626849,0.748626,0.693964,0.764542,0.886064,0.884843,0.645709,0.709532
